NO_OF_FRAMES	2501
NO_OF_CAMERAS	13
NO_OF_MARKERS	64
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-22, 11:53:45.085	10377.00540055
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
3223	32.22000	01:58:33:06	669.769	1465.102	135.107	598.367	1423.832	158.505	687.542	1387.057	95.737	788.393	1278.432	266.295	907.501	1132.966	372.361	961.963	1022.175	424.450	1031.521	943.836	456.288	794.143	870.846	474.951	723.880	999.098	466.282	668.409	1129.764	391.249	893.338	1233.236	391.002	775.210	1376.425	396.947	737.256	1314.446	506.475	850.271	1304.696	511.937	784.730	1148.067	672.321	723.174	1221.671	696.816	605.356	1105.864	592.225	659.312	1137.491	533.485	705.551	1149.498	171.246	865.363	1155.752	254.344	718.545	1053.738	166.513	833.366	1121.721	187.510	665.083	1134.138	287.585	939.342	899.154	102.221	939.420	985.068	55.173	940.468	959.582	-0.468	1101.994	874.218	-40.509	1032.491	843.070	-80.184	841.210	910.662	570.293	825.039	872.575	355.212	994.826	960.970	565.919	998.433	925.533	328.494	815.376	809.769	629.468	978.176	820.694	644.211	608.623	516.216	662.755	622.745	484.525	554.809	652.941	362.620	669.010	813.255	163.593	760.223	891.162	158.144	727.229	709.371	51.224	726.177	718.742	78.657	721.936	745.048	90.722	782.193	831.889	660.240	226.244	973.008	789.802	288.975	772.896	388.007	186.602	695.772	398.851	261.420	793.680	242.621	257.546	927.125	60.632	397.297	937.084	42.607	475.240	813.507	-12.262	308.129	825.408	12.703	318.804	898.897	5.478	313.226	1120.972	759.771	-162.326	1153.107	730.097	-153.725	1159.016	744.424	-117.258	597.938	1073.381	419.810	570.643	1003.162	413.160	599.895	994.050	461.131	696.805	1217.622	633.566	683.767	1244.333	416.034	781.070	1361.629	221.583	673.366	1408.697	308.119	1144.122	837.684	-139.931	546.049	1081.848	484.596
3224	32.23000	01:58:33:07	669.059	1466.861	138.561	597.727	1425.614	162.242	686.617	1388.786	99.119	787.857	1279.017	269.695	905.489	1131.217	374.199	959.402	1021.274	425.261	1029.067	943.265	455.301	792.156	870.186	477.593	721.422	999.199	469.504	666.957	1130.587	394.740	892.513	1231.956	393.548	777.122	1377.095	401.803	742.316	1313.489	512.975	855.331	1302.429	513.627	796.320	1146.586	675.645	737.668	1220.946	703.720	612.544	1107.934	603.924	664.914	1138.697	543.747	704.807	1151.836	173.738	863.601	1154.815	257.170	717.758	1055.899	168.646	832.792	1123.160	190.821	663.655	1135.722	290.424	938.698	900.315	107.024	939.684	986.431	60.081	941.331	960.815	4.477	1102.751	874.356	-33.579	1033.798	843.917	-74.142	840.362	909.739	571.916	821.280	871.760	357.483	993.984	960.207	565.547	994.666	925.610	327.900	816.679	807.359	632.587	979.528	820.020	644.236	615.028	511.269	672.136	626.937	479.112	564.255	656.395	357.111	678.160	813.312	153.671	766.412	889.774	146.274	732.503	704.886	44.496	733.739	715.821	70.926	728.739	742.420	81.458	788.843	827.282	660.155	227.145	968.680	789.414	288.858	767.595	388.191	186.639	691.300	398.757	262.474	789.984	242.885	257.448	926.989	62.176	395.597	938.157	44.667	473.525	813.423	-12.251	308.191	825.188	12.640	318.792	898.376	5.756	312.529	1122.112	759.927	-155.334	1154.125	729.882	-146.142	1159.383	744.246	-109.754	597.535	1076.758	431.242	569.076	1007.126	426.034	600.068	997.411	472.614	707.834	1217.735	641.441	683.926	1245.181	419.801	780.622	1363.229	224.581	674.677	1410.262	310.736	1146.092	837.551	-132.469	548.072	1084.630	499.124
3225	32.24000	01:58:33:07	668.378	1468.731	142.414	597.077	1427.494	166.235	685.726	1390.829	102.709	787.281	1279.682	273.316	903.409	1129.574	376.064	956.405	1020.185	426.096	1025.619	942.596	453.964	790.143	869.528	480.400	718.936	999.152	473.056	665.381	1131.370	398.177	891.605	1230.494	396.020	778.514	1377.123	407.070	747.471	1312.189	519.461	860.551	1300.329	514.883	808.561	1144.674	678.416	752.453	1219.978	709.964	621.006	1109.925	616.055	672.678	1140.269	556.325	704.150	1154.392	176.298	861.484	1154.225	259.801	716.917	1058.199	170.842	832.234	1124.629	194.459	662.204	1137.318	293.392	937.779	901.536	111.989	939.978	987.636	65.179	941.357	961.968	9.385	1103.680	875.128	-26.267	1034.919	844.702	-67.889	839.536	908.813	573.955	817.509	870.923	359.859	993.088	959.496	565.443	990.248	925.242	327.811	818.066	805.140	635.753	980.880	819.444	644.126	621.385	506.896	681.685	631.546	474.427	573.430	659.571	351.912	686.587	812.544	144.065	772.061	888.458	135.265	736.623	701.446	37.510	740.296	712.638	64.011	735.254	740.111	72.449	795.786	822.618	660.039	228.351	965.106	789.121	289.632	762.219	388.356	187.107	687.090	398.474	264.272	785.825	242.962	257.586	926.942	63.667	393.901	939.863	46.741	471.737	813.345	-12.226	308.254	824.950	12.570	318.775	897.757	6.015	311.799	1122.817	759.938	-148.288	1154.767	729.493	-138.554	1159.466	743.838	-102.245	597.336	1079.862	443.531	567.940	1010.638	439.676	600.596	1000.451	484.659	719.386	1217.604	649.246	683.627	1245.796	423.851	780.245	1364.790	227.829	674.428	1411.623	314.483	1147.816	837.209	-124.843	550.192	1087.478	513.374
3226	32.25000	01:58:33:07	667.626	1470.787	146.713	596.362	1429.502	170.609	684.720	1393.014	106.519	786.474	1280.109	276.920	901.296	1128.042	378.253	953.340	1019.108	427.030	1022.182	941.834	453.032	788.107	868.887	483.391	716.446	999.214	476.668	664.032	1132.065	401.957	890.603	1228.894	398.508	779.644	1377.022	412.396	752.685	1311.175	525.418	865.500	1297.817	516.094	820.756	1142.153	680.481	767.518	1218.790	715.504	629.110	1111.763	628.031	676.584	1141.888	563.942	703.430	1156.945	178.818	859.243	1153.775	262.507	716.086	1060.559	173.148	831.587	1126.254	198.265	660.831	1138.882	296.539	936.746	902.633	117.110	940.493	989.063	70.595	942.158	963.277	14.688	1104.228	875.068	-18.801	1035.946	845.431	-61.495	838.851	907.923	576.152	813.761	870.165	362.431	992.254	959.070	565.638	985.805	924.970	327.979	819.480	803.032	639.033	982.124	818.924	644.257	627.684	502.718	690.564	635.497	470.120	582.186	662.814	347.028	694.129	812.032	134.896	777.012	886.772	124.580	739.928	697.699	31.507	746.514	709.348	57.903	741.439	738.219	64.188	801.861	817.832	659.982	229.942	960.206	788.684	289.393	756.858	388.502	187.827	683.351	397.893	266.759	781.960	243.289	258.318	926.954	64.956	392.245	941.164	48.422	469.963	813.283	-12.195	308.309	824.699	12.497	318.761	897.056	6.443	311.011	1123.114	759.956	-141.288	1155.065	728.911	-130.874	1159.320	743.204	-94.613	597.983	1082.102	457.809	567.330	1013.664	454.121	601.364	1003.126	497.499	731.521	1217.219	656.856	683.350	1246.347	428.022	779.925	1366.087	231.290	674.239	1412.743	318.453	1149.342	836.639	-117.039	554.108	1090.190	529.529
3227	32.26000	01:58:33:07	666.703	1472.848	151.270	595.550	1431.485	175.234	683.530	1395.340	110.508	785.791	1280.564	280.664	899.310	1126.646	380.524	950.244	1018.085	428.192	1020.878	941.722	453.929	786.044	868.294	486.587	713.971	999.309	480.469	662.615	1132.997	406.086	889.633	1227.646	401.330	780.951	1376.802	417.720	758.009	1310.164	531.320	870.511	1295.471	516.398	833.461	1138.901	681.623	782.843	1217.394	720.295	637.535	1113.385	639.841	682.475	1142.296	573.567	702.702	1159.366	181.644	857.272	1153.058	265.413	715.256	1062.913	175.636	830.872	1127.650	202.346	659.384	1140.442	299.848	935.588	903.694	122.330	940.641	990.272	76.153	942.935	964.512	20.230	1104.530	875.056	-11.091	1036.869	846.128	-54.833	838.139	907.121	578.526	809.968	869.417	365.277	991.709	958.624	565.914	981.269	924.656	328.323	820.903	801.047	642.395	983.323	818.326	644.459	634.249	498.223	698.352	639.240	466.338	590.685	665.955	342.585	701.180	811.959	126.259	780.815	884.992	114.262	742.580	693.599	26.719	752.116	705.870	52.639	747.274	736.177	56.962	807.221	812.892	659.995	231.887	955.819	788.349	290.038	751.579	388.662	188.964	678.989	397.641	268.837	778.599	243.415	259.039	926.994	66.050	390.642	942.534	49.911	468.255	813.233	-12.168	308.361	824.438	12.423	318.753	896.443	6.222	310.522	1123.086	759.758	-134.049	1155.064	728.130	-123.026	1158.999	742.352	-86.762	598.777	1083.878	473.077	567.138	1016.274	469.378	603.104	1006.013	512.656	743.697	1216.743	663.616	682.991	1246.883	432.368	779.410	1367.562	234.598	674.187	1413.795	322.610	1150.719	835.839	-109.044	557.570	1092.886	545.216
3228	32.27000	01:58:33:08	665.698	1474.825	155.983	594.680	1433.354	180.119	682.241	1397.521	114.669	784.277	1281.292	283.971	897.167	1125.471	383.005	946.954	1017.385	429.006	1018.247	941.230	453.919	783.951	867.783	489.998	711.484	999.495	484.271	661.967	1133.885	410.043	887.762	1226.592	403.998	782.119	1376.646	423.039	763.759	1309.444	537.440	875.172	1293.195	517.063	844.773	1136.805	683.419	798.396	1215.804	724.298	646.714	1114.784	652.706	688.595	1143.267	583.196	702.024	1161.687	184.659	854.645	1153.683	268.173	714.458	1065.226	178.378	829.851	1127.938	206.674	657.939	1142.004	303.318	934.236	904.460	127.650	940.656	991.224	81.792	943.603	965.721	25.934	1104.863	874.727	-3.448	1037.758	846.760	-48.141	837.451	906.341	580.998	806.480	868.887	368.384	990.848	958.085	566.441	976.723	924.390	328.973	822.303	799.076	645.821	984.399	817.762	644.742	640.157	494.618	706.311	642.678	462.872	598.914	669.096	338.687	708.292	811.282	118.415	784.363	883.077	104.312	744.667	689.526	23.130	757.059	702.387	48.256	752.638	733.824	50.898	811.680	807.782	660.093	234.288	951.164	788.151	290.823	746.410	388.847	190.416	675.592	396.836	272.631	775.293	243.464	259.874	927.013	67.113	389.145	943.879	51.224	466.521	813.175	-12.137	308.422	824.168	12.349	318.754	895.733	6.606	309.716	1122.856	759.317	-126.497	1154.811	727.157	-114.957	1158.518	741.297	-78.633	599.050	1086.026	487.770	567.440	1018.548	485.503	605.953	1008.025	528.209	756.127	1215.483	670.375	682.655	1247.482	436.798	778.800	1369.111	237.987	674.260	1414.942	326.837	1151.978	834.822	-100.844	561.797	1095.846	561.147
3229	32.28000	01:58:33:08	664.660	1476.665	160.716	593.752	1435.151	185.180	680.911	1399.482	119.033	783.926	1281.962	288.123	895.174	1124.348	385.853	943.703	1016.624	430.523	1015.964	942.089	454.846	781.831	867.387	493.626	708.985	999.884	488.081	660.556	1134.753	413.981	886.669	1225.670	407.333	783.297	1376.477	428.337	769.368	1308.597	543.146	877.826	1289.894	516.363	856.222	1134.460	684.393	814.137	1214.029	727.481	657.594	1115.844	664.026	695.237	1143.267	593.266	701.362	1163.995	187.919	852.826	1153.429	271.534	713.778	1067.528	181.393	829.344	1129.135	210.984	656.533	1143.561	306.998	932.760	905.158	133.006	940.531	992.106	87.656	944.154	966.742	31.762	1105.133	874.719	4.554	1038.589	847.411	-41.330	836.519	905.667	583.948	802.200	868.135	371.760	989.884	957.453	567.132	971.877	923.907	329.881	823.990	796.906	649.156	985.435	817.174	645.179	646.187	491.191	713.881	645.797	459.821	606.857	672.160	335.114	715.453	810.531	111.158	787.277	881.113	95.038	746.174	685.624	20.253	761.665	699.061	44.600	757.496	731.465	45.489	815.442	802.556	660.188	236.986	946.308	787.926	292.341	741.238	388.959	192.337	671.406	396.358	275.528	771.965	243.522	260.998	928.030	68.424	387.379	945.059	52.467	464.959	813.127	-12.111	308.477	823.887	12.277	318.766	894.854	7.127	308.927	1122.549	758.671	-118.625	1154.352	726.010	-106.638	1157.896	740.040	-70.223	599.633	1087.385	503.660	568.424	1020.323	502.642	607.784	1009.937	543.428	768.968	1214.587	676.206	682.166	1247.927	441.611	778.221	1370.724	241.663	674.240	1416.357	331.246	1153.126	833.618	-92.424	566.080	1097.869	578.379
3230	32.29000	01:58:33:08	663.833	1478.337	165.482	592.873	1436.795	190.330	679.625	1401.243	123.588	783.447	1282.845	292.569	893.155	1123.284	388.883	940.788	1015.961	432.499	1013.197	941.696	455.304	779.692	867.106	497.476	706.482	1000.459	491.935	659.066	1135.703	418.173	885.551	1224.695	410.923	784.522	1376.366	433.643	775.039	1307.882	548.394	883.684	1288.392	517.729	868.271	1132.475	683.423	830.009	1212.083	729.821	669.377	1117.558	675.446	701.997	1143.179	603.476	700.853	1166.229	191.277	850.970	1153.476	275.148	713.169	1069.800	184.699	828.852	1130.112	215.484	655.149	1145.155	310.949	931.250	905.720	138.532	940.392	992.892	93.649	944.626	967.738	37.767	1105.191	873.809	12.428	1039.243	847.893	-34.364	835.537	905.152	587.111	797.898	867.641	375.351	988.850	956.780	568.071	967.237	923.777	331.073	825.350	795.136	652.664	986.446	816.444	645.736	652.441	487.857	720.877	648.176	457.008	614.526	675.147	332.079	722.675	809.841	104.471	789.730	879.104	86.698	747.094	682.150	17.556	766.127	696.065	41.434	761.857	729.449	40.382	818.913	797.112	660.244	239.922	941.454	787.930	293.543	735.937	389.032	194.499	667.187	395.887	278.846	768.520	243.624	262.532	927.714	69.423	386.185	946.008	53.685	463.458	813.047	-12.070	308.566	823.591	12.206	318.787	894.012	7.611	308.214	1122.304	757.750	-110.588	1153.728	724.715	-98.065	1157.070	738.614	-61.548	600.607	1088.289	520.317	569.769	1021.731	520.976	607.000	1012.814	556.011	781.840	1213.425	681.623	681.586	1248.682	446.458	777.623	1372.350	245.653	674.205	1417.813	335.914	1154.139	832.261	-83.782	571.325	1099.893	595.982
3231	32.30000	01:58:33:08	662.828	1479.951	170.451	591.972	1438.339	195.612	677.633	1402.767	128.491	783.013	1283.610	297.281	891.149	1122.105	392.163	937.745	1015.228	434.669	1010.273	941.295	455.974	777.506	866.910	501.528	704.105	1000.950	496.265	657.620	1136.688	422.714	884.501	1223.587	414.635	785.886	1376.224	438.898	780.577	1307.327	553.633	888.171	1286.092	518.042	879.979	1130.035	682.868	845.945	1209.980	731.312	679.829	1118.254	688.875	709.060	1142.836	613.897	700.409	1168.536	194.957	849.168	1153.422	278.896	712.615	1072.082	188.284	828.488	1131.318	220.133	653.692	1146.819	315.092	930.449	906.630	144.472	940.173	993.621	99.838	945.057	968.564	44.015	1105.127	873.282	20.843	1039.660	848.185	-27.310	834.518	904.625	590.590	794.085	867.131	379.177	987.777	956.096	569.212	962.581	923.681	332.466	826.667	793.446	656.339	987.432	815.743	646.493	657.732	484.995	728.013	648.949	455.574	620.151	678.085	329.297	729.392	809.493	98.380	791.796	877.235	79.130	747.509	679.192	15.225	770.132	693.478	38.680	765.878	728.018	35.711	822.123	791.857	660.345	243.198	936.582	788.000	294.879	730.528	389.224	197.031	662.729	395.762	282.201	764.879	243.888	264.217	926.189	70.219	385.437	946.750	55.014	462.073	813.350	-12.472	308.420	823.275	12.133	318.818	893.000	8.177	307.425	1121.919	756.350	-102.208	1152.971	723.302	-89.257	1156.142	737.064	-52.649	601.542	1089.258	536.751	571.773	1023.128	539.989	610.372	1014.315	573.176	795.386	1212.247	686.167	681.254	1249.556	451.475	777.426	1373.569	249.393	674.050	1419.197	340.758	1154.983	830.786	-74.929	577.354	1101.557	614.546
3232	32.31000	01:58:33:09	661.859	1481.514	175.606	591.171	1440.056	201.071	676.425	1404.414	133.478	782.540	1284.389	302.231	889.106	1121.095	395.809	934.611	1014.605	437.131	1006.747	940.771	456.551	775.289	866.765	505.763	701.473	1001.630	500.366	656.237	1137.630	427.389	883.436	1222.662	418.444	787.309	1376.067	444.205	785.975	1307.205	558.911	891.794	1283.940	516.608	891.020	1127.604	680.851	861.863	1207.740	731.959	691.872	1118.833	702.618	716.429	1142.128	624.534	699.959	1170.911	198.943	847.438	1153.326	282.809	712.119	1074.360	192.106	828.167	1132.492	225.236	652.353	1148.499	319.485	928.822	907.175	150.507	939.621	994.181	106.158	945.385	969.347	50.552	1104.898	872.484	29.379	1039.837	848.261	-19.945	833.422	904.205	594.223	790.318	866.661	383.244	986.175	955.125	570.583	957.947	923.609	334.160	828.032	791.876	660.090	988.358	815.013	647.427	662.757	482.318	734.770	651.738	452.636	628.797	680.780	326.633	735.477	809.493	92.811	793.429	875.720	72.490	747.587	676.777	13.016	773.738	691.571	36.126	769.423	727.703	31.017	824.568	786.577	660.385	246.622	931.807	788.172	296.503	724.901	389.506	199.925	658.984	395.244	286.468	761.060	244.232	266.154	925.551	71.413	384.378	947.267	56.442	460.727	813.896	-13.172	308.137	822.936	12.052	318.853	891.973	8.786	306.777	1121.534	754.863	-93.611	1152.105	721.796	-80.245	1155.123	735.420	-43.582	602.956	1090.171	554.150	574.518	1024.220	560.094	614.566	1014.607	591.196	808.699	1210.593	690.155	680.920	1250.505	456.768	777.051	1374.896	253.562	673.855	1420.520	345.802	1155.629	829.220	-65.884	584.370	1102.598	634.572
3233	32.32000	01:58:33:09	660.888	1483.087	180.989	590.323	1441.540	206.764	674.856	1405.859	138.077	781.994	1285.113	307.240	887.135	1119.945	399.543	931.271	1014.060	439.923	1003.998	940.453	457.761	773.051	866.631	510.177	699.062	1002.211	505.005	654.818	1138.666	432.364	882.407	1221.503	422.500	788.856	1375.845	449.616	791.840	1307.091	564.411	895.667	1281.648	515.963	901.936	1124.696	679.878	877.673	1205.384	731.785	705.889	1118.776	713.414	724.211	1141.290	635.402	699.586	1173.249	203.108	845.536	1153.244	286.939	711.632	1076.622	196.182	827.781	1133.670	230.639	651.035	1150.192	324.139	927.077	907.513	156.876	939.411	994.864	112.928	945.710	970.062	57.328	1104.551	871.577	37.883	1039.766	848.213	-12.394	832.210	904.079	598.273	786.643	866.170	387.471	984.918	954.472	572.175	953.402	923.610	336.111	829.375	790.360	664.003	989.212	814.325	648.584	667.246	479.803	741.160	653.796	450.725	635.841	683.328	324.095	740.844	809.786	87.955	794.731	874.551	66.757	747.385	673.834	10.709	776.868	690.265	33.864	772.589	727.522	26.864	826.812	781.419	660.493	250.244	926.981	788.355	298.294	719.055	390.021	203.082	654.278	395.162	291.205	757.157	244.703	268.254	925.665	73.027	383.008	947.481	57.893	459.609	814.541	-14.029	307.816	822.573	11.947	318.886	890.620	9.567	306.161	1120.988	753.310	-84.822	1151.145	720.218	-71.063	1154.048	733.702	-34.398	605.991	1090.079	574.015	577.478	1025.401	581.843	619.309	1016.362	609.786	821.916	1208.719	693.872	680.679	1251.487	462.286	776.615	1376.215	257.953	673.820	1421.735	351.005	1156.067	827.581	-56.670	592.472	1103.366	654.958
3234	32.33000	01:58:33:09	659.762	1484.589	186.632	589.445	1442.967	212.743	673.236	1407.409	143.082	781.657	1285.682	312.589	885.671	1119.084	403.133	927.761	1013.606	443.013	1001.402	940.193	459.281	770.797	866.467	514.765	696.764	1002.631	510.007	653.508	1139.759	437.638	881.348	1220.351	426.746	790.402	1375.574	455.107	798.766	1305.626	568.243	899.013	1279.274	515.054	912.029	1122.729	675.468	893.276	1202.941	730.824	719.650	1118.248	726.745	732.188	1140.413	646.673	699.195	1175.461	207.515	844.087	1153.072	291.581	711.092	1078.770	200.521	827.388	1134.733	236.256	649.769	1151.877	329.030	925.384	907.789	163.550	939.207	995.442	119.963	945.935	970.580	64.369	1104.378	870.608	48.124	1039.638	847.838	-4.348	832.315	903.204	601.280	783.073	865.659	391.839	983.692	953.816	574.013	948.977	923.631	338.339	830.657	788.855	668.070	989.959	813.726	649.975	671.283	477.338	747.233	655.467	449.110	642.746	686.288	321.465	745.635	810.439	83.607	795.665	873.891	61.641	746.982	672.682	8.946	779.560	689.563	31.825	775.387	727.914	23.060	828.515	776.336	660.623	254.095	922.320	788.527	300.439	712.953	390.526	207.025	649.714	395.128	295.890	753.134	245.327	270.545	924.815	74.376	381.962	947.863	59.407	458.166	815.144	-14.899	307.555	822.187	11.797	318.900	889.154	10.561	304.962	1120.202	751.658	-75.848	1150.100	718.580	-61.737	1152.933	731.981	-25.108	609.947	1089.973	594.447	582.319	1026.110	603.178	625.573	1016.103	629.045	835.803	1206.697	696.682	680.546	1252.415	468.016	775.548	1377.847	263.327	673.966	1422.716	356.323	1156.306	825.875	-47.300	601.817	1104.282	676.001
3235	32.34000	01:58:33:09	658.514	1486.017	192.408	588.418	1444.368	219.041	671.523	1408.898	148.388	781.243	1286.249	317.999	882.693	1118.324	406.767	924.220	1013.631	446.004	998.792	939.777	461.028	768.539	866.258	519.504	694.507	1003.014	515.192	652.310	1140.750	443.062	880.348	1219.159	431.259	791.854	1375.222	460.687	804.848	1305.375	573.927	898.692	1276.924	513.181	922.653	1119.701	672.353	908.573	1200.438	729.128	734.805	1116.911	739.212	739.754	1140.427	657.058	698.797	1177.632	212.120	842.468	1152.840	296.159	710.584	1080.835	205.111	827.203	1135.669	242.161	648.572	1153.516	334.112	923.522	907.946	170.393	938.971	995.793	127.202	946.018	970.995	71.629	1103.908	869.511	57.193	1039.473	847.487	3.851	831.327	902.673	605.193	779.517	865.139	396.402	982.416	953.191	576.093	944.680	923.571	340.900	831.840	787.326	672.143	990.496	813.033	651.648	674.891	474.962	752.853	656.790	447.629	648.800	688.664	319.049	750.110	811.559	79.717	796.337	873.693	57.008	746.388	671.352	6.376	785.241	689.424	29.944	777.913	728.574	19.949	829.838	771.310	660.818	258.235	916.554	789.196	301.339	706.964	391.051	210.757	644.736	395.259	300.697	749.092	245.924	273.052	923.957	75.675	380.864	948.331	60.824	456.703	815.562	-15.640	307.452	821.788	11.568	318.872	887.741	11.301	304.357	1119.107	750.042	-66.573	1148.977	716.890	-52.278	1151.852	730.259	-15.708	615.197	1089.585	615.883	588.403	1027.413	626.058	632.668	1016.405	647.931	849.108	1204.328	699.447	680.446	1253.353	473.956	774.979	1379.060	267.824	674.166	1423.729	361.794	1156.384	824.103	-37.762	612.767	1103.914	697.762
3236	32.35000	01:58:33:10	657.146	1487.250	198.325	587.249	1445.379	225.506	669.760	1410.095	153.943	780.784	1286.868	323.559	880.667	1117.227	411.098	920.680	1013.252	449.778	996.096	939.337	463.086	766.291	866.014	524.396	692.340	1003.446	520.406	651.227	1141.743	448.792	879.408	1218.062	435.983	793.288	1374.953	466.358	810.509	1304.682	578.110	900.567	1274.636	512.571	932.705	1116.775	668.954	923.464	1197.906	726.758	750.395	1114.925	752.869	749.247	1138.417	668.674	698.448	1179.499	216.870	841.002	1153.961	301.103	710.082	1082.792	209.956	826.976	1136.409	248.229	647.448	1155.113	339.459	921.629	908.192	177.473	938.522	996.080	134.643	946.003	971.210	79.065	1103.382	868.494	66.339	1039.358	846.864	12.453	830.404	902.063	609.293	775.744	864.529	400.959	981.084	952.593	578.614	940.487	923.415	343.809	833.073	785.843	676.225	990.851	812.432	653.604	678.114	472.603	758.085	657.607	446.279	654.528	690.957	316.637	754.429	813.019	76.229	796.805	873.916	52.924	745.813	672.171	4.361	785.787	689.840	28.032	780.251	729.503	17.147	831.348	766.371	661.056	262.772	911.970	789.243	303.977	701.080	391.616	214.700	640.685	395.033	306.011	745.198	246.497	275.696	923.172	76.673	379.920	948.781	62.030	455.251	815.653	-16.108	307.605	821.397	11.223	318.770	886.485	12.055	303.491	1118.072	748.601	-57.129	1147.784	715.148	-42.681	1150.634	728.494	-6.193	621.787	1089.133	638.130	595.072	1027.627	650.914	641.110	1017.881	668.744	862.136	1201.640	701.804	680.487	1254.242	480.079	774.391	1380.279	272.400	674.488	1424.774	367.419	1156.348	822.257	-28.025	626.210	1103.195	720.281
