NO_OF_FRAMES	721
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:37:28.534	9977.11328250
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
1276	12.75000	00:54:36:19	-1658.261	824.891	328.360	2148.527	629.587	395.372	-1778.405	752.277	364.493	2177.612	761.101	425.764	2157.909	570.641	430.829	2021.141	548.067	1511.938	-1574.283	990.402	1485.908	-1485.938	928.637	412.224	-1646.978	1085.193	1404.212	2116.840	429.278	1463.868	-1637.614	874.627	1401.714	2154.651	624.753	1456.868	-1525.529	923.031	1088.139	2053.606	546.782	1198.838	-1561.067	1047.570	760.680	2077.014	431.073	912.438	-1696.661	853.841	761.689	2118.841	706.846	924.370	-1551.899	1066.754	1188.419	2096.750	389.928	1247.788	-1642.500	818.631	1193.951	2128.263	682.141	1261.415	-1731.214	1000.531	1212.339	2253.555	505.086	1274.855	-1767.251	1014.124	1098.391	2283.615	517.608	1156.302	-1678.881	1163.651	841.462	2149.902	394.931	959.932	-1818.752	900.574	847.453	2174.175	702.481	959.628	-1779.409	1026.299	963.074	2275.902	532.939	1022.140	-1598.841	1128.271	24.635	2312.444	499.476	33.034	-1974.250	1011.388	99.405	2325.718	740.897	34.734	-1513.028	1121.711	69.256	2252.916	440.849	102.659	-1943.679	922.090	99.043	2261.476	798.064	104.441	-1403.884	993.948	29.302	-1835.722	861.482	33.494	2045.966	450.451	30.945	2061.439	809.247	39.449	-1406.085	1048.168	27.276	-1894.582	840.748	19.897	2100.073	392.681	18.900	2109.129	856.677	19.882	-1396.390	1024.575	1207.779	2016.638	325.827	712.074	-1476.071	756.952	1212.134	2092.472	817.465	731.794	-1437.622	1007.514	1147.386	2072.726	389.291	771.984	-1506.860	816.316	1166.370	2097.926	759.001	769.958	-1345.588	992.830	1162.639	-1420.965	760.192	1160.304	2100.469	304.409	740.212	2186.750	805.843	765.352	-1446.218	1077.323	1024.223	2165.441	395.600	951.937	-1644.535	737.291	981.574	2174.804	701.110	959.743	-1351.163	1134.395	977.729	2158.347	291.251	957.848	-1546.198	646.603	973.131	2241.329	774.757	981.528	-1413.437	1042.084	421.033	2170.553	425.407	413.553
1277	12.76000	00:54:36:19	-1655.789	822.518	326.064	2148.660	629.510	395.436	-1775.851	749.912	362.954	2177.744	761.018	425.797	2157.994	570.632	430.869	2020.629	547.592	1511.946	-1573.992	990.907	1482.563	-1483.032	927.450	411.256	-1645.976	1085.647	1400.176	2116.215	428.733	1463.790	-1636.556	875.077	1397.867	2154.225	624.174	1456.863	-1522.729	923.607	1083.946	2053.256	546.487	1198.668	-1559.578	1048.973	756.933	2077.159	431.039	912.290	-1694.493	854.789	757.617	2119.220	706.749	924.487	-1549.296	1067.018	1184.645	2096.151	389.609	1247.592	-1639.487	818.860	1189.973	2127.970	681.706	1261.486	-1728.650	1000.628	1208.402	2253.054	504.496	1274.968	-1764.586	1013.903	1094.684	2283.339	517.072	1156.465	-1677.548	1164.533	838.232	2150.379	394.677	959.641	-1816.411	900.924	843.865	2174.403	702.179	959.739	-1777.270	1026.462	959.616	2275.906	532.547	1022.343	-1598.938	1127.985	24.859	2312.457	499.489	33.035	-1974.275	1009.889	101.087	2325.710	740.848	34.693	-1512.826	1121.428	69.229	2252.932	440.858	102.624	-1943.528	920.881	99.889	2261.504	798.038	104.431	-1403.645	993.849	29.055	-1835.717	861.269	33.499	2045.987	450.427	30.978	2061.444	809.273	39.454	-1405.986	1048.029	27.057	-1894.519	840.455	19.894	2100.070	392.676	18.933	2109.139	856.666	19.859	-1395.513	1025.309	1204.809	2016.222	325.961	711.850	-1475.164	757.553	1208.234	2092.300	817.094	732.173	-1435.709	1007.983	1143.946	2072.411	389.321	771.820	-1505.097	817.059	1161.939	2097.965	758.533	770.250	-1343.837	993.437	1160.558	-1419.661	761.835	1156.784	2100.004	304.383	739.986	2186.711	805.609	765.582	-1442.763	1077.576	1021.507	2165.227	395.433	951.841	-1641.415	736.736	977.853	2174.887	701.133	959.830	-1347.641	1134.951	975.366	2157.765	291.003	957.672	-1543.108	645.924	969.867	2241.495	774.433	981.828	-1410.270	1040.881	419.534	2170.549	425.397	413.532
1278	12.77000	00:54:36:19	-1653.455	820.499	323.620	2148.752	629.436	395.427	-1773.326	747.802	361.199	2177.863	760.929	425.783	2158.043	570.598	430.867	2020.111	547.103	1511.914	-1573.804	991.340	1479.223	-1480.312	926.233	410.149	-1645.045	1086.016	1396.139	2115.635	428.214	1463.720	-1635.510	875.471	1394.057	2153.765	623.636	1456.841	-1519.927	924.187	1079.812	2052.953	546.245	1198.466	-1558.128	1050.359	753.229	2077.332	430.953	912.154	-1692.294	855.674	753.580	2119.570	706.676	924.530	-1546.795	1067.340	1180.878	2095.584	389.213	1247.479	-1636.444	819.102	1185.775	2127.718	681.295	1261.560	-1726.151	1000.661	1204.615	2252.606	503.940	1275.126	-1762.045	1013.903	1090.870	2283.066	516.563	1156.650	-1676.211	1165.381	834.912	2150.889	394.432	959.334	-1814.008	901.275	840.320	2174.636	701.890	959.857	-1775.105	1026.594	956.071	2275.863	532.136	1022.570	-1599.015	1127.640	25.053	2312.471	499.495	33.006	-1974.487	1008.600	102.561	2325.671	740.829	34.641	-1512.628	1121.137	69.224	2252.923	440.856	102.612	-1943.448	919.638	100.568	2261.509	797.982	104.374	-1403.375	993.696	28.824	-1835.748	861.069	33.509	2046.023	450.416	30.972	2061.471	809.251	39.470	-1405.878	1047.886	26.859	-1894.549	840.143	19.879	2100.059	392.681	18.930	2109.165	856.648	19.877	-1394.560	1025.989	1201.668	2015.833	326.097	711.672	-1473.665	758.660	1204.194	2092.177	816.821	732.575	-1433.764	1008.461	1140.451	2072.108	389.375	771.645	-1503.186	817.775	1157.449	2098.003	758.126	770.589	-1341.990	994.139	1158.249	-1416.241	762.835	1154.207	2099.589	304.370	739.818	2186.644	805.431	765.935	-1439.372	1077.887	1018.765	2165.009	395.266	951.758	-1638.311	736.175	973.888	2174.996	701.148	959.917	-1344.330	1135.668	972.838	2157.195	290.792	957.454	-1540.029	645.332	966.523	2241.626	774.212	982.044	-1407.197	1039.742	418.129	2170.522	425.366	413.531
1279	12.78000	00:54:36:20	-1651.307	818.965	321.028	2148.813	629.434	395.446	-1770.770	745.893	359.331	2177.929	760.845	425.821	2158.065	570.590	430.874	2019.607	546.598	1511.892	-1573.679	991.718	1475.913	-1477.613	925.017	409.052	-1644.164	1086.365	1392.159	2114.992	427.706	1463.604	-1634.449	875.818	1390.163	2153.312	623.098	1456.867	-1517.129	924.813	1075.521	2052.656	545.975	1198.299	-1556.527	1051.697	749.481	2077.500	430.875	912.027	-1690.030	856.535	749.563	2119.944	706.577	924.553	-1544.255	1067.656	1176.921	2094.954	388.862	1247.297	-1633.449	819.307	1181.629	2127.417	680.844	1261.605	-1723.742	1000.680	1200.684	2252.099	503.388	1275.262	-1759.532	1013.921	1087.066	2282.753	516.064	1156.821	-1674.864	1166.200	831.534	2151.428	394.195	959.013	-1811.557	901.519	836.821	2174.870	701.614	959.993	-1772.869	1026.743	952.528	2275.844	531.763	1022.728	-1599.106	1127.374	25.226	2312.480	499.488	32.973	-1974.668	1007.408	103.762	2325.703	740.847	34.662	-1512.383	1120.750	69.190	2252.935	440.857	102.577	-1943.441	918.477	101.218	2261.536	797.927	104.397	-1403.151	993.579	28.563	-1835.898	861.020	33.446	2046.021	450.399	31.025	2061.469	809.255	39.484	-1405.763	1047.731	26.757	-1894.548	839.990	19.798	2100.079	392.683	18.944	2109.153	856.638	19.906	-1393.554	1026.690	1198.342	2015.443	326.340	711.423	-1472.280	759.505	1200.151	2092.002	816.605	732.933	-1431.671	1009.017	1136.944	2071.896	389.433	771.446	-1501.206	818.493	1152.919	2097.978	757.800	771.021	-1340.124	994.899	1155.702	-1413.904	763.645	1150.934	2099.159	304.393	739.657	2186.487	805.398	766.227	-1436.045	1078.258	1016.010	2164.799	395.100	951.687	-1635.326	735.636	970.010	2175.129	701.155	960.008	-1341.079	1136.552	970.226	2156.648	290.540	957.238	-1536.864	644.849	962.916	2241.735	773.997	982.304	-1404.096	1038.329	416.779	2170.442	425.334	413.444
1280	12.79000	00:54:36:20	-1649.192	817.656	318.426	2148.824	629.409	395.387	-1768.221	744.324	357.360	2177.999	760.829	425.777	2158.064	570.550	430.801	2019.084	546.118	1511.884	-1573.596	992.031	1472.631	-1475.012	923.685	407.885	-1643.332	1086.656	1388.278	2114.382	427.188	1463.524	-1633.481	876.148	1386.265	2152.844	622.547	1456.875	-1514.354	925.396	1071.522	2052.311	545.697	1198.132	-1554.961	1053.029	745.663	2077.736	430.769	911.833	-1687.652	857.370	745.596	2120.289	706.482	924.605	-1541.831	1068.041	1173.190	2094.319	388.508	1247.073	-1630.430	819.555	1177.537	2127.127	680.422	1261.664	-1721.299	1000.727	1196.836	2251.617	502.811	1275.421	-1757.049	1013.939	1083.223	2282.461	515.597	1157.020	-1673.509	1166.978	828.166	2151.992	393.968	958.679	-1809.079	901.638	833.433	2175.099	701.351	960.155	-1770.593	1026.861	948.934	2275.830	531.412	1022.904	-1599.170	1127.097	25.427	2312.504	499.523	32.976	-1974.874	1006.341	104.861	2325.706	740.798	34.695	-1512.153	1120.414	69.130	2252.915	440.855	102.577	-1943.379	917.659	101.690	2261.508	797.923	104.371	-1402.967	993.444	28.374	-1835.954	860.936	33.412	2046.050	450.415	31.003	2061.469	809.274	39.475	-1405.729	1047.613	26.611	-1894.542	839.761	19.781	2100.079	392.676	18.949	2109.172	856.648	19.903	-1392.491	1027.356	1194.893	2015.106	326.554	711.239	-1470.724	760.318	1195.875	2091.849	816.476	733.330	-1429.612	1009.558	1133.218	2071.718	389.494	771.311	-1498.999	819.229	1148.251	2097.930	757.710	771.400	-1338.211	995.823	1153.019	-1411.729	764.294	1147.513	2098.783	304.437	739.488	2186.349	805.420	766.616	-1432.783	1078.691	1013.253	2164.611	394.934	951.629	-1632.334	735.201	965.980	2175.285	701.151	960.107	-1338.056	1137.512	967.545	2156.122	290.295	957.100	-1533.795	644.472	959.354	2241.850	773.855	982.602	-1401.076	1037.056	415.440	2170.338	425.316	413.361
1281	12.80000	00:54:36:20	-1647.154	816.541	315.749	2148.733	629.467	395.372	-1765.724	742.914	355.402	2178.007	760.823	425.741	2157.988	570.537	430.781	2018.554	545.649	1511.852	-1573.563	992.290	1469.452	-1472.456	922.444	406.755	-1642.527	1086.939	1384.513	2113.761	426.663	1463.427	-1632.559	876.425	1382.469	2152.298	622.016	1456.873	-1511.671	926.050	1067.504	2051.959	545.404	1197.892	-1553.347	1054.269	741.938	2077.821	430.702	911.778	-1685.250	858.120	741.768	2120.653	706.396	924.604	-1539.419	1068.526	1169.557	2093.767	388.173	1246.931	-1627.458	819.796	1173.439	2126.834	679.988	1261.703	-1718.915	1000.710	1193.081	2251.118	502.252	1275.556	-1754.544	1013.990	1079.408	2282.185	515.103	1157.216	-1672.145	1167.691	824.907	2152.579	393.749	958.334	-1806.584	901.761	830.064	2175.316	701.100	960.379	-1768.304	1026.980	945.378	2275.806	531.092	1023.106	-1599.231	1126.794	25.660	2312.496	499.496	32.946	-1974.967	1005.464	105.820	2325.693	740.784	34.664	-1511.943	1120.102	69.140	2252.895	440.868	102.572	-1943.253	916.978	102.060	2261.508	797.948	104.384	-1402.782	993.323	28.143	-1836.059	860.849	33.389	2046.026	450.439	30.989	2061.437	809.297	39.449	-1405.625	1047.478	26.498	-1894.562	839.622	19.743	2100.079	392.696	18.970	2109.133	856.670	19.845	-1391.283	1028.053	1191.382	2014.842	326.826	711.067	-1469.103	761.097	1191.506	2091.695	816.408	733.734	-1427.392	1010.085	1129.575	2071.616	389.618	771.095	-1496.722	820.012	1143.705	2097.749	757.857	771.912	-1336.222	996.689	1150.221	-1409.707	764.851	1143.894	2098.437	304.544	739.296	2186.218	805.423	766.953	-1429.585	1079.189	1010.505	2164.443	394.769	951.587	-1629.259	734.872	961.946	2175.461	701.134	960.217	-1334.799	1139.373	965.159	2155.632	290.028	956.918	-1530.693	644.259	955.752	2241.911	773.806	982.962	-1398.176	1035.695	413.936	2170.148	425.295	413.291
1282	12.81000	00:54:36:20	-1645.067	815.506	313.205	2148.578	629.531	395.281	-1763.259	741.596	353.335	2177.965	760.848	425.706	2157.870	570.495	430.768	2017.996	545.194	1511.831	-1573.582	992.515	1466.385	-1470.009	921.220	405.517	-1641.744	1087.188	1380.848	2113.093	426.165	1463.342	-1631.646	876.708	1378.690	2151.760	621.487	1456.893	-1508.976	926.675	1063.549	2051.554	545.140	1197.633	-1551.700	1055.552	738.335	2078.009	430.586	911.665	-1682.738	858.856	738.078	2121.023	706.314	924.582	-1537.080	1069.023	1166.034	2093.108	387.883	1246.690	-1624.441	820.027	1169.468	2126.475	679.549	1261.777	-1716.583	1000.649	1189.518	2250.580	501.714	1275.667	-1752.096	1014.009	1075.748	2281.903	514.620	1157.424	-1670.506	1168.465	821.724	2153.183	393.538	957.979	-1804.038	901.782	826.786	2175.519	700.860	960.662	-1766.090	1027.085	941.982	2275.816	530.752	1023.344	-1599.312	1126.557	25.879	2312.463	499.510	32.925	-1974.845	1004.791	106.722	2325.673	740.806	34.702	-1511.768	1119.787	69.123	2252.874	440.897	102.557	-1943.002	916.473	102.523	2261.513	797.976	104.390	-1402.674	993.192	27.931	-1836.028	860.796	33.371	2046.023	450.445	31.017	2061.435	809.330	39.431	-1405.613	1047.336	26.434	-1894.436	839.544	19.821	2100.105	392.719	18.951	2109.141	856.664	19.834	-1388.705	1029.657	1188.611	2014.558	327.126	710.871	-1466.752	761.694	1185.743	2091.548	816.423	734.123	-1425.313	1010.717	1125.893	2071.360	389.762	771.020	-1494.377	820.812	1139.108	2097.678	757.944	772.243	-1334.202	997.599	1147.266	-1407.665	765.405	1140.305	2098.129	304.647	739.043	2186.123	805.508	767.280	-1426.453	1079.755	1007.779	2164.250	394.575	951.583	-1626.308	734.686	957.995	2175.651	701.101	960.343	-1332.012	1140.716	962.388	2155.152	289.765	956.750	-1527.610	644.192	952.037	2242.013	773.825	983.334	-1395.346	1034.377	412.564	2169.966	425.241	413.237
1283	12.82000	00:54:36:21	-1642.797	814.494	310.658	2148.383	629.662	395.259	-1760.672	740.425	351.461	2177.928	760.919	425.726	2157.679	570.480	430.751	2017.410	544.715	1511.836	-1573.603	992.736	1463.457	-1467.631	919.902	404.359	-1640.963	1087.421	1377.233	2112.445	425.659	1463.228	-1630.718	876.925	1375.013	2151.230	620.958	1456.902	-1506.267	927.345	1059.800	2051.198	544.834	1197.390	-1549.987	1056.705	734.902	2078.205	430.484	911.549	-1680.180	859.561	734.490	2121.360	706.209	924.592	-1534.698	1069.534	1162.644	2092.478	387.590	1246.476	-1621.424	820.230	1165.542	2126.068	679.116	1261.836	-1714.167	1000.573	1185.997	2250.049	501.197	1275.810	-1749.606	1014.064	1072.198	2281.591	514.116	1157.639	-1669.264	1169.000	818.710	2153.802	393.335	957.616	-1801.439	901.832	823.619	2175.711	700.631	961.001	-1763.827	1027.171	938.684	2275.876	530.367	1023.556	-1599.411	1126.229	26.061	2312.492	499.530	32.936	-1974.519	1004.238	107.611	2325.672	740.795	34.720	-1511.584	1119.433	69.096	2252.861	440.920	102.540	-1942.457	915.922	103.094	2261.508	798.002	104.383	-1402.463	993.042	27.766	-1836.018	860.824	33.302	2046.020	450.489	31.020	2061.433	809.330	39.467	-1405.571	1047.177	26.309	-1894.300	839.475	19.943	2100.098	392.706	18.988	2109.158	856.716	19.831	-1386.952	1030.275	1185.309	2014.331	327.453	710.673	-1464.290	762.618	1181.891	2091.386	816.478	734.576	-1423.094	1011.277	1122.128	2071.262	389.904	770.905	-1491.914	821.682	1134.570	2097.662	757.962	772.688	-1332.106	998.589	1144.258	-1405.487	766.075	1136.621	2097.886	304.741	738.847	2185.963	805.717	767.565	-1423.386	1080.389	1005.085	2164.033	394.350	951.612	-1623.318	734.674	953.971	2175.850	701.053	960.486	-1329.319	1142.239	959.648	2154.653	289.434	956.520	-1524.484	644.276	948.273	2242.096	773.832	983.736	-1392.688	1033.077	411.085	2169.726	425.214	413.194
1284	12.83000	00:54:36:21	-1640.458	813.400	308.264	2148.153	629.793	395.274	-1758.151	739.382	349.708	2177.837	761.023	425.726	2157.469	570.382	430.729	2016.800	544.269	1511.788	-1573.695	992.947	1460.585	-1465.337	918.709	403.179	-1640.229	1087.660	1373.700	2111.743	425.171	1463.132	-1629.754	877.190	1371.436	2150.694	620.468	1456.899	-1503.533	927.989	1056.159	2050.833	544.571	1197.184	-1548.271	1057.872	731.565	2078.424	430.359	911.452	-1677.592	860.325	731.037	2121.793	706.126	924.684	-1532.393	1070.029	1159.293	2091.846	387.286	1246.273	-1618.421	820.410	1161.867	2125.682	678.699	1261.871	-1711.664	1000.552	1182.505	2249.502	500.676	1275.977	-1747.108	1014.078	1068.834	2281.284	513.643	1157.876	-1667.782	1169.624	815.780	2154.432	393.140	957.247	-1798.759	901.799	820.474	2175.891	700.413	961.392	-1761.510	1027.239	935.466	2275.910	529.968	1023.770	-1599.470	1126.010	26.172	2312.481	499.559	32.872	-1973.917	1003.796	108.666	2325.686	740.865	34.742	-1511.349	1119.045	69.046	2252.857	440.956	102.553	-1941.886	915.548	103.580	2261.506	798.038	104.402	-1402.336	992.885	27.611	-1835.901	860.780	33.330	2045.995	450.518	31.067	2061.446	809.348	39.471	-1405.541	1047.014	26.240	-1894.302	839.549	19.864	2100.118	392.737	18.999	2109.162	856.714	19.797	-1384.737	1031.258	1182.178	2014.134	327.847	710.417	-1463.016	763.428	1177.280	2091.231	816.580	735.010	-1420.834	1011.957	1118.560	2071.118	390.086	770.789	-1489.500	822.593	1130.272	2097.579	758.075	773.152	-1330.011	999.547	1141.155	-1403.208	766.882	1133.030	2097.617	304.874	738.625	2185.850	805.908	767.998	-1420.384	1081.096	1002.436	2163.792	394.091	951.666	-1620.295	734.870	950.159	2176.051	700.986	960.645	-1326.820	1143.799	956.846	2154.267	289.201	956.373	-1521.355	644.540	944.504	2242.127	773.839	984.071	-1390.054	1031.728	409.736	2169.488	425.157	413.098
1285	12.84000	00:54:36:21	-1638.055	812.241	305.882	2147.954	629.930	395.280	-1755.651	738.294	347.974	2177.765	761.083	425.762	2157.215	570.312	430.722	2016.169	543.816	1511.732	-1573.766	993.216	1457.749	-1463.156	917.422	402.024	-1639.502	1087.866	1370.246	2111.059	424.722	1463.029	-1628.821	877.434	1368.099	2150.133	619.960	1456.914	-1500.791	928.689	1052.758	2050.500	544.339	1196.942	-1546.482	1059.058	728.426	2078.694	430.225	911.333	-1674.932	861.022	727.769	2122.281	705.993	924.697	-1530.011	1070.568	1156.115	2091.181	387.001	1246.123	-1615.428	820.611	1158.298	2125.252	678.316	1261.938	-1709.223	1000.473	1179.308	2248.955	500.154	1276.147	-1744.610	1014.066	1065.583	2280.405	513.520	1158.380	-1666.230	1170.283	812.994	2155.069	392.953	956.872	-1796.081	901.883	817.514	2176.061	700.208	961.834	-1759.191	1027.323	932.467	2275.972	529.624	1023.992	-1599.541	1125.821	26.350	2312.495	499.574	32.888	-1973.219	1003.505	109.800	2325.673	740.818	34.782	-1511.133	1118.686	68.990	2252.870	440.977	102.526	-1940.982	915.529	103.991	2261.521	798.077	104.459	-1402.520	992.667	27.388	-1835.723	860.858	33.261	2045.997	450.541	31.105	2061.432	809.365	39.444	-1405.786	1046.789	26.130	-1893.923	839.542	19.974	2100.134	392.725	19.036	2109.163	856.728	19.806	-1381.097	1032.217	1179.837	2013.992	328.239	710.213	-1461.030	764.333	1173.198	2091.088	816.720	735.478	-1418.691	1012.760	1115.029	2071.178	390.266	770.654	-1487.051	823.518	1126.020	2097.495	758.192	773.620	-1327.948	1000.520	1138.006	-1400.807	767.814	1129.419	2097.442	305.012	738.440	2185.732	806.134	768.316	-1417.447	1081.876	999.843	2163.521	393.797	951.740	-1617.255	735.184	946.357	2176.247	700.901	960.817	-1324.412	1145.422	954.086	2153.879	288.959	956.225	-1518.163	644.927	940.849	2242.179	773.952	984.459	-1387.622	1030.488	408.300	2169.233	425.113	413.023
