NO_OF_FRAMES	426
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 12:11:59.585	13279.92769180
DATA_INCLUDED	3D
MARKER_NAMES	HeadFront	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistBack	WaistL	WaistR	LThighFrontLow	RThighFrontLow	LKneeOut	LKneeIn	RKneeOut	RKneeIn	LShinFrontHigh	RShinFrontHigh	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LArm	RArm	LElbowIn	RElbowIn	LElbowOut	RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	HeadFront X	HeadFront Y	HeadFront Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistBack X	WaistBack Y	WaistBack Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	LThighFrontLow X	LThighFrontLow Y	LThighFrontLow Z	RThighFrontLow X	RThighFrontLow Y	RThighFrontLow Z	LKneeOut X	LKneeOut Y	LKneeOut Z	LKneeIn X	LKneeIn Y	LKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	RKneeIn X	RKneeIn Y	RKneeIn Z	LShinFrontHigh X	LShinFrontHigh Y	LShinFrontHigh Z	RShinFrontHigh X	RShinFrontHigh Y	RShinFrontHigh Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LArm X	LArm Y	LArm Z	RArm X	RArm Y	RArm Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	
2669	26.68000	01:26:55:04	425.906	1071.692	1472.820	458.417	1247.621	1494.198	261.989	1162.772	1507.650	332.842	1258.764	1218.355	360.764	1396.644	962.957	121.506	1344.089	985.792	472.253	1359.196	1358.166	186.173	1219.861	1369.184	253.221	1411.379	1432.233	207.304	1541.198	1230.491	198.799	1594.466	1059.702	392.450	1530.083	1011.889	42.243	1436.834	1029.706	306.799	1327.600	593.414	113.198	1405.014	578.975	372.810	1397.364	479.993	237.888	1358.208	464.693	56.006	1516.008	484.293	213.172	1495.699	464.809	323.772	1337.216	375.650	116.678	1466.305	377.391	349.293	1478.602	47.082	114.343	1671.190	44.453	393.661	1415.837	82.293	52.845	1618.580	62.833	309.752	1251.771	33.863	85.784	1433.245	35.918	381.286	1259.600	36.626	44.695	1450.943	30.414	495.859	1531.360	786.502	243.676	983.753	892.456	447.106	1517.799	832.936	234.400	1039.978	908.239	500.088	1602.979	824.675	143.843	1058.221	860.782	471.637	1581.689	1228.677	39.583	1225.593	1178.361	418.441	1557.876	1059.933	145.382	1209.935	1038.987	532.661	1581.590	1043.756	67.354	1127.380	1082.469
2670	26.69000	01:26:55:04	421.464	1074.386	1475.130	454.908	1250.201	1496.072	258.120	1166.516	1509.441	329.634	1260.704	1220.238	359.554	1396.884	963.529	119.977	1345.824	986.237	469.981	1360.647	1359.231	181.892	1224.334	1371.173	251.524	1415.546	1432.801	206.854	1544.022	1229.957	198.759	1596.119	1059.025	392.175	1530.391	1011.869	41.208	1439.255	1029.616	306.042	1327.983	593.400	111.087	1406.798	579.310	372.492	1397.519	480.093	237.514	1358.793	464.625	55.730	1516.451	484.083	213.006	1495.612	464.695	323.469	1337.552	375.735	116.401	1466.329	377.287	349.518	1478.630	47.123	114.545	1671.189	44.166	393.826	1415.818	82.280	53.055	1618.626	62.704	309.854	1251.823	33.940	85.800	1433.223	35.928	381.373	1259.598	36.645	44.738	1450.949	30.424	494.556	1528.168	786.271	234.073	993.515	891.469	446.449	1515.826	832.816	224.564	1049.626	907.737	500.094	1600.340	823.928	133.582	1067.425	861.370	471.488	1582.234	1228.155	33.308	1233.037	1181.228	419.325	1554.384	1058.256	136.594	1217.641	1040.378	532.056	1580.712	1043.154	58.846	1135.085	1084.236
2671	26.70000	01:26:55:04	416.957	1077.196	1477.485	451.386	1252.900	1497.864	254.066	1170.409	1511.322	326.292	1262.671	1221.886	358.294	1397.211	964.093	118.446	1347.681	986.616	467.629	1362.164	1360.305	177.595	1228.896	1373.011	249.742	1419.764	1433.411	206.394	1546.977	1229.395	198.674	1597.878	1058.356	391.833	1530.742	1011.845	40.156	1441.734	1029.465	305.256	1328.459	593.401	110.600	1407.603	579.482	372.155	1397.746	480.171	237.066	1359.412	464.521	55.458	1516.989	483.877	212.839	1495.648	464.569	323.219	1337.957	375.791	116.161	1466.537	377.217	349.757	1478.649	47.138	114.718	1671.191	43.883	394.012	1415.845	82.254	53.255	1618.680	62.541	309.951	1251.889	34.050	85.835	1433.197	35.947	381.469	1259.618	36.668	44.760	1450.942	30.399	493.850	1525.432	786.176	224.416	1003.461	890.567	445.699	1513.888	832.767	214.723	1059.569	907.215	500.028	1597.831	823.339	123.063	1077.007	862.060	471.235	1582.815	1227.623	27.141	1240.845	1183.880	418.772	1554.216	1057.934	127.848	1225.688	1041.689	531.750	1579.410	1042.640	50.830	1142.824	1085.818
2672	26.71000	01:26:55:05	412.412	1080.138	1479.917	447.874	1255.513	1499.676	249.970	1174.380	1513.038	322.874	1264.869	1223.662	357.023	1397.625	964.689	116.788	1349.618	987.027	465.143	1363.741	1361.374	173.172	1233.717	1374.659	247.918	1423.985	1433.977	205.869	1549.957	1228.790	198.720	1599.117	1057.505	391.331	1530.802	1011.831	38.965	1444.314	1029.363	304.454	1328.990	593.438	110.197	1408.330	579.339	371.772	1398.077	480.237	236.706	1360.046	464.425	55.208	1517.590	483.591	212.640	1495.826	464.487	322.989	1338.381	375.823	115.949	1466.771	377.170	349.999	1478.688	47.140	114.901	1671.219	43.561	394.233	1415.839	82.231	53.460	1618.739	62.369	310.059	1251.961	34.155	85.852	1433.181	35.949	381.574	1259.636	36.702	44.799	1450.945	30.428	493.050	1522.732	786.153	214.715	1013.673	889.589	444.965	1511.973	832.942	204.942	1069.727	906.587	499.832	1595.429	822.827	112.536	1086.890	862.792	470.929	1583.369	1227.097	20.966	1248.700	1186.686	418.491	1553.754	1057.515	119.233	1234.010	1043.081	531.526	1578.023	1042.260	42.192	1151.518	1087.414
2673	26.72000	01:26:55:05	407.772	1083.149	1482.343	444.216	1258.408	1501.525	245.833	1178.490	1514.851	319.395	1267.004	1225.289	355.688	1398.098	965.361	115.075	1351.624	987.360	463.369	1364.839	1363.279	168.797	1238.549	1376.354	245.962	1428.283	1434.503	205.218	1552.938	1228.218	198.556	1600.879	1056.768	390.709	1529.620	1011.867	37.781	1446.998	1029.211	303.705	1329.602	593.472	109.574	1409.194	579.582	371.394	1398.507	480.284	236.342	1360.699	464.326	55.053	1518.309	483.402	212.346	1496.135	464.370	322.747	1338.829	375.943	115.648	1467.088	377.089	350.262	1478.728	47.147	115.094	1671.234	43.161	394.426	1415.848	82.271	53.673	1618.845	62.167	310.160	1252.057	34.310	85.887	1433.171	35.966	381.687	1259.656	36.742	44.822	1450.997	30.287	492.276	1520.107	786.259	204.895	1024.157	888.579	443.579	1509.810	832.809	195.133	1080.076	906.038	499.326	1593.249	822.169	102.220	1096.871	863.405	470.437	1584.079	1226.758	14.921	1256.743	1189.251	417.784	1553.662	1057.290	110.804	1242.526	1044.478	531.022	1576.831	1041.975	33.763	1160.099	1088.945
2674	26.73000	01:26:55:05	402.975	1086.258	1484.729	440.450	1261.338	1503.333	241.633	1182.594	1516.532	315.933	1269.190	1227.006	354.303	1398.666	966.056	113.411	1353.661	987.689	460.529	1366.855	1364.404	164.424	1243.418	1377.860	243.951	1432.552	1435.080	204.753	1555.862	1227.569	198.217	1602.780	1056.106	390.035	1530.047	1011.979	36.513	1449.660	1029.062	302.984	1330.276	593.542	108.972	1410.167	579.698	371.024	1398.976	480.353	235.983	1361.356	464.234	54.691	1519.253	483.028	212.027	1496.563	464.252	322.506	1339.312	375.987	115.383	1467.515	376.966	350.521	1478.755	47.131	115.256	1671.274	42.777	394.652	1415.864	82.267	53.882	1618.940	61.945	310.267	1252.104	34.455	85.902	1433.181	35.954	381.805	1259.674	36.772	45.114	1450.924	30.350	491.243	1517.612	786.452	195.225	1034.783	887.604	442.546	1508.013	833.032	185.337	1090.693	905.478	498.926	1590.871	821.846	91.831	1107.227	864.087	469.826	1584.832	1226.509	8.860	1264.977	1191.811	416.920	1553.702	1057.126	102.382	1251.282	1045.794	530.361	1575.745	1041.804	25.446	1168.938	1090.583
2675	26.74000	01:26:55:05	398.240	1089.475	1487.133	436.644	1264.403	1505.265	237.282	1186.784	1518.286	312.362	1271.377	1228.642	353.004	1399.238	966.734	111.652	1355.803	988.060	457.691	1368.715	1365.580	159.874	1248.317	1379.328	241.800	1436.915	1435.567	203.941	1558.916	1227.016	197.849	1604.747	1055.476	389.386	1530.534	1012.110	35.201	1452.377	1028.910	302.181	1331.019	593.597	108.486	1411.249	579.668	370.650	1399.463	480.495	235.647	1362.061	464.165	54.443	1520.250	482.668	211.728	1497.113	464.138	322.238	1339.747	376.064	115.098	1468.023	376.851	350.784	1478.803	47.178	115.374	1671.348	42.374	394.894	1415.878	82.297	54.096	1619.039	61.762	310.393	1252.187	34.582	85.936	1433.175	35.968	381.920	1259.702	36.824	45.184	1450.939	30.330	490.118	1515.209	786.696	185.416	1045.594	886.625	441.490	1505.996	833.251	175.623	1101.383	904.921	498.427	1588.633	821.616	81.596	1117.907	864.746	469.111	1585.644	1226.302	2.952	1273.440	1194.364	415.885	1553.917	1057.159	94.179	1260.221	1047.166	529.636	1574.743	1041.667	17.172	1178.132	1092.091
2676	26.75000	01:26:55:06	393.486	1092.733	1489.609	432.729	1267.480	1507.112	232.960	1191.067	1519.986	308.745	1273.772	1230.279	351.364	1400.076	967.243	109.904	1357.988	988.309	454.836	1370.647	1366.803	155.110	1253.172	1381.088	239.603	1441.246	1436.012	203.024	1561.953	1226.461	197.349	1606.737	1054.898	388.666	1531.123	1012.155	33.835	1455.135	1028.677	301.366	1331.723	593.574	107.822	1412.495	579.679	370.244	1399.957	480.636	235.299	1362.788	464.079	54.147	1521.411	482.410	211.366	1497.667	463.973	321.981	1340.214	376.193	114.746	1468.609	376.799	351.079	1478.808	47.285	115.527	1671.384	42.063	395.174	1415.844	82.313	54.252	1619.178	61.599	310.541	1252.258	34.734	85.961	1433.206	35.963	382.065	1259.718	36.857	45.222	1450.968	30.326	488.562	1512.860	786.969	175.584	1056.511	885.814	440.165	1504.477	833.692	166.052	1112.102	904.521	497.889	1586.369	821.591	71.204	1128.743	865.425	468.265	1586.539	1226.185	-2.828	1282.089	1196.792	414.841	1554.179	1057.189	86.293	1269.301	1048.571	528.744	1573.862	1041.629	9.048	1187.500	1093.584
2677	26.76000	01:26:55:06	388.657	1096.033	1491.980	428.847	1270.625	1509.028	228.648	1195.404	1521.672	305.070	1276.192	1231.864	349.890	1400.918	968.031	107.789	1360.387	988.490	451.911	1372.662	1368.078	150.501	1258.270	1382.555	237.339	1445.601	1436.535	202.160	1565.067	1225.894	196.834	1608.856	1054.206	387.807	1531.935	1012.276	32.107	1458.009	1028.525	300.570	1332.494	593.708	107.133	1413.667	579.806	369.871	1400.439	480.847	234.959	1363.436	464.048	53.776	1522.571	482.208	210.905	1498.280	463.959	321.763	1340.736	376.340	114.313	1469.250	376.792	351.414	1478.792	47.448	115.624	1671.447	41.812	395.529	1415.807	82.469	54.415	1619.281	61.480	310.687	1252.302	34.889	85.962	1433.224	35.973	382.226	1259.713	36.897	45.243	1450.981	30.310	487.176	1510.808	787.359	165.755	1067.499	884.985	438.738	1503.095	834.199	156.443	1122.833	904.114	497.287	1584.273	821.710	60.333	1140.046	866.484	467.293	1587.495	1226.118	-8.432	1290.798	1199.154	413.583	1554.610	1057.332	78.428	1278.595	1050.021	527.614	1573.250	1041.674	0.985	1197.109	1095.053
2678	26.77000	01:26:55:06	383.817	1099.381	1494.364	424.834	1273.820	1510.978	224.290	1199.694	1523.292	301.433	1278.544	1233.537	348.379	1401.873	968.697	105.669	1362.974	989.041	448.933	1374.740	1369.381	145.802	1263.339	1383.890	235.031	1449.990	1437.026	201.108	1568.167	1225.476	196.225	1610.992	1053.642	386.574	1533.936	1012.474	31.044	1460.773	1028.350	299.813	1333.383	593.951	106.200	1414.923	580.002	369.510	1400.929	481.121	234.711	1364.142	464.069	53.282	1523.786	482.145	210.385	1498.977	464.051	321.552	1341.275	376.559	113.854	1469.894	376.851	351.755	1478.770	47.699	115.707	1671.477	41.619	395.920	1415.750	82.568	54.534	1619.370	61.372	310.869	1252.377	35.074	85.954	1433.234	36.003	382.384	1259.714	36.951	45.271	1450.989	30.303	485.842	1508.597	787.813	155.826	1078.498	884.220	437.134	1502.188	834.839	146.878	1133.751	903.896	496.550	1582.355	821.872	50.853	1151.725	866.864	466.230	1588.551	1226.161	-14.085	1299.833	1201.475	412.378	1555.072	1057.444	71.262	1287.895	1051.379	526.714	1572.487	1041.872	-6.947	1206.905	1096.425
2679	26.78000	01:26:55:06	379.014	1102.802	1496.770	420.821	1277.080	1512.884	219.875	1203.931	1525.009	297.650	1281.148	1235.066	346.751	1402.934	969.394	104.948	1364.292	989.308	445.906	1376.888	1370.728	141.049	1268.482	1385.216	232.686	1454.323	1437.581	200.143	1571.106	1225.052	195.524	1613.124	1053.230	385.658	1534.907	1012.761	29.563	1463.603	1028.274	299.020	1334.290	594.195	105.472	1416.126	580.245	369.194	1401.496	481.421	234.567	1364.854	464.140	52.751	1524.944	482.102	209.835	1499.640	464.260	321.421	1341.885	376.871	113.281	1470.570	377.090	352.132	1478.729	47.921	115.778	1671.490	41.476	396.420	1415.701	82.949	54.590	1619.428	61.314	311.065	1252.472	35.289	85.931	1433.226	35.993	382.570	1259.710	37.016	45.262	1450.975	30.251	484.324	1506.826	788.457	145.819	1089.494	883.513	435.621	1501.100	835.518	137.485	1144.594	903.746	496.114	1579.964	822.639	41.917	1163.712	867.184	465.082	1589.685	1226.305	-19.575	1308.864	1203.887	411.010	1555.762	1057.802	62.206	1297.744	1053.252	525.633	1571.957	1042.165	-14.811	1216.924	1097.810
2680	26.79000	01:26:55:07	374.157	1106.224	1499.172	416.775	1280.341	1514.827	215.438	1208.173	1526.654	293.898	1284.002	1236.926	345.226	1404.064	970.153	103.458	1366.422	989.767	442.830	1379.124	1372.109	136.299	1273.662	1386.482	230.331	1458.636	1438.070	199.030	1574.209	1224.713	194.819	1615.319	1052.875	384.681	1536.212	1013.042	28.038	1466.422	1028.254	298.295	1335.231	594.553	104.392	1417.480	580.630	368.875	1402.185	481.822	234.712	1365.598	464.343	52.101	1526.104	482.183	209.210	1500.369	464.454	321.300	1342.586	377.303	112.701	1471.335	377.323	352.524	1478.718	48.198	115.793	1671.506	41.370	396.880	1415.648	83.109	54.631	1619.452	61.210	311.316	1252.515	35.568	85.892	1433.192	35.995	382.796	1259.714	37.087	45.202	1450.955	30.263	482.737	1505.248	789.187	136.244	1100.348	882.776	433.864	1500.254	836.158	128.217	1155.628	903.768	495.077	1578.525	822.889	32.474	1175.889	867.869	463.852	1590.874	1226.567	-24.867	1318.213	1205.988	409.598	1556.421	1058.138	56.679	1305.800	1054.698	524.194	1571.709	1042.436	-23.204	1227.105	1099.363
2681	26.80000	01:26:55:07	369.328	1109.670	1501.445	412.718	1283.669	1516.797	211.034	1212.598	1528.121	290.160	1286.496	1238.483	343.565	1405.287	971.095	101.045	1368.992	990.179	439.738	1381.391	1373.544	131.632	1278.741	1387.759	228.200	1462.805	1438.363	197.826	1577.337	1224.487	194.077	1617.552	1052.640	383.319	1538.632	1013.420	26.534	1469.301	1028.344	297.599	1336.327	594.946	103.502	1418.893	581.043	368.528	1403.030	482.293	234.382	1366.498	464.622	51.326	1527.402	482.233	208.541	1501.191	464.717	321.261	1343.347	377.781	112.120	1472.214	377.553	352.955	1478.695	48.557	115.785	1671.487	41.240	397.330	1415.557	83.272	54.617	1619.477	61.115	311.599	1252.543	35.910	85.821	1433.113	35.981	383.050	1259.692	37.155	45.139	1450.932	30.221	481.134	1503.940	790.093	126.144	1111.480	882.140	432.193	1499.566	836.970	119.040	1166.362	903.728	493.993	1577.257	823.319	23.725	1188.218	868.397	462.564	1592.135	1226.839	-29.990	1327.746	1208.103	408.129	1557.162	1058.594	49.432	1317.208	1056.866	523.059	1571.334	1042.988	-30.770	1237.382	1100.678
2682	26.81000	01:26:55:07	364.508	1113.184	1503.751	408.643	1287.014	1518.726	206.615	1216.837	1529.727	286.365	1289.274	1240.198	341.998	1406.509	972.047	99.145	1371.244	990.620	436.557	1383.709	1375.002	126.854	1283.999	1389.027	225.715	1467.109	1438.945	196.674	1580.457	1224.227	193.312	1619.757	1052.326	382.223	1539.939	1013.899	25.293	1472.049	1028.163	296.905	1337.510	595.278	102.487	1420.427	581.462	368.175	1404.047	482.737	234.498	1367.597	464.773	50.527	1528.750	482.317	207.815	1502.197	464.996	321.206	1344.263	378.353	111.467	1473.189	377.782	353.481	1478.696	49.000	115.707	1671.510	41.101	397.778	1415.544	83.307	54.543	1619.538	60.985	311.899	1252.560	36.369	85.748	1433.107	35.976	383.367	1259.639	37.253	45.096	1450.945	30.178	479.480	1502.871	790.971	116.749	1122.465	881.349	430.474	1499.081	837.872	110.384	1177.396	903.486	492.727	1576.334	823.730	15.010	1200.717	868.962	461.231	1593.459	1227.253	-34.941	1337.327	1210.147	406.600	1558.091	1059.102	43.723	1326.504	1058.399	521.696	1571.419	1043.720	-38.210	1247.900	1101.951
2683	26.82000	01:26:55:07	359.693	1116.704	1506.056	404.545	1290.387	1520.672	202.147	1221.073	1531.425	282.598	1291.100	1242.075	340.398	1407.786	973.182	97.100	1373.817	991.150	433.382	1386.022	1376.493	121.377	1289.941	1390.733	223.204	1471.389	1439.565	195.357	1583.551	1224.079	192.355	1621.898	1052.112	381.138	1541.331	1014.477	23.788	1474.639	1028.179	296.271	1338.779	595.648	101.500	1422.195	581.916	367.836	1405.212	483.269	233.865	1368.571	465.177	49.643	1530.439	482.381	206.949	1503.329	465.085	321.185	1345.182	379.031	110.605	1474.423	378.136	353.947	1478.713	49.172	115.612	1671.572	40.918	398.519	1415.570	83.645	54.432	1619.622	60.842	312.340	1252.479	36.956	85.684	1433.122	35.975	383.752	1259.527	37.388	45.044	1450.950	30.143	477.982	1501.798	792.254	107.228	1133.506	880.681	428.622	1498.778	838.798	101.697	1188.222	903.552	491.478	1575.497	824.386	6.623	1213.371	869.480	459.767	1594.863	1227.797	-39.823	1347.080	1212.291	405.086	1559.000	1059.709	37.630	1335.997	1060.000	520.273	1571.405	1044.270	-45.261	1258.326	1103.274
2684	26.83000	01:26:55:08	354.951	1120.262	1508.233	400.469	1293.792	1522.643	197.786	1225.313	1532.960	278.814	1293.859	1243.920	338.936	1409.097	974.465	94.891	1376.693	991.584	430.113	1388.388	1378.029	116.426	1295.187	1392.115	220.904	1475.538	1440.066	193.990	1586.638	1223.903	191.306	1623.934	1051.938	380.016	1542.788	1015.283	22.316	1477.128	1028.116	295.696	1340.208	596.125	100.285	1424.183	582.115	367.490	1406.477	483.805	233.565	1369.791	465.504	48.847	1532.375	482.469	206.037	1504.774	465.352	321.159	1346.078	379.578	109.682	1475.847	378.600	354.486	1478.724	49.623	115.473	1671.658	40.718	399.381	1415.674	83.787	54.303	1619.719	60.680	312.986	1252.375	37.711	85.593	1433.191	35.955	384.355	1259.354	37.557	44.745	1451.025	30.207	475.988	1501.221	792.939	97.871	1144.548	879.921	426.818	1498.694	839.828	93.231	1199.018	903.643	490.182	1574.931	825.088	-1.511	1226.253	869.969	458.301	1596.299	1228.370	-44.443	1356.670	1214.268	403.528	1559.120	1060.404	31.736	1345.575	1061.716	518.840	1571.547	1045.099	-52.101	1268.778	1104.486
2685	26.84000	01:26:55:08	350.366	1123.809	1510.393	396.331	1297.226	1524.483	193.381	1229.425	1534.547	275.084	1296.929	1245.688	337.508	1410.476	975.825	93.696	1377.745	991.953	426.867	1390.745	1379.570	111.539	1300.307	1393.544	218.584	1479.662	1440.931	192.510	1589.670	1223.824	190.165	1626.024	1051.711	378.837	1544.269	1016.051	20.768	1479.466	1028.079	295.060	1341.643	596.484	98.953	1426.334	582.410	367.098	1407.703	484.342	233.353	1371.091	465.828	47.934	1534.592	482.630	205.126	1506.425	465.575	321.183	1346.975	380.212	108.796	1477.492	379.069	355.359	1478.818	49.944	115.332	1671.775	40.515	400.303	1415.719	83.976	54.162	1619.865	60.534	313.838	1252.473	38.689	85.536	1433.305	35.976	385.093	1259.205	37.721	44.689	1451.090	30.197	474.127	1500.786	794.053	88.733	1155.637	879.178	424.647	1498.450	841.084	85.117	1209.792	903.635	488.874	1574.455	825.879	-9.271	1239.098	870.472	456.782	1597.832	1229.087	-48.870	1366.237	1216.152	401.914	1560.385	1061.241	26.615	1354.674	1063.655	517.401	1571.735	1045.913	-58.698	1279.218	1105.753
2686	26.85000	01:26:55:08	345.771	1127.347	1512.468	392.273	1300.654	1526.447	189.138	1233.348	1536.056	271.400	1299.820	1247.526	336.061	1411.859	977.209	92.021	1379.745	992.343	423.588	1393.241	1381.391	106.763	1305.414	1394.846	215.932	1483.894	1441.551	190.999	1592.691	1223.742	188.929	1628.366	1051.519	377.722	1545.708	1016.962	19.200	1481.667	1028.042	293.836	1343.620	596.930	97.893	1428.641	582.484	366.756	1408.807	484.966	233.252	1372.262	466.055	47.112	1537.010	482.804	204.217	1508.354	465.863	321.255	1347.793	380.883	107.952	1479.218	379.503	356.366	1478.978	50.361	115.226	1671.937	40.298	401.498	1415.853	84.269	54.043	1620.018	60.384	314.686	1252.525	39.954	85.439	1433.451	35.984	385.914	1259.010	37.990	44.600	1451.161	30.201	472.241	1500.479	795.211	79.921	1166.720	878.405	422.683	1498.646	842.209	77.343	1220.533	903.621	487.553	1574.136	826.823	-16.580	1252.005	871.015	455.311	1599.335	1229.839	-53.035	1375.649	1218.071	400.326	1561.601	1062.045	21.333	1364.090	1065.404	515.940	1571.969	1046.870	-65.066	1289.570	1107.062
2687	26.86000	01:26:55:08	341.349	1130.892	1514.515	388.213	1304.098	1528.319	184.870	1237.295	1537.568	267.617	1302.730	1249.272	334.822	1413.260	978.740	90.428	1381.610	992.666	420.384	1395.585	1383.055	102.048	1310.519	1396.220	213.171	1488.143	1441.953	189.153	1595.787	1223.807	187.583	1630.326	1051.304	376.541	1547.266	1017.868	17.679	1483.768	1027.863	294.633	1344.739	597.752	96.783	1431.148	582.627	366.577	1409.661	485.753	233.184	1373.475	466.309	46.352	1539.364	483.020	203.381	1510.470	466.122	321.431	1348.499	381.646	107.223	1481.006	379.913	357.657	1479.205	50.821	115.105	1672.051	40.084	402.797	1415.958	84.603	53.917	1620.199	60.203	315.715	1252.770	41.489	85.352	1433.609	36.020	386.824	1258.919	38.369	44.532	1451.250	30.171	470.361	1500.304	796.262	71.480	1177.773	877.714	420.621	1499.011	843.327	69.894	1231.239	903.571	486.260	1574.011	827.626	-23.507	1264.773	871.640	453.809	1600.855	1230.662	-57.573	1385.239	1220.232	398.360	1565.521	1063.368	16.355	1373.353	1067.211	514.781	1572.043	1048.094	-71.090	1299.757	1108.271
2688	26.87000	01:26:55:09	337.003	1134.390	1516.430	384.185	1307.517	1530.147	180.687	1241.135	1538.951	263.935	1305.616	1251.043	333.525	1414.693	980.131	89.187	1383.268	993.105	417.212	1397.849	1384.664	97.477	1315.620	1397.622	210.593	1492.242	1442.560	187.454	1598.745	1223.731	186.326	1632.210	1051.060	375.437	1548.779	1018.780	16.011	1485.907	1027.644	293.995	1346.026	598.384	95.944	1433.412	582.835	366.585	1410.207	486.551	233.148	1374.668	466.699	45.608	1541.510	483.240	202.505	1512.523	466.503	321.536	1349.085	382.256	106.503	1482.618	380.417	359.241	1479.505	51.357	114.964	1672.163	39.945	404.350	1416.126	84.960	53.738	1620.373	60.047	316.632	1253.290	42.907	85.254	1433.732	36.069	387.798	1258.906	38.942	44.418	1451.296	30.162	468.495	1500.250	797.415	63.423	1188.754	876.967	418.486	1499.555	844.316	63.056	1241.508	903.424	484.961	1573.898	828.563	-30.078	1277.422	872.151	452.315	1602.311	1231.469	-61.201	1394.069	1222.098	397.179	1564.150	1063.614	11.681	1382.516	1069.046	513.418	1572.354	1048.984	-76.719	1309.782	1109.451
2689	26.88000	01:26:55:09	332.753	1137.794	1518.412	380.221	1310.879	1531.953	176.545	1244.885	1540.377	260.254	1308.526	1252.791	332.271	1416.050	981.522	88.184	1385.191	993.694	414.154	1400.030	1386.297	93.079	1320.593	1398.876	208.197	1496.234	1443.119	185.764	1601.627	1223.670	185.081	1634.091	1050.945	374.727	1549.974	1019.691	14.841	1487.664	1027.550	293.353	1347.107	598.885	95.440	1435.448	583.167	366.926	1410.414	487.453	233.399	1375.708	467.005	44.970	1543.199	483.383	201.056	1514.639	466.577	321.915	1349.612	382.890	105.780	1484.034	380.891	361.213	1479.929	52.004	114.799	1672.245	39.835	405.953	1416.318	85.427	53.509	1620.493	59.866	317.189	1254.081	44.419	85.114	1433.834	36.048	388.613	1259.093	39.640	44.261	1451.359	30.095	466.727	1500.221	798.559	55.773	1199.612	876.276	416.609	1500.129	845.346	56.447	1251.916	903.386	483.697	1573.836	829.477	-36.390	1289.763	872.801	450.876	1603.734	1232.326	-64.751	1402.770	1223.910	395.584	1565.392	1064.509	7.408	1391.568	1070.786	512.217	1572.600	1050.028	-82.145	1319.979	1110.542
