NO_OF_FRAMES	323
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:45:25.704	11686.04658590
DATA_INCLUDED	3D
MARKER_NAMES	HeadFront	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistBack	WaistL	WaistR	LThighFrontLow	RThighFrontLow	LKneeOut	LKneeIn	RKneeOut	RKneeIn	LShinFrontHigh	RShinFrontHigh	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LArm	RArm	LElbowIn	RElbowIn	LElbowOut	RElbowOut
TRAJECTORY_TYPES	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	HeadFront X	HeadFront Y	HeadFront Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistBack X	WaistBack Y	WaistBack Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	LThighFrontLow X	LThighFrontLow Y	LThighFrontLow Z	RThighFrontLow X	RThighFrontLow Y	RThighFrontLow Z	LKneeOut X	LKneeOut Y	LKneeOut Z	LKneeIn X	LKneeIn Y	LKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	RKneeIn X	RKneeIn Y	RKneeIn Z	LShinFrontHigh X	LShinFrontHigh Y	LShinFrontHigh Z	RShinFrontHigh X	RShinFrontHigh Y	RShinFrontHigh Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LArm X	LArm Y	LArm Z	RArm X	RArm Y	RArm Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	
1930	19.29000	01:00:13:22	1502.428	1036.347	813.351	1641.029	951.765	891.654	1609.822	1164.315	907.269	1850.406	1073.706	694.190	2128.806	958.436	744.553	2096.951	1207.545	743.546	1740.348	950.848	817.638	1727.808	1191.658	832.454	1795.848	1072.032	979.433	2037.248	1091.111	999.701	2237.622	1112.155	924.285	2186.160	923.829	862.214	2134.836	1278.226	822.289	1952.181	908.248	570.874	1905.285	1215.947	580.955	1985.990	832.095	444.602	1929.819	959.846	433.111	1929.938	1269.390	447.962	1910.326	1126.081	438.357	1939.112	884.673	334.165	1866.775	1211.442	351.077	2166.614	986.244	49.678	2128.615	1193.883	51.876	2123.600	912.103	76.872	2073.573	1255.293	63.029	1946.892	919.874	27.018	1890.753	1204.014	33.507	1986.901	862.753	33.211	1907.114	1245.865	31.244	1744.519	981.983	271.870	1683.089	1175.462	311.816	1747.644	1019.131	328.808	1727.319	1170.119	354.109	1815.342	955.042	291.877	1782.129	1256.108	328.918	1872.091	844.741	688.228	1816.323	1339.551	700.452	1853.599	979.712	541.308	1835.665	1230.831	556.652	1804.523	875.864	499.943	1756.232	1321.430	568.123
1931	19.30000	01:00:13:23	1501.495	1035.917	826.905	1641.382	951.665	903.359	1610.043	1164.232	919.047	1849.182	1073.729	703.564	2128.724	959.393	749.230	2095.849	1208.476	748.986	1740.986	949.764	827.761	1727.738	1192.479	842.712	1796.746	1072.464	989.302	2038.513	1092.024	1006.697	2237.936	1113.346	929.661	2186.707	924.933	867.707	2134.205	1278.997	828.018	1953.493	910.701	571.834	1905.944	1216.509	581.892	1988.817	834.109	446.200	1932.645	961.616	434.640	1932.262	1269.427	449.302	1912.733	1126.573	440.306	1941.337	886.022	335.680	1868.772	1211.104	352.573	2166.838	986.156	49.513	2128.804	1194.263	51.701	2123.876	912.137	76.935	2074.257	1255.235	63.642	1946.865	919.685	27.223	1890.599	1204.456	33.447	1986.729	862.737	32.796	1907.166	1245.896	31.309	1749.208	977.993	283.957	1685.550	1172.834	326.177	1752.218	1014.766	341.265	1730.749	1168.212	368.019	1818.680	950.560	304.175	1783.431	1255.614	341.334	1875.450	841.818	700.400	1817.441	1341.425	711.585	1858.626	974.462	552.571	1838.536	1234.294	567.464	1810.186	870.715	511.098	1758.466	1324.094	578.873
1932	19.31000	01:00:13:23	1500.613	1035.393	841.112	1641.863	951.580	915.590	1610.405	1163.931	931.231	1847.930	1073.717	713.541	2128.647	960.305	754.137	2095.104	1208.824	753.830	1741.690	948.661	838.286	1727.689	1193.197	853.380	1797.853	1072.936	999.478	2039.873	1092.970	1013.902	2238.402	1114.621	935.075	2187.262	926.147	873.455	2133.533	1279.808	833.566	1955.417	911.414	574.073	1907.611	1216.543	583.673	1991.823	836.259	447.922	1935.453	963.395	435.752	1936.949	1271.020	449.456	1915.009	1126.980	442.177	1943.613	887.503	337.190	1870.621	1210.946	353.782	2166.972	986.082	49.326	2128.985	1194.568	51.559	2124.097	911.998	77.024	2073.826	1255.842	62.953	1946.943	919.650	27.336	1891.051	1203.617	33.504	1986.939	862.793	32.989	1907.177	1245.922	31.352	1753.992	973.894	296.717	1687.926	1170.243	341.094	1756.842	1010.243	354.393	1733.387	1167.394	382.566	1824.037	947.059	316.015	1784.170	1254.476	353.014	1878.994	838.939	713.099	1818.395	1343.478	723.168	1863.715	969.167	564.283	1840.901	1237.202	579.372	1816.217	865.394	522.794	1760.611	1326.748	590.352
1933	19.32000	01:00:13:23	1499.883	1034.873	855.831	1642.512	951.465	928.304	1610.844	1163.850	943.881	1846.668	1073.551	723.717	2128.544	961.258	758.936	2094.058	1209.712	759.202	1742.130	946.892	849.389	1727.837	1193.892	864.271	1799.141	1073.466	1010.078	2041.472	1093.990	1021.191	2238.857	1115.998	940.432	2187.999	927.398	879.272	2132.886	1280.713	839.462	1957.144	912.589	575.845	1908.961	1217.082	585.220	1994.739	838.351	449.515	1938.237	966.992	437.754	1938.579	1270.525	451.674	1917.748	1127.564	443.643	1945.795	888.876	338.709	1872.937	1212.530	354.576	2167.196	986.015	49.136	2129.147	1194.904	51.342	2124.328	912.045	77.059	2073.954	1256.088	62.789	1946.871	919.393	27.584	1892.498	1202.652	32.532	1987.024	862.976	32.852	1907.108	1245.746	31.058	1758.871	969.947	310.040	1690.379	1167.373	356.658	1761.527	1005.743	368.086	1736.344	1166.090	397.761	1829.485	943.408	328.541	1784.251	1253.619	365.649	1882.694	836.196	726.361	1819.111	1345.580	735.245	1868.651	963.902	576.895	1843.725	1240.443	591.392	1822.446	860.018	534.975	1762.676	1329.184	601.949
1934	19.33000	01:00:13:23	1499.317	1034.277	871.045	1643.256	951.312	941.484	1611.452	1163.759	956.961	1845.252	1074.025	734.011	2128.441	962.126	764.089	2092.971	1210.624	764.440	1743.145	945.857	860.882	1727.901	1194.534	875.612	1800.655	1074.000	1020.971	2043.211	1095.146	1028.592	2239.386	1117.482	945.668	2188.766	928.729	885.014	2132.169	1281.749	845.101	1958.624	914.132	577.264	1910.250	1217.718	586.514	1997.822	840.678	451.125	1941.131	968.466	438.915	1940.318	1270.290	453.909	1919.435	1127.974	445.698	1948.126	890.279	340.208	1875.156	1212.795	355.493	2167.359	985.933	48.990	2129.350	1195.184	51.104	2124.590	912.123	77.203	2074.089	1256.314	62.649	1946.930	919.408	27.627	1892.616	1202.710	32.621	1987.467	863.531	32.331	1907.272	1245.954	31.416	1763.697	965.989	323.942	1692.994	1164.043	372.723	1765.938	1001.507	382.567	1738.464	1165.734	414.418	1834.748	939.890	341.696	1785.357	1252.810	379.641	1886.552	833.597	740.089	1819.972	1347.715	747.510	1873.577	958.790	589.754	1846.581	1243.769	603.863	1828.671	854.697	547.796	1764.816	1331.596	613.849
1935	19.34000	01:00:13:24	1498.965	1033.673	886.711	1644.138	951.269	955.109	1612.156	1163.657	970.477	1843.987	1073.861	744.964	2128.393	962.967	769.115	2091.795	1211.466	769.853	1744.189	944.727	873.000	1728.008	1195.157	887.229	1802.359	1074.576	1032.155	2045.114	1096.300	1036.064	2240.041	1119.009	950.900	2189.569	930.133	890.854	2131.558	1282.780	850.888	1960.297	915.705	578.852	1911.592	1218.455	587.844	2000.805	843.010	452.630	1943.867	969.733	440.069	1942.428	1270.333	455.558	1921.177	1128.434	447.459	1950.387	891.743	341.699	1877.363	1213.333	356.642	2167.547	985.873	48.874	2129.552	1195.475	50.751	2124.804	912.184	77.270	2074.250	1256.543	62.386	1947.263	919.614	27.634	1892.426	1202.887	32.849	1987.389	863.049	32.924	1907.433	1245.725	31.348	1768.459	962.232	338.291	1695.604	1161.138	389.338	1770.569	997.413	397.224	1741.268	1164.659	430.824	1839.599	936.303	355.478	1786.300	1251.604	393.082	1890.485	831.172	754.221	1820.877	1349.773	760.021	1878.519	953.779	603.216	1849.543	1247.016	616.632	1834.762	849.778	561.271	1767.033	1334.112	626.268
1936	19.35000	01:00:13:24	1498.766	1032.958	902.721	1645.227	951.098	969.117	1613.036	1163.509	984.363	1842.944	1073.591	756.193	2128.406	963.789	774.598	2089.664	1214.031	775.411	1745.429	943.549	885.507	1728.111	1195.833	899.312	1804.196	1075.322	1043.671	2047.174	1097.619	1043.527	2240.724	1120.680	956.033	2190.433	931.653	896.648	2130.839	1283.881	856.553	1961.910	917.905	579.843	1912.813	1219.063	589.076	2003.778	845.204	454.213	1946.485	971.390	441.216	1945.065	1270.547	456.869	1922.397	1128.894	449.663	1952.744	893.255	343.160	1879.568	1214.052	357.886	2167.813	985.834	48.643	2129.748	1195.781	50.322	2125.043	912.223	77.281	2074.437	1256.764	62.097	1947.345	919.645	27.661	1892.298	1202.995	33.054	1987.438	862.937	33.021	1907.486	1245.750	31.383	1773.254	958.745	353.039	1698.567	1158.050	406.415	1775.311	993.378	412.283	1744.288	1163.248	447.482	1844.050	932.697	369.782	1787.748	1250.417	408.197	1894.575	828.951	768.646	1821.855	1351.774	772.772	1883.712	949.457	616.829	1852.422	1250.202	629.518	1840.808	845.232	575.054	1769.397	1336.615	638.764
1937	19.36000	01:00:13:24	1498.766	1032.266	919.243	1646.519	950.954	983.477	1614.164	1163.419	998.595	1842.549	1073.519	767.753	2128.194	964.841	780.120	2088.224	1214.730	780.765	1746.886	942.432	898.056	1729.052	1196.298	911.398	1806.477	1075.908	1055.341	2049.436	1098.986	1050.969	2241.402	1122.481	960.933	2191.323	933.216	902.474	2130.178	1285.045	862.007	1963.553	919.684	581.242	1912.768	1219.156	590.470	2006.805	847.450	455.675	1949.212	973.312	442.511	1947.994	1270.680	457.886	1925.500	1129.335	450.442	1955.000	894.850	344.556	1881.572	1214.295	359.520	2168.138	985.813	48.479	2129.972	1196.012	49.945	2125.274	912.274	77.272	2074.619	1256.926	61.819	1947.427	919.619	27.738	1892.227	1203.095	33.243	1987.497	862.878	33.005	1908.776	1245.037	30.396	1778.062	955.664	368.168	1702.344	1154.491	423.551	1780.008	989.945	427.540	1747.499	1161.962	464.319	1848.853	929.512	384.478	1789.449	1249.282	423.630	1898.666	827.003	783.503	1823.018	1353.686	785.580	1888.718	945.289	631.261	1855.115	1253.171	643.017	1846.861	841.239	589.293	1771.815	1339.074	651.666
1938	19.37000	01:00:13:24	1498.966	1031.566	936.058	1647.952	950.368	998.132	1615.329	1163.241	1013.040	1841.914	1073.317	779.482	2127.981	965.986	785.864	2086.749	1215.682	785.949	1747.344	940.981	911.629	1729.299	1196.972	923.990	1808.792	1076.735	1067.286	2051.861	1100.458	1058.445	2242.362	1124.270	965.565	2192.274	934.632	908.246	2129.309	1286.296	867.719	1965.239	921.407	582.368	1913.738	1219.774	591.418	2009.799	849.875	457.094	1951.731	975.502	443.545	1951.678	1270.921	458.494	1931.609	1129.675	449.639	1956.717	896.538	345.703	1883.662	1214.441	360.435	2168.492	985.776	48.355	2130.161	1196.223	49.477	2125.485	912.328	77.217	2074.754	1257.117	61.602	1947.488	919.576	27.795	1892.132	1203.202	33.410	1987.536	862.843	33.045	1908.451	1245.142	30.671	1782.859	952.687	383.527	1705.384	1151.901	441.049	1784.435	986.564	443.354	1750.854	1160.594	481.506	1853.616	926.880	399.589	1791.619	1247.720	438.394	1902.857	825.281	798.566	1824.319	1355.419	798.689	1893.572	941.487	645.962	1857.846	1255.999	656.493	1852.579	837.461	603.963	1774.352	1341.441	664.644
1939	19.38000	01:00:14:00	1499.490	1030.818	953.120	1649.622	950.240	1013.074	1616.715	1163.037	1027.854	1839.088	1072.709	791.594	2127.462	967.349	791.714	2085.277	1216.551	791.100	1748.902	939.817	925.129	1729.469	1197.720	936.957	1811.358	1077.665	1079.449	2054.423	1102.068	1065.888	2243.141	1126.214	970.185	2193.318	936.046	913.930	2128.489	1287.562	873.047	1966.918	924.368	583.834	1914.666	1220.324	592.411	2012.801	852.270	458.507	1954.604	977.730	444.540	1955.824	1270.311	459.561	1933.896	1129.528	450.827	1959.206	898.190	347.044	1885.898	1214.273	361.524	2168.912	986.317	48.164	2130.339	1196.438	49.047	2125.765	912.420	77.148	2074.943	1257.251	61.333	1948.009	920.129	27.297	1892.056	1203.291	33.588	1987.629	862.801	33.047	1908.233	1245.262	30.891	1787.681	950.037	399.199	1708.567	1149.390	458.808	1788.913	983.350	459.272	1754.670	1158.882	498.322	1858.533	924.787	414.977	1793.856	1246.217	453.888	1907.107	823.016	814.391	1825.865	1357.061	811.834	1898.626	937.869	661.136	1859.809	1258.452	670.261	1858.176	834.068	618.860	1776.840	1343.690	677.736
1940	19.39000	01:00:14:00	1500.245	1030.106	970.536	1651.596	950.083	1028.287	1618.255	1162.843	1042.988	1837.602	1072.348	803.774	2126.713	968.649	797.559	2082.996	1218.109	796.873	1750.689	938.734	938.963	1730.221	1198.497	949.845	1814.154	1078.641	1091.691	2057.120	1103.734	1073.258	2243.938	1128.255	974.661	2194.291	937.675	919.518	2127.458	1288.973	878.290	1968.603	926.206	584.778	1915.469	1220.724	593.096	2015.774	854.721	459.696	1957.158	980.607	445.857	1956.269	1270.979	460.666	1935.637	1129.556	451.682	1961.699	899.696	348.471	1887.458	1214.157	361.650	2169.302	985.542	48.530	2130.550	1196.597	48.581	2126.017	912.490	77.021	2075.145	1257.357	61.081	1947.943	919.984	27.550	1891.976	1203.350	33.731	1987.671	862.761	33.046	1908.081	1245.338	31.064	1792.318	947.776	415.141	1711.832	1146.677	476.732	1792.998	980.778	475.661	1758.401	1157.603	515.221	1863.213	922.729	430.607	1796.007	1244.640	469.178	1911.405	822.248	829.598	1827.552	1358.549	825.205	1903.522	934.639	676.557	1863.009	1261.149	683.444	1863.763	830.913	633.957	1779.314	1345.645	690.990
1941	19.40000	01:00:14:00	1501.229	1029.249	988.188	1653.810	949.930	1043.694	1619.997	1162.674	1058.354	1835.996	1071.998	816.352	2125.962	969.972	803.480	2080.853	1219.426	802.062	1752.673	937.767	953.055	1731.082	1199.430	963.062	1817.196	1079.589	1103.995	2059.968	1105.578	1080.584	2244.652	1130.539	978.850	2194.861	940.302	924.181	2126.336	1290.540	883.639	1970.316	928.043	585.831	1916.156	1220.877	593.755	2018.862	857.231	460.937	1959.488	983.594	447.327	1958.463	1271.003	461.308	1937.181	1129.160	453.571	1963.917	901.353	349.749	1889.403	1213.723	362.989	2169.443	985.345	48.321	2130.722	1196.717	47.976	2126.250	912.597	76.886	2075.262	1257.409	60.815	1947.935	919.857	27.731	1891.936	1203.385	33.831	1987.788	862.700	33.061	1907.936	1245.444	31.282	1796.618	945.703	431.310	1715.270	1143.912	494.538	1797.164	978.574	492.082	1762.279	1156.237	532.364	1867.704	921.363	446.660	1798.254	1242.934	484.361	1915.877	821.564	844.817	1829.436	1359.923	838.553	1909.481	931.056	691.416	1865.853	1263.192	697.316	1869.291	827.950	649.258	1781.870	1347.354	704.184
1942	19.41000	01:00:14:00	1502.550	1028.392	1006.053	1656.361	949.847	1059.227	1621.586	1162.570	1073.749	1833.472	1071.772	828.964	2125.323	970.153	809.511	2077.891	1222.089	808.338	1754.959	936.956	967.475	1731.160	1201.162	976.856	1820.599	1080.847	1116.421	2062.918	1107.611	1087.853	2245.463	1132.866	983.037	2195.749	942.252	929.455	2125.186	1292.071	888.774	1971.842	930.134	586.623	1916.727	1220.623	594.409	2021.989	859.881	462.016	1962.055	986.198	447.945	1960.544	1270.859	461.897	1940.187	1128.873	453.053	1966.359	902.781	350.997	1891.327	1213.370	363.602	2169.188	985.134	47.947	2130.881	1196.764	47.268	2126.543	912.667	76.732	2075.151	1257.289	59.988	1947.956	919.736	27.910	1891.899	1203.434	33.902	1987.891	862.692	33.062	1907.809	1245.513	31.412	1800.800	944.007	447.679	1719.035	1140.996	512.091	1801.410	976.529	508.692	1766.163	1154.951	549.227	1872.263	920.369	462.605	1800.620	1241.125	499.794	1920.442	820.735	860.297	1831.477	1361.207	851.691	1914.055	928.413	707.027	1868.635	1264.896	711.150	1874.837	825.199	664.615	1784.371	1348.737	717.469
1943	19.42000	01:00:14:01	1504.108	1027.498	1024.314	1659.173	949.786	1074.984	1623.725	1162.444	1089.483	1832.643	1071.431	841.590	2124.208	972.425	815.430	2074.058	1226.225	815.615	1757.589	936.197	981.857	1732.511	1201.852	990.439	1824.385	1082.071	1128.935	2065.994	1109.596	1094.937	2246.208	1135.305	987.042	2196.703	944.340	934.644	2123.839	1293.685	893.515	1973.620	931.885	587.606	1917.308	1220.721	594.686	2025.062	862.354	463.059	1965.161	987.702	448.389	1956.022	1273.242	464.187	1942.881	1128.936	453.502	1969.308	904.798	351.978	1893.168	1212.899	364.027	2169.343	985.116	47.573	2131.072	1196.857	46.473	2126.800	912.758	76.582	2075.450	1257.257	59.749	1948.017	919.675	28.046	1891.971	1203.408	33.915	1987.962	862.656	33.061	1907.755	1245.530	31.528	1804.785	942.691	464.114	1722.806	1138.318	529.739	1805.426	975.033	525.500	1770.257	1153.275	566.424	1876.745	919.438	478.653	1803.164	1239.173	515.018	1925.282	819.970	875.774	1833.694	1362.344	865.021	1918.881	925.871	722.656	1871.362	1266.512	724.883	1880.350	822.523	680.035	1786.709	1349.897	730.932
1944	19.43000	01:00:14:01	1505.905	1026.596	1043.003	1662.329	949.737	1090.890	1626.090	1162.323	1105.437	1831.403	1071.153	854.384	2123.306	973.862	821.452	2074.420	1222.315	815.974	1760.591	935.509	996.295	1727.362	1202.683	1006.644	1828.419	1083.424	1141.601	2069.107	1111.820	1101.699	2247.150	1137.860	991.316	2197.654	946.526	939.856	2122.520	1294.909	898.182	1975.387	933.292	588.262	1917.762	1220.436	594.997	2028.152	864.823	464.176	1967.735	990.101	449.319	1961.428	1271.232	463.504	1944.847	1128.427	454.243	1971.854	906.412	352.965	1895.033	1212.379	364.602	2169.551	985.034	47.448	2131.267	1196.918	45.847	2127.073	912.831	76.518	2075.659	1257.246	59.469	1948.147	919.633	28.151	1892.053	1203.379	33.954	1988.080	862.617	33.094	1907.746	1245.507	31.653	1808.327	942.615	481.409	1726.753	1135.639	547.160	1809.753	973.186	542.170	1774.183	1151.689	583.353	1881.005	918.579	494.632	1805.816	1237.103	529.998	1930.350	819.314	891.156	1836.334	1364.104	878.411	1924.072	923.353	738.009	1874.116	1267.945	738.590	1885.915	820.037	695.364	1789.454	1351.052	744.228
1945	19.44000	01:00:14:01	1507.979	1025.489	1061.880	1665.739	949.722	1107.014	1628.735	1162.212	1121.505	1830.221	1069.624	866.539	2122.470	974.967	827.318	2071.187	1225.075	822.436	1763.893	934.828	1010.801	1729.753	1204.551	1019.737	1832.755	1084.781	1154.079	2072.285	1114.136	1108.581	2248.022	1140.577	995.521	2198.653	948.767	944.959	2120.785	1296.749	902.961	1976.924	934.467	588.974	1918.423	1220.262	594.924	2031.210	867.246	465.377	1970.593	992.200	449.777	1965.048	1270.314	463.585	1947.431	1127.696	455.052	1974.325	907.926	354.213	1896.858	1211.710	364.889	2169.645	984.997	47.356	2131.434	1196.958	45.281	2127.308	912.872	76.566	2075.831	1257.202	59.205	1948.305	919.577	28.253	1892.138	1203.335	33.989	1988.222	862.571	33.125	1907.781	1245.448	31.719	1812.102	941.297	497.902	1730.580	1133.043	564.769	1813.827	971.479	558.667	1778.179	1150.085	600.250	1885.046	917.638	510.515	1808.760	1235.080	545.427	1935.702	818.743	906.516	1838.901	1365.270	891.369	1929.543	920.873	753.344	1876.937	1269.239	752.286	1891.667	817.590	710.554	1792.307	1352.261	757.284
1946	19.45000	01:00:14:01	1510.366	1024.573	1081.157	1669.452	949.754	1123.193	1631.682	1162.088	1137.659	1829.223	1069.501	879.379	2120.193	974.841	832.315	2067.459	1228.639	829.728	1766.184	933.582	1025.808	1731.544	1205.768	1033.262	1837.191	1086.163	1166.466	2075.521	1116.529	1115.448	2248.382	1143.849	999.219	2199.713	951.060	950.125	2118.939	1298.702	907.876	1978.423	936.227	589.890	1918.819	1218.805	595.851	2034.371	869.600	466.557	1969.773	989.315	450.001	1966.601	1269.853	463.991	1949.673	1127.215	455.120	1976.866	909.275	355.475	1898.568	1210.931	365.154	2169.763	984.954	47.431	2131.536	1197.006	44.874	2127.546	912.819	76.711	2075.962	1257.159	59.077	1948.486	919.518	28.403	1892.176	1203.248	33.990	1988.331	862.449	33.174	1907.810	1245.401	31.769	1815.763	939.876	514.497	1734.245	1130.700	582.100	1817.905	970.277	575.354	1782.114	1148.519	617.010	1889.002	916.468	526.258	1811.984	1232.984	560.903	1941.376	818.267	921.585	1841.882	1366.554	904.328	1935.092	918.617	768.320	1879.928	1270.457	765.950	1897.583	815.306	725.572	1795.280	1353.442	770.293
1947	19.46000	01:00:14:02	1513.071	1023.808	1100.607	1673.400	949.730	1139.463	1635.174	1161.955	1154.119	1828.394	1069.645	892.642	2120.249	977.662	838.520	2069.067	1220.846	827.525	1769.753	932.495	1040.246	1733.538	1207.047	1046.758	1841.221	1087.559	1178.173	2078.591	1119.105	1121.587	2248.315	1146.723	1001.902	2200.809	953.476	955.178	2116.778	1300.702	912.608	1979.939	937.806	590.910	1919.085	1220.202	594.982	2037.339	871.658	467.912	1971.903	990.880	451.756	1967.770	1269.452	464.748	1954.042	1126.276	454.774	1979.268	910.390	356.871	1900.121	1210.042	365.694	2169.874	984.777	47.795	2131.621	1197.021	44.593	2127.767	912.692	76.995	2075.995	1257.118	59.050	1948.675	919.459	28.545	1892.215	1203.175	34.013	1988.478	862.316	33.236	1907.787	1245.361	31.840	1819.578	938.462	530.936	1738.028	1128.340	599.547	1822.058	968.207	591.729	1786.027	1147.032	633.629	1892.819	915.123	541.813	1815.010	1230.852	575.818	1947.312	817.890	936.399	1844.432	1367.749	917.408	1940.754	916.577	783.089	1882.997	1271.683	779.518	1903.736	813.018	740.348	1798.350	1354.710	783.262
1948	19.47000	01:00:14:02	1516.319	1022.919	1120.291	1677.472	949.644	1155.802	1638.763	1161.887	1170.368	1827.799	1069.739	905.692	2119.525	979.448	845.267	2065.540	1223.397	834.049	1773.867	931.371	1054.404	1735.661	1208.343	1060.213	1845.870	1088.918	1190.236	2081.784	1121.558	1127.875	2248.156	1149.546	1004.715	2201.872	955.889	960.200	2114.562	1301.336	915.880	1981.399	939.281	591.879	1919.291	1218.245	596.291	2040.421	873.609	469.250	1974.475	992.580	452.233	1968.718	1269.134	465.671	1957.620	1125.453	456.757	1981.726	911.257	358.395	1901.626	1209.101	366.295	2169.900	984.664	48.211	2131.630	1197.061	44.371	2127.995	912.473	77.362	2076.356	1257.178	59.198	1948.919	919.372	28.780	1892.297	1203.134	34.007	1988.628	862.131	33.339	1907.772	1245.324	31.896	1823.183	936.727	547.114	1741.732	1126.241	616.762	1826.394	966.484	607.789	1789.867	1145.798	650.117	1896.766	913.573	557.170	1817.908	1228.653	590.473	1953.525	817.703	951.097	1847.074	1368.790	929.915	1946.510	914.804	797.608	1886.106	1272.868	793.003	1910.030	810.992	755.146	1801.548	1355.912	795.819
1949	19.48000	01:00:14:02	1519.672	1022.417	1140.050	1681.783	949.586	1172.162	1642.685	1161.872	1186.711	1827.311	1069.682	918.820	2118.588	980.801	851.681	2062.310	1225.219	839.914	1778.345	930.261	1068.513	1737.880	1209.628	1073.224	1850.711	1090.268	1202.180	2084.918	1124.125	1133.990	2248.313	1152.428	1007.922	2203.023	958.211	965.074	2112.243	1302.780	920.061	1982.977	940.259	593.261	1918.811	1218.509	596.842	2043.433	875.287	470.869	1976.351	993.451	453.188	1970.001	1268.725	466.157	1957.828	1124.280	456.300	1984.141	911.945	359.951	1902.823	1208.602	366.488	2169.980	984.374	48.817	2131.645	1197.150	44.201	2128.260	912.152	77.932	2076.350	1257.153	59.188	1949.194	919.237	29.130	1892.415	1203.128	33.973	1988.804	861.876	33.437	1907.747	1245.309	31.968	1826.825	935.116	563.279	1745.401	1124.327	633.671	1830.587	964.739	623.900	1793.681	1144.914	666.234	1900.498	911.894	572.368	1820.337	1226.810	605.018	1960.044	817.758	965.500	1849.964	1369.896	942.384	1952.384	913.263	812.223	1889.389	1273.917	806.156	1916.500	809.084	769.935	1804.807	1357.030	808.385
1950	19.49000	01:00:14:02	1523.286	1021.738	1159.778	1686.354	949.636	1188.364	1646.479	1160.953	1202.324	1826.845	1069.434	931.789	2117.566	982.229	857.552	2059.538	1225.751	844.517	1782.982	929.142	1082.524	1740.384	1210.498	1086.558	1855.667	1091.648	1214.002	2087.973	1126.571	1139.753	2248.228	1155.483	1011.026	2204.678	959.983	970.697	2109.765	1304.157	924.098	1984.726	941.165	594.507	1918.828	1217.440	597.470	2046.519	876.766	472.404	1976.447	991.324	455.658	1970.100	1268.706	466.984	1958.880	1123.948	457.538	1986.714	912.459	361.280	1904.527	1207.156	367.139	2170.092	984.038	49.526	2131.658	1197.199	44.029	2128.480	911.718	78.480	2075.963	1257.030	59.042	1949.500	919.078	29.464	1892.547	1203.129	33.894	1988.985	861.536	33.527	1907.696	1245.281	31.989	1830.459	933.254	578.945	1749.177	1122.539	650.622	1834.842	962.980	639.753	1797.600	1144.132	682.191	1904.362	910.300	587.399	1823.119	1225.371	619.551	1966.793	818.068	979.772	1852.868	1370.990	954.634	1958.287	911.951	826.464	1892.768	1274.892	819.275	1923.079	807.362	784.467	1808.316	1358.167	820.693
