NO_OF_FRAMES	2852
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:48:57.717	331690.37858269
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RMID	LFRM	LFSH	RBHD	LBHD	LPLM	RPLM	RFTHI
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RMID X	RMID Y	RMID Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	RPLM X	RPLM Y	RPLM Z	RFTHI X	RFTHI Y	RFTHI Z	
6351	66.14583	00:35:42:04	862.022	1620.934	-200.558	788.350	1575.051	-158.948	857.074	1562.236	-262.851	984.426	1320.547	-139.003	1015.376	1138.662	-154.500	1000.649	1044.200	-172.906	1013.914	953.919	-190.896	746.487	1030.381	-188.774	774.094	1190.743	-175.485	1009.848	1221.910	-63.832	874.440	1291.311	20.610	838.300	1136.004	17.088	961.336	1142.589	37.801	913.704	939.471	3.177	892.184	970.733	94.301	852.899	746.547	92.895	796.939	763.010	29.392	933.285	1315.913	-345.952	1020.575	1232.857	-225.955	898.147	1175.134	-379.322	1005.682	1178.576	-337.058	828.863	1245.761	-278.792	976.154	971.396	-341.637	974.817	999.758	-418.524	921.845	953.659	-447.920	932.451	768.072	-474.488	855.147	787.179	-438.307	809.566	922.170	-49.080	817.564	943.924	-324.052	979.285	950.302	-62.512	976.877	952.642	-315.148	838.514	753.799	-4.099	961.416	840.260	-23.643	931.296	420.167	8.102	939.809	401.721	-97.545	922.746	317.167	-11.258	957.055	80.751	23.056	1029.096	11.650	-15.736	792.485	-13.513	-0.615	830.981	17.096	-7.936	861.478	6.940	50.355	880.350	832.767	-370.936	922.665	419.015	-351.664	932.531	414.425	-254.770	926.086	310.470	-319.271	965.473	84.172	-355.602	1033.258	4.884	-318.081	795.164	-14.549	-314.048	842.282	18.278	-307.433	858.562	0.329	-375.753	868.781	615.508	-441.486	839.799	920.272	76.934	802.344	1230.807	-78.459	958.785	1472.481	-204.171	892.000	1501.839	-79.559	761.929	665.828	72.283	838.630	671.197	-427.195	848.528	660.148	-359.114
6352	66.15625	00:35:42:05	862.367	1620.934	-200.860	788.717	1575.054	-159.218	857.411	1562.249	-263.115	984.795	1320.519	-139.325	1015.686	1138.679	-154.758	1000.936	1044.154	-173.084	1014.197	953.922	-191.107	746.669	1030.454	-188.962	774.377	1190.827	-175.731	1010.174	1222.006	-63.958	874.806	1291.366	20.345	838.622	1136.061	16.855	961.634	1142.682	37.678	914.413	939.537	3.202	892.532	970.807	94.123	853.281	746.617	92.834	797.318	763.109	29.301	933.570	1315.969	-346.235	1020.898	1232.870	-226.170	897.935	1175.194	-379.324	1005.942	1178.592	-337.397	829.124	1245.837	-279.021	976.202	971.444	-341.958	974.896	999.805	-418.892	921.856	953.764	-448.233	932.250	768.172	-474.849	854.997	787.334	-438.620	809.860	922.235	-49.283	817.799	943.970	-324.222	979.597	950.235	-62.769	977.124	952.630	-315.363	838.692	753.869	-4.348	961.606	840.246	-23.823	931.406	420.179	7.987	939.883	401.732	-97.647	922.831	317.168	-11.336	957.099	80.780	23.030	1029.098	11.639	-15.741	792.497	-13.504	-0.615	830.994	17.093	-7.949	861.470	6.945	50.355	880.502	832.788	-371.163	922.807	419.003	-351.762	932.667	414.461	-254.900	926.195	310.468	-319.354	965.061	84.502	-356.101	1033.256	4.846	-318.067	795.174	-14.557	-314.047	842.272	18.275	-307.413	858.565	0.333	-375.767	868.446	615.683	-441.912	840.138	920.326	76.800	802.648	1230.909	-78.711	959.155	1472.539	-204.468	892.441	1501.856	-79.834	762.307	665.882	72.290	838.341	671.383	-427.542	848.679	660.157	-359.231
6353	66.16667	00:35:42:05	862.701	1620.939	-201.122	789.096	1575.039	-159.432	857.750	1562.239	-263.353	985.156	1320.505	-139.591	1016.009	1138.644	-154.959	1001.222	1044.154	-173.263	1014.480	953.885	-191.325	746.861	1030.539	-189.115	774.671	1190.905	-175.942	1010.532	1222.004	-64.191	875.180	1291.424	20.104	838.969	1136.108	16.659	961.965	1142.722	37.485	915.153	939.608	3.259	892.870	970.867	93.990	853.697	746.695	92.784	797.666	763.154	29.244	933.878	1316.015	-346.496	1021.220	1232.842	-226.380	901.843	1175.595	-381.881	1006.181	1178.599	-337.757	829.396	1245.930	-279.268	976.400	971.461	-342.336	974.997	999.840	-419.228	921.856	953.874	-448.522	932.036	768.279	-475.226	854.828	787.507	-438.928	810.142	922.301	-49.472	818.037	944.031	-324.367	979.843	950.236	-62.923	977.347	952.601	-315.530	838.891	753.920	-4.549	961.875	840.210	-24.018	931.496	420.206	7.889	939.959	401.698	-97.742	922.899	317.179	-11.392	957.119	80.803	23.029	1029.092	11.631	-15.745	792.498	-13.510	-0.613	830.993	17.102	-7.943	861.474	6.932	50.380	880.658	832.794	-371.339	922.928	419.002	-351.861	932.826	414.486	-255.009	926.290	310.481	-319.436	965.364	84.309	-355.872	1033.245	4.854	-318.079	795.167	-14.564	-314.042	842.280	18.282	-307.423	858.555	0.317	-375.769	867.996	615.861	-442.121	840.494	920.360	76.693	802.994	1230.989	-78.889	959.521	1472.554	-204.729	892.840	1501.898	-80.076	762.702	665.919	72.324	838.036	671.560	-427.859	848.824	660.180	-359.350
6354	66.17708	00:35:42:05	863.030	1620.935	-201.367	789.437	1575.042	-159.628	858.086	1562.235	-263.573	985.530	1320.486	-139.806	1016.333	1138.646	-155.180	1001.525	1044.141	-173.474	1014.744	953.875	-191.513	747.069	1030.638	-189.246	774.953	1190.971	-176.101	1010.887	1222.020	-64.426	875.566	1291.474	19.923	839.261	1136.156	16.531	962.346	1142.754	37.242	915.920	939.684	3.348	893.244	970.953	93.874	854.111	746.759	92.768	798.004	763.194	29.246	934.126	1316.063	-346.705	1021.539	1232.878	-226.712	901.434	1175.635	-381.713	1006.390	1178.638	-338.042	829.656	1245.996	-279.453	976.579	971.508	-342.639	975.079	999.884	-419.545	921.902	953.949	-448.792	931.828	768.378	-475.560	854.682	787.690	-439.214	810.394	922.362	-49.651	818.268	944.052	-324.494	980.132	950.221	-63.110	977.588	952.578	-315.707	839.089	753.943	-4.711	962.102	840.195	-24.171	931.622	420.183	7.793	940.067	401.666	-97.817	922.997	317.176	-11.459	957.144	80.787	23.017	1029.102	11.628	-15.725	792.500	-13.502	-0.575	831.001	17.103	-7.922	861.482	6.938	50.369	880.825	832.817	-371.521	923.039	419.008	-351.944	932.930	414.503	-255.080	926.367	310.474	-319.492	965.383	84.358	-355.961	1033.248	4.844	-318.101	795.197	-14.584	-314.022	842.270	18.289	-307.397	858.555	0.329	-375.764	867.727	616.037	-442.442	840.828	920.417	76.603	803.334	1231.085	-79.072	959.885	1472.590	-204.970	893.233	1501.917	-80.308	763.082	665.960	72.380	837.802	671.778	-428.118	849.002	660.190	-359.459
6355	66.18750	00:35:42:05	863.360	1620.934	-201.606	789.778	1575.024	-159.823	858.411	1562.206	-263.792	985.879	1320.488	-140.044	1016.655	1138.642	-155.374	1001.809	1044.126	-173.633	1015.027	953.848	-191.659	747.272	1030.750	-189.382	775.238	1191.030	-176.230	1011.250	1222.048	-64.597	875.949	1291.539	19.750	839.586	1136.206	16.414	962.693	1142.817	37.131	916.711	939.766	3.467	893.561	971.024	93.767	854.487	746.816	92.777	798.351	763.191	29.204	934.392	1316.123	-346.888	1021.811	1232.858	-226.864	901.779	1175.714	-382.012	1006.625	1178.660	-338.390	829.919	1246.072	-279.630	976.731	971.548	-342.958	975.154	999.924	-419.841	921.932	954.049	-449.078	931.648	768.479	-475.901	854.565	787.851	-439.463	810.670	922.423	-49.809	818.479	944.065	-324.587	980.398	950.229	-63.262	977.826	952.560	-315.884	839.405	753.973	-4.759	962.363	840.177	-24.312	931.731	420.183	7.718	940.181	401.637	-97.883	923.100	317.175	-11.514	957.172	80.796	23.034	1029.129	11.620	-15.716	792.538	-13.513	-0.589	831.014	17.094	-7.917	861.500	6.934	50.361	881.007	832.831	-371.682	923.123	419.015	-352.007	933.057	414.502	-255.162	926.446	310.484	-319.536	965.103	84.563	-356.256	1033.271	4.820	-318.103	795.205	-14.598	-313.993	842.287	18.297	-307.402	858.563	0.331	-375.761	867.490	616.234	-442.801	841.151	920.468	76.561	803.639	1231.157	-79.231	960.254	1472.626	-205.183	893.605	1501.950	-80.515	763.482	665.996	72.479	836.984	672.002	-428.272	849.159	660.206	-359.559
6356	66.19792	00:35:42:06	863.680	1620.940	-201.823	790.103	1575.016	-160.050	858.741	1562.204	-264.002	986.225	1320.504	-140.241	1016.971	1138.631	-155.536	1002.074	1044.132	-173.741	1015.289	953.836	-191.769	747.470	1030.833	-189.496	775.535	1191.130	-176.408	1011.619	1222.041	-64.764	876.302	1291.594	19.575	839.959	1136.320	16.302	963.072	1142.853	36.996	917.524	939.852	3.614	893.891	971.077	93.720	854.824	746.892	92.865	798.692	763.215	29.235	934.652	1316.150	-347.063	1022.109	1232.870	-227.067	886.717	1174.592	-372.644	1006.829	1178.666	-338.632	830.177	1246.138	-279.758	976.859	971.552	-343.293	975.222	999.965	-420.142	921.977	954.108	-449.360	931.448	768.579	-476.184	854.454	788.018	-439.734	810.922	922.449	-49.964	818.708	944.083	-324.676	980.631	950.242	-63.321	978.119	952.546	-316.028	839.591	753.995	-4.896	962.623	840.187	-24.420	931.858	420.169	7.649	940.315	401.604	-97.934	923.191	317.173	-11.548	957.195	80.800	23.012	1029.113	11.594	-15.723	792.521	-13.497	-0.578	831.031	17.107	-7.915	861.503	6.935	50.390	881.161	832.853	-371.822	923.189	419.003	-352.073	933.120	414.509	-255.247	926.522	310.465	-319.602	965.335	84.316	-356.021	1033.260	4.806	-318.114	795.218	-14.585	-313.989	842.297	18.298	-307.404	858.554	0.330	-375.760	867.173	616.385	-443.106	841.502	920.535	76.542	803.935	1231.226	-79.360	960.590	1472.659	-205.398	893.945	1501.976	-80.686	763.887	666.038	72.569	836.627	672.260	-428.515	849.316	660.225	-359.652
6357	66.20833	00:35:42:06	864.012	1620.953	-201.987	790.451	1575.018	-160.209	859.053	1562.198	-264.179	986.583	1320.506	-140.388	1017.285	1138.639	-155.692	1002.356	1044.112	-173.866	1015.573	953.787	-191.901	747.672	1030.912	-189.548	775.823	1191.192	-176.520	1011.976	1222.044	-64.963	876.649	1291.654	19.441	840.308	1136.373	16.223	963.421	1142.838	36.839	918.354	939.943	3.786	894.206	971.173	93.691	855.224	746.965	92.947	799.072	763.270	29.305	934.909	1316.193	-347.223	1022.342	1232.848	-227.227	886.910	1174.657	-372.804	1007.070	1178.693	-338.857	830.447	1246.209	-279.885	976.907	971.581	-343.549	975.303	1000.009	-420.429	922.038	954.192	-449.624	931.280	768.666	-476.487	854.305	788.183	-439.976	811.165	922.492	-50.070	818.928	944.121	-324.739	980.889	950.256	-63.423	978.324	952.525	-316.119	839.824	754.043	-4.977	962.873	840.161	-24.478	931.980	420.172	7.620	940.407	401.592	-97.965	923.285	317.171	-11.570	957.232	80.801	23.018	1029.127	11.585	-15.711	792.536	-13.495	-0.586	831.024	17.109	-7.902	861.516	6.926	50.383	881.337	832.869	-371.930	923.276	418.998	-352.141	933.224	414.508	-255.349	926.550	310.460	-319.645	965.713	83.777	-355.447	1033.274	4.776	-318.122	795.216	-14.588	-313.966	842.278	18.306	-307.400	858.535	0.333	-375.770	866.795	616.502	-443.382	841.855	920.615	76.551	804.227	1231.299	-79.478	960.948	1472.678	-205.559	894.295	1502.002	-80.841	764.315	666.074	72.727	836.356	672.461	-428.768	849.483	660.247	-359.725
6358	66.21875	00:35:42:06	864.338	1620.952	-202.179	790.803	1575.024	-160.379	859.391	1562.182	-264.351	986.909	1320.533	-140.529	1017.596	1138.656	-155.830	1002.650	1044.117	-173.973	1015.812	953.753	-192.012	747.834	1030.980	-189.615	776.113	1191.281	-176.606	1012.306	1222.021	-65.071	876.977	1291.721	19.315	840.628	1136.443	16.172	963.726	1142.966	36.774	919.201	940.038	3.984	894.561	971.241	93.704	855.618	747.033	93.066	799.437	763.334	29.357	935.169	1316.229	-347.351	1022.624	1232.836	-227.311	887.099	1174.714	-372.958	1007.286	1178.703	-339.116	830.713	1246.274	-279.995	977.051	971.594	-343.829	975.385	1000.054	-420.693	922.045	954.253	-449.865	931.124	768.750	-476.752	854.151	788.352	-440.216	811.423	922.535	-50.189	819.140	944.155	-324.822	981.155	950.203	-63.442	978.544	952.510	-316.220	840.050	754.063	-5.038	963.128	840.176	-24.535	932.077	420.178	7.592	940.494	401.586	-98.001	923.362	317.172	-11.596	957.264	80.800	23.028	1029.151	11.571	-15.699	792.557	-13.500	-0.589	831.026	17.114	-7.897	861.500	6.936	50.389	881.519	832.918	-372.032	923.327	418.997	-352.230	933.285	414.509	-255.426	926.611	310.454	-319.716	965.486	84.140	-355.889	1033.277	4.777	-318.152	795.217	-14.581	-313.959	842.280	18.318	-307.396	858.545	0.324	-375.773	866.453	616.609	-443.556	842.209	920.673	76.565	804.527	1231.370	-79.558	961.305	1472.699	-205.693	894.644	1502.035	-80.993	764.712	666.109	72.868	836.108	672.644	-429.017	849.644	660.273	-359.785
6359	66.22917	00:35:42:06	864.674	1620.964	-202.311	791.141	1575.018	-160.505	859.728	1562.184	-264.485	987.239	1320.533	-140.691	1017.899	1138.637	-155.922	1002.943	1044.094	-174.049	1016.074	953.714	-192.087	747.984	1031.032	-189.684	776.374	1191.362	-176.652	1012.636	1222.025	-65.216	877.343	1291.799	19.225	840.919	1136.512	16.115	964.028	1143.051	36.721	920.060	940.139	4.203	894.915	971.350	93.734	856.028	747.114	93.153	799.859	763.376	29.414	935.455	1316.268	-347.501	1022.915	1232.858	-227.457	887.381	1174.769	-373.139	1007.520	1178.688	-339.306	830.968	1246.354	-280.098	977.143	971.586	-344.078	975.507	1000.072	-420.915	922.075	954.331	-450.070	930.972	768.802	-477.028	854.033	788.500	-440.420	811.677	922.586	-50.252	819.384	944.211	-324.826	981.492	950.231	-63.660	978.817	952.493	-316.287	840.184	754.102	-5.186	963.423	840.192	-24.602	932.191	420.199	7.558	940.595	401.578	-98.024	923.424	317.180	-11.592	957.287	80.806	23.051	1029.156	11.561	-15.665	792.567	-13.501	-0.562	831.044	17.104	-7.875	861.516	6.941	50.394	881.698	832.943	-372.101	923.419	418.998	-352.273	933.370	414.527	-255.468	926.660	310.462	-319.762	965.507	84.220	-355.998	1033.272	4.779	-318.154	795.227	-14.581	-313.967	842.285	18.322	-307.396	858.541	0.327	-375.767	866.204	616.756	-443.892	842.552	920.771	76.610	804.843	1231.452	-79.602	961.633	1472.718	-205.820	894.987	1502.057	-81.142	765.143	666.174	73.028	835.874	672.813	-429.268	849.789	660.315	-359.851
6360	66.23958	00:35:42:07	864.975	1620.969	-202.424	791.482	1575.009	-160.622	860.045	1562.188	-264.601	987.565	1320.531	-140.794	1018.204	1138.648	-156.018	1003.248	1044.075	-174.117	1016.313	953.718	-192.137	748.128	1031.099	-189.718	776.633	1191.459	-176.711	1012.896	1222.082	-65.190	877.705	1291.872	19.138	841.222	1136.588	16.091	964.305	1143.189	36.745	920.928	940.244	4.444	895.320	971.478	93.794	856.438	747.192	93.301	800.266	763.438	29.541	935.695	1316.293	-347.596	1023.227	1232.837	-227.599	887.553	1174.825	-373.197	1007.672	1178.670	-339.449	831.224	1246.423	-280.163	977.209	971.605	-344.279	975.628	1000.079	-421.120	922.114	954.392	-450.249	930.810	768.908	-477.301	853.937	788.622	-440.593	811.946	922.652	-50.300	819.619	944.261	-324.854	981.764	950.245	-63.687	979.010	952.475	-316.339	840.530	754.145	-5.091	963.711	840.172	-24.632	932.281	420.217	7.576	940.680	401.577	-97.997	923.506	317.189	-11.583	957.316	80.811	23.062	1029.177	11.555	-15.635	792.571	-13.506	-0.594	831.055	17.115	-7.873	861.524	6.941	50.412	881.893	832.969	-372.163	923.504	418.993	-352.307	933.470	414.523	-255.480	926.724	310.461	-319.771	965.518	84.162	-355.939	1033.271	4.753	-318.135	795.230	-14.572	-313.939	842.294	18.317	-307.399	858.536	0.338	-375.769	865.940	616.889	-444.180	842.935	920.863	76.683	805.152	1231.543	-79.648	961.980	1472.730	-205.919	895.311	1502.085	-81.235	765.572	666.219	73.242	835.665	672.980	-429.485	849.944	660.346	-359.895
6361	66.25000	00:35:42:07	865.274	1620.993	-202.542	791.770	1575.015	-160.739	860.370	1562.173	-264.678	987.900	1320.536	-140.880	1018.482	1138.681	-156.080	1003.532	1044.091	-174.105	1016.598	953.709	-192.173	748.273	1031.181	-189.764	776.872	1191.571	-176.742	1013.228	1222.085	-65.302	878.023	1291.926	19.086	841.549	1136.644	16.092	964.672	1143.238	36.606	921.803	940.353	4.704	895.664	971.590	93.861	856.869	747.285	93.475	800.644	763.487	29.667	935.935	1316.316	-347.702	1023.487	1232.825	-227.683	887.724	1174.878	-373.264	1007.901	1178.670	-339.607	831.434	1246.474	-280.219	977.264	971.610	-344.441	975.541	1000.217	-421.332	922.139	954.457	-450.423	930.693	768.953	-477.481	853.860	788.762	-440.726	812.186	922.690	-50.313	820.219	944.285	-324.983	982.073	950.174	-63.690	982.033	952.716	-316.936	840.731	754.209	-5.105	963.923	840.188	-24.666	932.374	420.199	7.568	940.764	401.591	-97.983	923.558	317.180	-11.570	957.343	80.803	23.101	1029.177	11.548	-15.622	792.581	-13.498	-0.570	831.050	17.129	-7.847	861.506	6.932	50.426	882.097	832.994	-372.187	923.578	418.986	-352.325	933.565	414.526	-255.506	926.796	310.464	-319.792	965.616	83.921	-355.709	1033.273	4.727	-318.156	795.245	-14.595	-313.937	842.292	18.328	-307.396	858.544	0.326	-375.774	865.708	616.983	-444.483	843.273	920.930	76.778	805.451	1231.644	-79.666	962.307	1472.756	-205.994	895.659	1502.118	-81.324	765.981	666.263	73.460	835.487	673.118	-429.703	850.096	660.380	-359.920
6362	66.26042	00:35:42:07	865.588	1620.997	-202.644	792.081	1575.024	-160.806	860.657	1562.167	-264.777	988.211	1320.516	-140.927	1018.740	1138.671	-156.131	1003.819	1044.098	-174.134	1016.882	953.716	-192.196	748.440	1031.280	-189.744	777.123	1191.669	-176.750	1013.489	1222.142	-65.275	878.362	1292.010	19.042	841.879	1136.742	16.179	964.996	1143.248	36.561	922.681	940.467	4.982	896.034	971.694	93.943	857.253	747.388	93.648	800.998	763.523	29.816	936.133	1316.375	-347.764	1023.788	1232.813	-227.757	887.899	1174.892	-373.329	1008.088	1178.712	-339.741	831.675	1246.536	-280.251	977.493	971.628	-344.644	975.622	1000.229	-421.452	922.177	954.514	-450.534	930.578	769.036	-477.688	853.801	788.882	-440.850	812.460	922.738	-50.328	820.448	944.316	-325.022	982.382	950.189	-63.768	979.458	952.444	-316.382	840.965	754.225	-5.090	964.131	840.179	-24.671	932.507	420.204	7.592	940.892	401.567	-97.940	923.643	317.177	-11.559	957.360	80.807	23.136	1029.197	11.552	-15.577	792.587	-13.497	-0.574	831.063	17.122	-7.824	861.523	6.938	50.431	882.257	833.020	-372.221	923.688	418.980	-352.336	933.655	414.518	-255.509	926.866	310.452	-319.774	964.792	84.425	-356.459	1033.275	4.719	-318.164	795.236	-14.578	-313.933	842.295	18.327	-307.403	858.535	0.324	-375.777	865.574	617.099	-444.747	843.635	921.007	76.888	805.700	1231.742	-79.678	962.624	1472.757	-206.084	895.975	1502.140	-81.378	766.377	666.323	73.649	835.349	673.233	-429.864	850.223	660.412	-359.947
6363	66.27083	00:35:42:07	865.891	1621.006	-202.698	792.379	1575.027	-160.857	860.983	1562.159	-264.824	988.531	1320.541	-140.980	1019.031	1138.698	-156.138	1004.104	1044.096	-174.128	1017.167	953.706	-192.203	748.633	1031.366	-189.736	777.344	1191.763	-176.745	1013.785	1222.188	-65.303	878.653	1292.094	19.033	842.204	1136.806	16.215	965.323	1143.317	36.554	923.560	940.585	5.276	896.463	971.803	94.061	857.680	747.472	93.813	801.361	763.572	30.005	936.350	1316.398	-347.784	1024.057	1232.833	-227.902	888.094	1174.952	-373.346	1008.236	1178.707	-339.861	831.894	1246.597	-280.237	977.591	971.632	-344.800	975.715	1000.273	-421.573	922.227	954.562	-450.619	930.489	769.104	-477.852	853.749	788.955	-440.938	812.722	922.801	-50.323	820.698	944.370	-325.006	982.646	950.199	-63.736	979.669	952.432	-316.379	841.135	754.285	-5.094	964.378	840.172	-24.673	932.631	420.211	7.646	941.016	401.568	-97.876	923.742	317.175	-11.510	957.395	80.788	23.166	1029.201	11.519	-15.544	792.603	-13.499	-0.602	831.090	17.135	-7.824	861.519	6.932	50.436	882.437	833.011	-372.205	923.755	418.978	-352.303	933.754	414.505	-255.471	926.938	310.439	-319.746	965.405	84.245	-356.097	1033.277	4.699	-318.157	795.247	-14.593	-313.937	842.312	18.322	-307.383	858.542	0.330	-375.764	865.414	617.196	-444.965	844.009	921.065	77.030	805.949	1231.832	-79.652	962.940	1472.818	-206.163	896.292	1502.197	-81.450	766.820	666.364	73.903	835.243	673.368	-430.000	850.399	660.422	-359.912
6364	66.28125	00:35:42:08	866.181	1621.015	-202.770	792.676	1575.042	-160.905	861.266	1562.157	-264.888	988.799	1320.561	-141.003	1019.306	1138.705	-156.155	1004.371	1044.104	-174.105	1017.470	953.645	-192.208	748.833	1031.430	-189.642	777.564	1191.829	-176.713	1014.081	1222.220	-65.328	878.944	1292.164	19.022	842.458	1136.875	16.303	965.631	1143.455	36.562	924.437	940.707	5.583	896.444	971.927	94.480	858.097	747.558	94.051	801.754	763.639	30.218	936.538	1316.432	-347.822	1024.307	1232.829	-227.918	888.220	1174.988	-373.351	1008.451	1178.701	-339.961	832.090	1246.645	-280.238	977.707	971.653	-344.902	975.788	1000.296	-421.672	922.258	954.633	-450.696	930.403	769.158	-477.979	853.728	789.057	-440.982	812.978	922.839	-50.306	820.911	944.392	-324.937	982.884	950.208	-63.722	979.969	952.411	-316.365	841.391	754.331	-5.018	964.622	840.163	-24.639	932.760	420.203	7.684	941.130	401.636	-97.879	923.839	317.177	-11.459	957.432	80.797	23.215	1029.233	11.498	-15.494	792.627	-13.511	-0.600	831.107	17.135	-7.807	861.536	6.926	50.451	882.614	833.022	-372.198	923.830	418.957	-352.251	933.842	414.527	-255.428	926.984	310.443	-319.724	965.621	84.138	-355.922	1033.285	4.685	-318.142	795.257	-14.582	-313.939	842.292	18.344	-307.396	858.545	0.322	-375.767	865.170	617.299	-444.987	844.356	921.168	77.176	806.164	1231.922	-79.627	963.248	1472.796	-206.159	896.605	1502.236	-81.485	767.254	666.418	74.166	835.167	673.461	-430.111	850.572	660.449	-359.865
6365	66.29167	00:35:42:08	866.467	1621.043	-202.844	792.965	1575.053	-160.948	861.539	1562.141	-264.924	989.079	1320.586	-140.997	1019.550	1138.722	-156.127	1004.654	1044.098	-174.076	1017.713	953.602	-192.173	749.019	1031.506	-189.591	777.768	1191.900	-176.659	1014.375	1222.209	-65.381	879.204	1292.229	19.043	842.706	1136.935	16.380	965.902	1143.593	36.655	925.308	940.834	5.903	896.793	972.016	94.593	858.451	747.652	94.328	802.153	763.657	30.423	936.699	1316.477	-347.795	1024.536	1232.824	-227.933	888.353	1175.022	-373.291	1008.619	1178.711	-340.019	832.291	1246.699	-280.215	977.785	971.679	-344.982	975.855	1000.329	-421.754	922.286	954.676	-450.746	930.343	769.202	-478.047	853.700	789.133	-441.002	813.257	922.903	-50.260	821.146	944.419	-324.882	983.135	950.198	-63.652	980.170	952.393	-316.324	841.618	754.342	-4.968	964.864	840.136	-24.611	932.920	420.217	7.756	941.228	401.622	-97.819	923.932	317.186	-11.418	957.471	80.785	23.259	1029.244	11.481	-15.464	792.647	-13.504	-0.586	831.120	17.155	-7.795	861.526	6.917	50.474	882.804	833.047	-372.150	923.912	418.960	-352.194	933.911	414.518	-255.382	927.031	310.431	-319.667	965.409	84.285	-356.116	1033.264	4.687	-318.127	795.244	-14.591	-313.934	842.283	18.348	-307.383	858.543	0.328	-375.762	865.085	617.353	-445.092	844.722	921.255	77.362	806.383	1232.008	-79.578	963.530	1472.814	-206.182	896.909	1502.276	-81.516	767.724	666.471	74.485	835.135	673.546	-430.172	850.740	660.474	-359.800
