NO_OF_FRAMES	81
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:54:15.318	23133.11994101
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
623	6.22000	02:10:47:12	-256.402	1703.460	-28.614	-334.400	1649.228	-126.368	-193.045	1634.714	-127.456	-282.399	1402.624	50.543	-298.180	1230.239	74.327	-294.769	1108.806	55.392	-293.776	1025.347	57.049	-295.855	944.289	-177.865	-292.410	1144.211	-185.277	-295.312	1273.542	-163.098	-378.027	1297.379	82.159	-480.693	1394.512	-45.116	-497.096	1213.412	-66.167	-483.773	1231.649	46.463	-444.731	1049.659	12.021	-538.487	1048.789	-8.389	-536.881	824.690	-28.836	-477.005	848.523	-93.062	-128.261	1396.181	-45.116	-204.467	1291.892	78.242	-85.751	1265.940	-74.350	-103.679	1248.948	45.703	-218.629	1329.589	-127.870	-120.699	1050.534	26.824	-45.704	1061.784	0.023	-60.599	1030.588	-75.510	-23.732	822.902	-48.893	-87.884	822.478	-111.565	-432.800	967.300	-111.178	-172.703	971.581	-141.803	-425.264	988.526	33.811	-169.434	1034.307	24.955	-446.355	812.526	-114.673	-449.255	840.252	40.733	-421.705	452.349	-48.842	-314.199	452.768	-37.509	-411.613	312.868	-40.593	-427.207	80.097	-5.515	-385.763	72.071	48.697	-358.776	26.042	-123.668	-419.397	13.138	-116.578	-136.360	740.255	-119.202	-122.703	861.683	38.566	-157.764	456.122	-48.241	-256.612	458.609	-28.091	-183.328	317.764	-34.701	-163.402	73.352	11.122	-204.648	73.615	67.922	-230.003	23.782	-114.015	-167.276	11.252	-97.865	-108.955	719.686	-135.697	-86.758	671.937	-109.596	-70.545	680.024	-47.787	-457.030	723.311	-115.700	-492.732	681.369	-101.221	-513.344	689.481	-44.767	-540.447	1002.247	-73.898	-373.311	1332.549	-128.337	-198.494	1569.120	2.339	-332.027	1581.317	10.100	-37.821	725.475	-44.705	-541.572	744.394	-42.393
624	6.23000	02:10:47:13	-256.409	1703.459	-28.535	-334.435	1649.217	-126.284	-193.016	1634.765	-127.384	-282.400	1402.580	50.628	-298.167	1230.195	74.372	-294.802	1108.781	55.378	-293.792	1025.339	57.023	-295.927	944.323	-177.866	-292.450	1144.182	-185.230	-295.395	1273.549	-163.014	-378.172	1297.305	82.232	-480.570	1394.610	-44.658	-497.087	1213.389	-66.126	-483.794	1231.608	46.504	-444.720	1049.620	12.043	-538.484	1048.766	-8.428	-536.845	824.628	-28.888	-476.948	848.494	-93.113	-128.229	1396.158	-45.039	-204.497	1291.847	78.284	-85.816	1265.926	-74.334	-103.653	1248.867	45.715	-218.649	1329.565	-127.772	-120.744	1050.471	26.732	-45.751	1061.694	-0.065	-60.678	1030.554	-75.586	-23.799	822.813	-49.021	-87.981	822.404	-111.645	-432.842	967.271	-111.146	-172.755	971.594	-141.835	-425.287	988.522	33.861	-169.453	1034.313	24.881	-446.393	812.515	-114.635	-449.307	840.261	40.774	-421.731	452.340	-48.806	-314.257	452.780	-37.496	-411.630	312.866	-40.562	-427.221	80.097	-5.488	-385.731	72.056	48.697	-358.777	26.054	-123.654	-419.413	13.152	-116.599	-136.379	740.264	-119.231	-122.744	861.668	38.560	-157.778	456.111	-48.230	-256.588	458.609	-28.051	-183.330	317.752	-34.693	-163.408	73.357	11.124	-204.602	73.582	67.907	-230.005	23.793	-114.035	-167.290	11.247	-97.871	-109.038	719.615	-135.741	-86.827	671.890	-109.632	-70.578	679.937	-47.873	-456.919	723.228	-115.658	-492.626	681.362	-101.232	-513.360	689.466	-44.786	-540.376	1002.204	-73.911	-373.260	1332.569	-128.257	-198.521	1569.133	2.439	-332.054	1581.307	10.205	-37.845	725.434	-44.812	-541.586	744.400	-42.469
625	6.24000	02:10:47:13	-256.465	1703.455	-28.466	-334.468	1649.197	-126.199	-193.071	1634.740	-127.321	-282.399	1402.531	50.719	-298.162	1230.155	74.415	-294.824	1108.745	55.403	-293.811	1025.321	57.040	-295.943	944.314	-177.853	-292.486	1144.184	-185.155	-295.412	1273.543	-162.966	-378.039	1297.288	82.312	-480.588	1394.586	-44.570	-497.083	1213.389	-66.076	-483.835	1231.555	46.541	-444.730	1049.572	12.084	-538.489	1048.729	-8.436	-536.838	824.628	-28.939	-476.865	848.468	-93.083	-128.246	1396.150	-45.015	-204.452	1291.775	78.359	-85.816	1265.901	-74.332	-103.568	1248.853	45.718	-218.663	1329.545	-127.669	-120.759	1050.456	26.708	-45.776	1061.663	-0.131	-60.723	1030.539	-75.675	-23.871	822.840	-49.156	-88.115	822.376	-111.683	-432.863	967.229	-111.111	-172.802	971.589	-141.851	-425.290	988.501	33.888	-169.472	1034.278	24.914	-446.433	812.494	-114.605	-449.328	840.215	40.800	-421.761	452.336	-48.797	-314.265	452.782	-37.505	-411.649	312.865	-40.547	-427.211	80.101	-5.484	-385.745	72.044	48.701	-358.764	26.063	-123.652	-419.409	13.125	-116.588	-136.416	740.257	-119.254	-122.768	861.661	38.524	-157.811	456.116	-48.231	-256.548	458.569	-27.936	-183.337	317.742	-34.691	-163.417	73.360	11.126	-204.660	73.578	67.929	-230.013	23.787	-114.017	-167.265	11.252	-97.890	-109.122	719.537	-135.756	-86.856	671.853	-109.706	-70.469	679.936	-47.997	-456.844	723.170	-115.632	-492.509	681.354	-101.252	-513.379	689.450	-44.837	-540.342	1002.167	-73.949	-373.283	1332.547	-128.172	-198.565	1569.136	2.535	-332.081	1581.298	10.300	-37.794	725.420	-44.951	-541.589	744.397	-42.548
626	6.25000	02:10:47:13	-256.512	1703.468	-28.401	-334.501	1649.162	-126.125	-193.105	1634.736	-127.216	-282.382	1402.487	50.823	-298.131	1230.091	74.457	-294.828	1108.677	55.401	-293.825	1025.323	57.029	-296.023	944.320	-177.843	-292.541	1144.181	-185.089	-295.447	1273.558	-162.869	-378.010	1297.258	82.391	-480.596	1394.551	-44.451	-497.087	1213.385	-66.016	-483.879	1231.527	46.621	-444.747	1049.561	12.120	-538.504	1048.689	-8.422	-536.830	824.590	-29.003	-476.828	848.481	-93.112	-128.256	1396.148	-44.932	-204.426	1291.703	78.425	-85.817	1265.897	-74.310	-103.567	1248.793	45.731	-218.707	1329.580	-127.620	-120.762	1050.409	26.648	-45.769	1061.613	-0.184	-60.787	1030.484	-75.731	-23.941	822.782	-49.280	-88.233	822.332	-111.761	-432.922	967.245	-111.087	-172.852	971.589	-141.892	-425.355	988.525	33.925	-169.520	1034.288	24.882	-446.460	812.515	-114.586	-449.414	840.258	40.836	-421.812	452.341	-48.780	-314.269	452.770	-37.466	-411.645	312.862	-40.546	-427.219	80.103	-5.496	-385.736	72.033	48.696	-358.804	26.063	-123.655	-419.419	13.137	-116.583	-136.449	740.253	-119.255	-122.794	861.680	38.523	-157.818	456.103	-48.216	-256.588	458.591	-28.007	-183.347	317.763	-34.676	-163.398	73.356	11.146	-204.663	73.612	67.921	-229.996	23.786	-114.029	-167.273	11.227	-97.871	-108.758	719.647	-135.856	-86.919	671.816	-109.752	-70.406	679.809	-48.130	-456.736	723.145	-115.644	-492.424	681.350	-101.317	-513.447	689.422	-44.922	-540.327	1002.185	-73.941	-373.296	1332.568	-128.057	-198.572	1569.162	2.658	-332.130	1581.294	10.384	-37.804	725.366	-45.078	-541.610	744.386	-42.644
627	6.26000	02:10:47:13	-256.593	1703.479	-28.313	-334.544	1649.149	-126.057	-193.124	1634.746	-127.112	-282.368	1402.444	50.914	-298.132	1230.058	74.515	-294.850	1108.669	55.401	-293.849	1025.299	57.022	-296.064	944.350	-177.831	-292.533	1144.182	-185.038	-295.447	1273.557	-162.788	-377.994	1297.211	82.468	-480.579	1394.555	-44.318	-497.079	1213.340	-65.954	-483.759	1231.287	46.979	-444.831	1049.485	12.167	-538.539	1048.667	-8.410	-536.837	824.568	-29.047	-476.782	848.478	-93.081	-128.201	1396.156	-44.812	-204.372	1291.683	78.484	-85.813	1265.892	-74.269	-103.513	1248.742	45.789	-218.679	1329.551	-127.531	-120.727	1050.377	26.650	-45.748	1061.564	-0.241	-60.836	1030.463	-75.776	-23.962	822.740	-49.397	-88.375	822.312	-111.816	-433.020	967.269	-111.077	-172.903	971.578	-141.926	-425.349	988.493	33.912	-169.529	1034.284	24.856	-446.553	812.525	-114.573	-449.414	840.239	40.843	-421.823	452.343	-48.764	-314.308	452.808	-37.453	-411.687	312.860	-40.526	-427.219	80.092	-5.479	-385.747	72.033	48.690	-358.791	26.066	-123.660	-419.413	13.118	-116.593	-136.512	740.232	-119.297	-122.817	861.676	38.504	-157.827	456.111	-48.213	-256.630	458.583	-28.016	-183.363	317.765	-34.685	-163.410	73.367	11.123	-204.685	73.611	67.913	-230.013	23.796	-114.005	-167.264	11.233	-97.881	-108.842	719.609	-135.902	-86.967	671.808	-109.835	-70.375	679.785	-48.231	-456.732	723.124	-115.669	-492.325	681.379	-101.398	-513.501	689.433	-45.030	-540.335	1002.165	-73.942	-373.295	1332.555	-127.976	-198.623	1569.183	2.781	-332.182	1581.295	10.474	-37.734	725.344	-45.216	-541.681	744.375	-42.770
628	6.27000	02:10:47:14	-256.670	1703.504	-28.236	-334.574	1649.121	-125.989	-193.165	1634.770	-127.004	-282.318	1402.400	51.005	-298.093	1230.019	74.568	-294.846	1108.616	55.450	-293.890	1025.295	57.028	-296.116	944.359	-177.815	-292.561	1144.148	-184.955	-295.466	1273.564	-162.700	-377.987	1297.196	82.538	-480.544	1394.502	-44.221	-497.061	1213.323	-65.851	-483.901	1231.461	46.783	-444.881	1049.425	12.239	-538.586	1048.639	-8.358	-536.879	824.540	-29.097	-476.743	848.448	-93.067	-128.168	1396.135	-44.713	-204.366	1291.594	78.542	-85.788	1265.882	-74.211	-103.398	1248.688	45.841	-218.669	1329.526	-127.432	-120.694	1050.329	26.643	-45.725	1061.538	-0.263	-60.864	1030.437	-75.828	-24.006	822.732	-49.529	-88.519	822.326	-111.836	-433.066	967.280	-111.041	-172.948	971.557	-141.935	-425.392	988.489	33.945	-169.574	1034.268	24.834	-446.584	812.542	-114.586	-449.487	840.250	40.848	-421.827	452.311	-48.746	-314.315	452.792	-37.429	-411.728	312.875	-40.507	-427.232	80.081	-5.479	-385.767	72.028	48.695	-358.781	26.063	-123.646	-419.421	13.136	-116.578	-136.547	740.237	-119.328	-122.870	861.663	38.478	-157.850	456.115	-48.215	-256.635	458.588	-28.007	-183.353	317.782	-34.679	-163.402	73.382	11.146	-204.674	73.600	67.931	-229.994	23.811	-114.013	-167.281	11.236	-97.870	-108.949	719.558	-135.961	-87.002	671.801	-109.931	-70.291	679.773	-48.320	-456.686	723.112	-115.647	-492.244	681.398	-101.478	-513.557	689.415	-45.138	-540.330	1002.147	-73.896	-373.296	1332.575	-127.875	-198.674	1569.215	2.907	-332.250	1581.274	10.566	-37.731	725.323	-45.345	-541.739	744.382	-42.869
629	6.28000	02:10:47:14	-256.762	1703.531	-28.146	-334.603	1649.074	-125.896	-193.186	1634.781	-126.918	-282.278	1402.373	51.101	-298.066	1229.985	74.603	-294.867	1108.575	55.479	-293.917	1025.298	57.034	-296.215	944.356	-177.837	-292.620	1144.153	-184.913	-295.471	1273.572	-162.616	-377.946	1297.174	82.625	-480.529	1394.486	-44.113	-497.071	1213.335	-65.748	-483.967	1231.434	46.891	-444.953	1049.415	12.315	-538.620	1048.604	-8.319	-536.930	824.532	-29.138	-476.733	848.455	-93.034	-128.121	1396.138	-44.634	-204.301	1291.551	78.600	-85.779	1265.881	-74.170	-103.333	1248.655	45.875	-218.612	1329.512	-127.346	-120.609	1050.319	26.723	-45.689	1061.495	-0.306	-60.857	1030.404	-75.843	-24.061	822.709	-49.684	-88.616	822.300	-111.864	-433.161	967.287	-111.040	-173.026	971.559	-141.975	-425.444	988.491	33.970	-169.611	1034.257	24.806	-446.590	812.488	-114.554	-449.548	840.245	40.860	-421.865	452.308	-48.737	-314.357	452.790	-37.439	-411.718	312.862	-40.505	-427.253	80.087	-5.461	-385.783	72.030	48.702	-358.779	26.054	-123.654	-419.423	13.138	-116.585	-136.594	740.229	-119.331	-122.896	861.663	38.433	-157.897	456.123	-48.237	-256.660	458.525	-27.953	-183.407	317.754	-34.697	-163.422	73.347	11.142	-204.693	73.622	67.912	-230.021	23.772	-114.016	-167.290	11.246	-97.884	-109.033	719.532	-136.039	-87.055	671.787	-110.023	-70.261	679.755	-48.496	-456.709	723.142	-115.729	-492.210	681.441	-101.550	-513.911	689.410	-45.233	-540.348	1002.166	-73.899	-373.285	1332.535	-127.755	-198.707	1569.243	3.022	-332.282	1581.234	10.645	-37.692	725.320	-45.507	-541.796	744.374	-42.976
630	6.29000	02:10:47:14	-256.871	1703.535	-28.038	-334.645	1649.039	-125.817	-193.209	1634.826	-126.770	-282.242	1402.319	51.177	-298.041	1229.914	74.662	-294.867	1108.547	55.514	-293.943	1025.281	57.026	-296.234	944.364	-177.814	-292.606	1144.159	-184.854	-295.461	1273.566	-162.531	-377.897	1297.141	82.704	-480.478	1394.482	-43.967	-497.075	1213.324	-65.634	-483.945	1231.422	47.019	-444.991	1049.321	12.413	-538.676	1048.593	-8.259	-536.953	824.523	-29.138	-476.736	848.462	-93.038	-128.108	1396.139	-44.587	-204.271	1291.508	78.643	-85.765	1265.871	-74.109	-103.304	1248.585	45.925	-218.617	1329.499	-127.239	-120.539	1050.289	26.724	-45.618	1061.466	-0.357	-60.903	1030.402	-75.925	-24.101	822.696	-49.821	-88.730	822.269	-111.930	-433.148	967.285	-111.020	-173.076	971.595	-141.981	-425.500	988.488	33.975	-169.651	1034.236	24.788	-446.681	812.520	-114.581	-449.520	840.169	40.851	-421.886	452.322	-48.732	-314.387	452.798	-37.482	-411.739	312.877	-40.520	-427.236	80.090	-5.442	-385.785	72.048	48.700	-358.789	26.059	-123.648	-419.418	13.140	-116.577	-136.700	740.250	-119.383	-122.912	861.650	38.418	-157.908	456.132	-48.228	-256.716	458.570	-28.035	-183.384	317.769	-34.682	-163.408	73.363	11.141	-204.705	73.622	67.933	-230.021	23.794	-113.997	-167.285	11.251	-97.878	-109.171	719.517	-136.128	-87.125	671.763	-110.119	-70.174	679.679	-48.582	-456.722	723.154	-115.731	-492.183	681.477	-101.625	-513.984	689.396	-45.312	-540.373	1002.168	-73.856	-373.274	1332.545	-127.660	-198.783	1569.284	3.150	-332.352	1581.218	10.731	-37.657	725.293	-45.647	-541.865	744.362	-43.033
631	6.30000	02:10:47:14	-256.972	1703.538	-27.909	-334.697	1649.002	-125.722	-193.265	1634.874	-126.652	-282.167	1402.288	51.276	-297.979	1229.904	74.726	-294.862	1108.525	55.530	-293.984	1025.269	57.034	-296.304	944.387	-177.809	-292.617	1144.175	-184.792	-295.390	1273.564	-162.425	-377.840	1297.109	82.773	-480.457	1394.489	-43.852	-497.078	1213.335	-65.523	-483.968	1231.417	47.132	-445.041	1049.332	12.469	-538.708	1048.599	-8.188	-537.014	824.532	-29.160	-476.757	848.481	-92.961	-128.058	1396.129	-44.513	-204.273	1291.409	78.704	-85.692	1265.870	-74.034	-103.272	1248.557	45.973	-218.614	1329.504	-127.139	-120.454	1050.274	26.733	-45.561	1061.448	-0.377	-60.894	1030.400	-75.946	-24.132	822.680	-49.957	-88.799	822.264	-112.006	-433.228	967.318	-111.017	-173.112	971.566	-141.999	-425.527	988.480	33.975	-169.684	1034.234	24.735	-446.673	812.495	-114.570	-449.595	840.235	40.861	-421.912	452.330	-48.759	-314.407	452.820	-37.455	-411.752	312.862	-40.519	-427.240	80.072	-5.463	-385.748	72.023	48.702	-358.799	26.091	-123.650	-419.430	13.137	-116.595	-136.750	740.255	-119.407	-122.933	861.656	38.405	-157.958	456.113	-48.253	-256.731	458.556	-28.042	-183.450	317.760	-34.703	-163.406	73.362	11.140	-204.668	73.613	67.932	-230.006	23.805	-114.004	-167.286	11.262	-97.865	-109.257	719.520	-136.121	-87.147	671.793	-110.198	-70.096	679.658	-48.682	-456.766	723.174	-115.763	-492.210	681.506	-101.670	-514.084	689.415	-45.387	-540.397	1002.169	-73.834	-373.251	1332.543	-127.560	-198.820	1569.301	3.261	-332.400	1581.188	10.826	-37.601	725.248	-45.773	-541.943	744.375	-43.104
632	6.31000	02:10:47:15	-257.158	1703.577	-27.790	-334.786	1648.961	-125.660	-193.331	1634.927	-126.507	-282.130	1402.274	51.361	-297.966	1229.826	74.787	-294.893	1108.473	55.544	-294.022	1025.269	57.022	-296.355	944.399	-177.830	-292.634	1144.188	-184.710	-295.345	1273.567	-162.335	-377.801	1297.094	82.853	-480.539	1394.357	-44.123	-497.055	1213.335	-65.391	-483.773	1231.209	47.509	-445.018	1049.342	12.575	-538.730	1048.593	-8.112	-537.043	824.526	-29.135	-476.800	848.497	-92.980	-128.026	1396.119	-44.416	-204.200	1291.366	78.796	-85.706	1265.857	-73.987	-103.174	1248.549	46.045	-218.584	1329.499	-127.027	-120.373	1050.249	26.765	-45.538	1061.402	-0.450	-60.942	1030.381	-75.967	-24.160	822.675	-50.100	-88.974	822.399	-112.238	-433.280	967.329	-111.019	-173.155	971.588	-142.012	-425.572	988.483	33.981	-169.719	1034.232	24.733	-446.731	812.515	-114.604	-449.624	840.152	40.821	-421.929	452.322	-48.767	-314.432	452.832	-37.488	-411.753	312.858	-40.526	-427.250	80.097	-5.461	-385.757	72.018	48.701	-358.802	26.082	-123.654	-419.421	13.120	-116.564	-136.799	740.252	-119.446	-122.994	861.660	38.397	-157.971	456.111	-48.255	-256.767	458.558	-28.060	-183.416	317.770	-34.692	-163.431	73.370	11.123	-204.667	73.618	67.914	-230.030	23.783	-114.001	-167.291	11.272	-97.877	-109.372	719.495	-136.182	-87.247	671.775	-110.278	-70.049	679.609	-48.790	-456.852	723.191	-115.769	-492.240	681.511	-101.679	-514.173	689.407	-45.422	-540.416	1002.179	-73.755	-373.279	1332.565	-127.461	-198.896	1569.342	3.393	-332.486	1581.096	10.908	-37.597	725.236	-45.923	-542.008	744.408	-43.115
633	6.32000	02:10:47:15	-257.447	1703.598	-27.675	-334.922	1648.906	-125.579	-193.407	1635.018	-126.324	-282.049	1402.246	51.448	-297.911	1229.794	74.822	-294.901	1108.450	55.504	-294.056	1025.233	56.993	-296.398	944.437	-177.827	-292.557	1144.209	-184.636	-295.286	1273.562	-162.239	-377.726	1297.071	82.931	-480.340	1394.448	-43.630	-497.036	1213.326	-65.287	-483.871	1231.386	47.318	-445.098	1049.317	12.674	-538.742	1048.595	-8.020	-537.114	824.527	-29.117	-476.848	848.489	-92.944	-127.978	1396.127	-44.335	-204.102	1291.335	78.873	-85.646	1265.862	-73.922	-103.081	1248.527	46.114	-218.567	1329.479	-126.922	-120.296	1050.247	26.824	-45.468	1061.352	-0.485	-60.950	1030.335	-76.027	-24.207	822.667	-50.229	-89.082	822.397	-112.302	-433.299	967.356	-111.003	-173.204	971.572	-142.057	-425.631	988.490	33.987	-169.774	1034.206	24.740	-446.819	812.546	-114.611	-449.668	840.164	40.794	-421.961	452.315	-48.809	-314.465	452.837	-37.476	-411.782	312.871	-40.533	-427.257	80.081	-5.460	-385.789	72.019	48.685	-358.804	26.080	-123.648	-419.426	13.129	-116.567	-136.862	740.258	-119.464	-123.047	861.636	38.377	-158.025	456.105	-48.259	-256.762	458.502	-27.958	-183.467	317.770	-34.708	-163.445	73.347	11.140	-204.673	73.621	67.925	-230.025	23.794	-114.007	-167.291	11.262	-97.871	-109.496	719.494	-136.203	-87.322	671.771	-110.356	-69.999	679.553	-48.902	-456.944	723.181	-115.780	-492.305	681.538	-101.692	-513.972	689.423	-45.430	-540.444	1002.216	-73.681	-373.185	1332.567	-127.398	-199.006	1569.427	3.564	-332.645	1581.028	10.995	-37.570	725.220	-46.062	-542.079	744.420	-43.112
634	6.33000	02:10:47:15	-257.791	1703.639	-27.534	-335.128	1648.826	-125.503	-193.602	1635.179	-126.123	-281.948	1402.218	51.524	-297.836	1229.756	74.874	-294.804	1108.525	55.482	-294.122	1025.231	56.991	-296.469	944.468	-177.835	-292.598	1144.275	-184.539	-295.312	1273.601	-162.181	-377.650	1297.073	82.969	-480.240	1394.446	-43.535	-496.979	1213.307	-65.203	-483.672	1231.192	47.686	-445.070	1049.316	12.741	-538.738	1048.599	-7.922	-537.161	824.553	-29.073	-476.869	848.510	-92.880	-127.865	1396.142	-44.238	-204.034	1291.304	78.965	-85.600	1265.875	-73.847	-102.957	1248.525	46.176	-218.523	1329.484	-126.821	-120.189	1050.216	26.832	-45.411	1061.298	-0.528	-60.973	1030.345	-76.083	-24.212	822.611	-50.351	-89.190	822.389	-112.287	-433.393	967.415	-110.990	-173.246	971.578	-142.045	-425.682	988.495	33.994	-170.790	1034.186	22.866	-446.865	812.562	-114.641	-449.778	840.229	40.784	-421.979	452.313	-48.808	-314.470	452.825	-37.498	-411.802	312.863	-40.550	-427.255	80.087	-5.469	-385.757	72.032	48.675	-358.802	26.088	-123.647	-419.431	13.131	-116.579	-136.950	740.291	-119.508	-123.108	861.619	38.351	-158.067	456.101	-48.266	-256.807	458.492	-27.989	-183.470	317.762	-34.690	-163.458	73.358	11.128	-204.675	73.611	67.928	-230.012	23.802	-114.015	-167.297	11.257	-97.862	-109.586	719.485	-136.210	-87.335	671.783	-110.384	-69.994	679.492	-49.015	-457.001	723.215	-115.760	-492.342	681.549	-101.662	-514.354	689.427	-45.412	-540.447	1002.226	-73.585	-373.134	1332.610	-127.359	-199.251	1569.624	3.698	-332.870	1580.920	11.073	-37.584	725.201	-46.194	-542.159	744.454	-43.097
635	6.34000	02:10:47:15	-258.355	1703.670	-27.346	-335.417	1648.672	-125.419	-193.852	1635.406	-125.878	-281.837	1402.207	51.624	-297.784	1229.713	74.933	-294.824	1108.510	55.424	-294.167	1025.229	56.989	-296.563	944.510	-177.846	-292.581	1144.275	-184.478	-295.210	1273.626	-162.113	-377.744	1297.047	83.025	-480.109	1394.459	-43.494	-496.959	1213.341	-65.121	-483.565	1231.208	47.740	-445.047	1049.247	12.812	-538.737	1048.631	-7.824	-537.187	824.549	-28.996	-476.938	848.523	-92.823	-127.767	1396.141	-44.124	-203.860	1291.219	79.040	-85.462	1265.884	-73.757	-102.819	1248.515	46.249	-218.433	1329.468	-126.734	-120.126	1050.199	26.868	-45.339	1061.260	-0.581	-61.003	1030.343	-76.117	-24.279	822.590	-50.444	-89.325	822.355	-112.351	-433.472	967.540	-110.961	-173.313	971.568	-142.096	-425.745	988.477	34.041	-170.814	1034.152	22.883	-446.937	812.610	-114.657	-449.832	840.236	40.780	-422.048	452.311	-48.837	-314.535	452.852	-37.558	-411.836	312.880	-40.569	-427.268	80.087	-5.471	-385.814	72.065	48.679	-358.798	26.067	-123.634	-419.432	13.145	-116.576	-136.994	740.280	-119.544	-123.187	861.607	38.322	-158.106	456.077	-48.273	-256.868	458.487	-28.002	-183.506	317.779	-34.727	-163.448	73.373	11.125	-204.702	73.616	67.917	-230.023	23.780	-114.005	-167.286	11.249	-97.870	-109.725	719.391	-136.198	-87.465	671.748	-110.461	-69.932	679.408	-49.140	-457.170	723.265	-115.759	-492.365	681.586	-101.620	-514.441	689.443	-45.367	-540.481	1002.251	-73.510	-373.089	1332.656	-127.352	-199.510	1569.818	3.898	-333.156	1580.741	11.120	-37.565	725.156	-46.325	-542.224	744.464	-43.036
