NO_OF_FRAMES	351
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2017-12-04, 15:56:10.395	23248.19755621
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
2295	22.94000	02:12:59:07	539.693	1666.478	176.809	634.731	1607.017	98.527	646.537	1613.130	241.535	529.491	1373.367	93.105	528.657	1203.101	60.227	529.536	1086.334	69.987	523.614	991.534	49.259	648.632	906.954	236.391	653.279	1094.314	289.047	644.859	1230.193	276.890	603.164	1268.804	23.570	753.287	1368.566	95.750	809.168	1197.941	102.116	737.335	1201.996	13.641	767.923	1020.070	66.682	848.451	1042.542	20.947	917.666	830.985	18.698	908.500	843.665	108.389	443.320	1354.649	254.321	447.716	1260.069	104.795	407.541	1222.683	285.801	366.515	1225.208	167.281	560.876	1285.917	281.762	373.047	1025.486	148.457	316.800	1035.238	203.682	351.695	992.078	262.767	286.530	794.828	223.672	366.053	781.365	263.782	734.325	962.875	120.248	525.246	919.021	268.440	651.598	979.157	-0.844	434.463	977.027	135.258	769.292	816.143	120.744	701.113	827.257	-23.477	756.407	440.827	134.224	664.221	443.480	187.361	726.004	291.272	121.136	680.660	78.155	28.711	614.588	83.491	6.026	688.166	18.888	146.758	731.895	12.443	103.707	508.782	709.524	314.792	419.900	780.098	143.934	538.424	413.780	365.569	630.879	403.472	319.265	496.496	286.516	277.862	333.482	175.354	114.583	362.823	209.491	61.089	386.668	23.273	73.462	322.098	26.366	88.654	381.092	673.784	274.420	332.549	637.236	277.377	304.519	645.478	210.361	954.271	724.431	126.374	999.306	705.096	92.679	967.718	700.863	38.830	904.141	1007.442	65.210	697.047	1296.357	210.998	522.172	1540.105	257.100	504.565	1533.164	121.140	283.134	696.977	215.130	961.505	758.800	20.013
2296	22.95000	02:12:59:08	540.341	1665.953	176.375	637.946	1606.780	101.240	645.326	1612.522	244.361	533.344	1373.043	91.372	533.101	1202.879	58.192	532.860	1086.307	67.690	526.312	990.970	46.949	647.225	906.498	238.064	651.029	1093.283	289.468	642.776	1229.253	278.306	609.395	1268.668	23.932	757.055	1368.494	101.652	813.105	1198.144	110.910	744.712	1201.654	18.771	773.902	1019.897	74.950	856.074	1042.396	32.138	925.455	831.225	33.112	913.383	844.121	122.304	442.060	1353.763	249.643	451.142	1259.496	100.251	404.786	1221.863	279.328	369.434	1224.269	159.773	558.708	1284.954	280.827	373.962	1025.243	140.557	315.759	1035.075	193.586	349.262	991.877	254.467	284.094	794.579	212.335	362.049	780.830	255.199	733.843	961.190	122.547	523.080	919.127	266.334	655.493	977.788	-0.412	435.293	977.143	129.943	770.085	815.138	122.928	703.906	825.798	-22.075	757.972	439.878	136.875	665.866	442.562	189.993	726.913	290.152	123.010	680.636	77.781	29.480	614.487	83.670	6.571	687.774	18.643	146.891	731.440	12.346	103.745	503.465	711.860	314.706	419.645	780.315	139.833	531.023	417.528	371.770	626.423	406.470	330.609	492.769	289.281	284.304	337.468	176.950	114.480	369.779	209.739	62.480	389.417	23.133	74.937	323.490	27.965	87.396	376.604	673.086	266.471	327.967	636.707	266.978	301.973	645.317	199.029	959.454	725.580	142.612	1005.703	706.261	110.769	976.311	701.475	55.760	910.084	1007.805	78.590	696.865	1295.467	214.508	520.312	1539.110	255.120	507.249	1532.696	119.054	280.725	696.877	203.323	970.300	759.169	36.482
2297	22.96000	02:12:59:08	540.807	1665.446	175.939	641.252	1606.658	104.720	643.460	1611.701	247.490	537.258	1372.451	89.494	537.718	1202.605	56.251	536.225	1086.030	65.380	529.169	990.450	44.759	645.152	905.510	236.972	648.739	1092.334	290.020	640.917	1228.851	280.277	615.418	1268.410	24.488	760.496	1368.337	107.664	816.699	1198.165	119.786	752.496	1201.116	25.868	779.276	1019.780	83.221	863.229	1042.195	44.613	932.678	831.350	47.838	917.418	844.404	136.481	440.745	1352.925	244.640	454.792	1258.827	95.655	401.655	1221.016	272.353	370.948	1223.752	152.130	556.625	1283.915	279.716	375.300	1024.674	132.681	315.162	1034.677	183.238	346.462	991.297	245.711	281.991	794.372	200.889	358.484	780.263	246.150	734.884	960.012	125.424	521.023	919.284	264.184	659.027	976.655	0.178	435.972	977.334	125.239	770.746	814.141	125.215	706.699	824.262	-20.489	759.313	438.830	139.473	667.337	441.611	192.573	727.599	289.095	124.951	680.446	77.505	30.052	614.452	83.751	7.112	687.422	18.517	147.092	731.107	12.353	103.856	497.518	714.377	314.258	419.909	780.576	136.364	522.563	421.355	378.009	619.143	409.329	340.797	488.272	292.009	290.455	340.989	178.477	114.838	376.038	209.952	64.062	392.267	23.056	77.071	325.740	29.741	85.792	372.193	672.644	258.823	323.636	636.056	256.255	299.833	645.206	187.553	963.775	726.628	159.193	1010.983	707.255	129.270	983.606	701.662	73.149	915.358	1007.937	92.144	696.524	1294.513	217.935	517.748	1538.188	252.832	510.190	1532.508	116.639	278.595	696.815	191.387	978.105	759.399	53.351
2298	22.97000	02:12:59:08	541.087	1664.827	175.528	644.826	1606.834	108.427	640.034	1610.805	250.865	541.363	1371.894	87.538	542.373	1202.199	54.454	539.534	1085.778	63.378	532.030	989.966	42.647	643.420	904.723	237.529	646.233	1091.423	290.669	638.546	1227.841	281.108	622.131	1268.133	24.774	763.810	1368.206	113.806	819.795	1198.224	128.725	759.365	1200.703	32.673	784.347	1019.573	91.423	869.417	1041.995	56.268	938.859	831.199	62.877	920.572	844.610	151.026	439.454	1352.113	239.196	458.524	1258.091	90.985	399.414	1220.345	265.442	372.829	1223.219	144.350	554.300	1283.125	278.406	377.007	1024.181	124.787	315.048	1034.402	173.297	343.951	990.816	236.712	280.240	794.180	189.127	355.036	779.638	237.132	735.589	958.720	127.122	518.660	919.465	262.041	662.650	975.690	0.771	436.761	977.610	120.396	771.360	813.317	128.381	709.674	822.762	-18.808	760.552	437.610	142.076	668.366	440.682	194.909	728.196	288.015	126.877	680.279	77.230	30.702	614.303	83.868	7.353	687.189	18.420	147.312	730.797	12.448	103.950	491.450	716.890	313.526	419.904	780.922	132.521	513.070	425.350	383.956	611.317	413.095	351.984	482.870	294.944	296.500	343.982	179.879	115.159	382.439	209.768	66.248	395.035	23.017	79.124	328.479	31.076	84.073	368.018	671.776	249.653	319.366	635.572	245.360	298.196	644.914	176.227	966.923	727.404	176.093	1015.023	708.363	148.027	990.013	701.765	90.957	919.852	1008.062	105.781	695.961	1293.654	221.259	515.072	1536.989	250.164	513.567	1532.100	113.921	276.767	696.804	179.261	984.548	759.336	70.453
2299	22.98000	02:12:59:08	541.114	1664.200	174.961	648.353	1607.250	112.873	636.121	1609.817	254.849	545.539	1371.277	85.511	547.045	1201.881	52.599	542.907	1085.389	61.114	534.957	989.584	40.593	641.610	904.041	238.006	643.602	1090.692	291.498	635.937	1226.889	281.909	628.194	1267.665	25.757	766.911	1368.008	119.821	822.435	1198.353	137.795	765.900	1200.173	39.271	788.579	1019.302	100.258	874.894	1041.651	68.216	944.077	830.819	78.182	922.758	844.728	165.226	438.238	1351.521	233.714	462.397	1257.232	86.364	396.696	1219.832	257.963	375.002	1222.587	136.327	551.956	1282.343	276.852	379.141	1023.629	117.013	315.505	1034.062	163.572	341.725	990.440	227.328	278.746	794.128	177.419	351.811	779.111	228.265	736.350	957.330	129.439	516.304	919.565	260.089	665.906	974.538	1.304	438.521	977.816	116.984	771.862	812.158	130.520	712.546	821.401	-17.181	761.575	436.476	144.762	669.325	439.650	197.186	728.640	286.911	128.751	680.057	76.887	31.354	614.138	83.853	7.890	686.802	18.337	147.517	730.364	12.569	104.122	484.484	719.851	312.927	419.775	781.281	128.644	502.544	429.587	389.600	602.228	416.893	362.522	476.572	298.118	302.418	346.579	181.282	115.747	387.906	210.091	68.665	397.927	23.211	81.436	331.367	32.174	82.500	363.898	671.088	240.264	315.133	635.077	234.079	296.326	644.995	164.310	968.873	727.988	193.179	1017.846	709.063	166.963	994.927	701.697	109.055	923.528	1008.079	119.654	695.186	1292.867	224.539	511.587	1535.680	246.896	517.103	1532.099	110.871	275.307	696.755	166.802	989.732	759.140	87.922
2300	22.99000	02:12:59:09	540.866	1663.591	174.293	651.890	1607.906	118.125	631.392	1608.910	259.155	549.613	1370.788	83.090	551.757	1201.277	50.896	546.414	1085.205	59.210	538.006	989.273	38.687	639.702	903.426	238.609	640.817	1089.940	292.319	633.276	1226.203	282.801	634.354	1267.077	26.898	769.815	1367.767	126.006	824.372	1198.179	146.886	771.927	1199.521	45.971	792.224	1019.076	109.100	879.613	1041.105	80.153	948.326	830.239	93.679	923.980	844.616	179.575	437.283	1351.003	228.129	466.482	1256.419	81.675	394.357	1219.497	250.358	377.504	1222.010	128.144	548.796	1281.655	274.484	381.727	1022.996	109.384	316.358	1033.694	153.091	340.134	990.014	218.375	277.730	794.235	165.857	349.225	778.381	218.776	736.994	956.027	131.885	514.028	919.887	257.870	669.288	973.498	2.053	439.829	978.278	112.202	772.088	811.041	133.284	715.046	819.732	-14.901	762.481	435.240	147.495	669.946	438.623	199.525	728.877	285.678	130.711	679.824	76.585	31.915	614.045	83.838	8.409	686.375	18.290	147.746	729.885	12.640	104.297	477.931	722.635	311.494	419.781	781.850	124.707	490.720	434.057	395.168	591.684	420.864	372.664	469.345	301.434	308.065	348.664	182.488	116.472	392.771	210.890	71.046	400.796	23.711	84.376	334.271	32.937	81.055	359.570	670.392	230.992	311.067	634.665	222.969	294.891	645.081	152.528	969.012	728.389	210.062	1019.210	709.312	186.072	998.434	701.697	127.451	926.451	1007.903	133.455	694.243	1292.175	227.786	507.891	1534.088	243.077	521.401	1531.974	107.627	274.127	696.969	154.555	993.812	758.791	105.575
2301	23.00000	02:12:59:09	540.311	1662.946	173.248	655.305	1608.576	124.226	625.324	1608.138	263.554	553.797	1370.182	81.073	556.485	1200.828	49.143	549.558	1085.136	56.678	540.841	988.999	36.362	637.908	902.593	239.741	637.561	1089.327	293.071	630.586	1225.650	283.572	640.452	1266.414	28.151	772.454	1367.347	132.073	826.104	1197.904	155.821	777.698	1198.834	52.870	795.262	1018.653	117.559	883.701	1040.600	92.495	951.670	829.614	109.297	924.246	844.410	194.201	435.869	1350.609	221.107	470.756	1255.583	76.992	392.501	1219.163	242.876	380.296	1221.521	119.816	546.139	1281.147	272.463	384.943	1022.440	101.925	317.199	1033.587	141.486	338.618	989.828	208.865	276.997	794.155	153.433	345.792	777.996	209.973	737.524	954.812	134.301	512.044	920.452	255.996	673.215	972.452	3.164	441.428	978.737	108.415	772.218	809.974	136.219	718.764	818.387	-13.736	763.184	434.117	150.446	670.435	437.597	201.793	729.119	284.827	132.780	679.692	76.407	32.609	613.993	83.833	8.980	685.947	18.158	148.047	729.454	12.704	104.517	470.892	725.918	310.248	419.620	782.712	120.198	477.284	439.165	399.993	580.309	425.336	382.664	461.205	304.895	313.350	350.396	183.614	117.474	396.789	211.471	74.363	402.840	24.098	86.952	337.509	33.973	80.860	355.612	669.494	221.684	307.085	634.248	211.739	293.673	645.234	140.819	967.679	727.763	226.469	1019.255	709.617	205.233	1000.619	701.278	145.847	928.576	1007.508	147.258	693.113	1291.492	231.845	503.772	1532.558	238.412	526.609	1531.698	104.173	273.303	697.278	142.257	996.819	758.402	123.166
2302	23.01000	02:12:59:09	539.672	1661.949	171.639	658.674	1609.534	131.343	617.794	1607.268	267.946	558.201	1369.441	79.163	561.121	1200.273	47.882	553.312	1084.987	55.495	543.967	988.804	34.460	636.019	902.285	240.395	634.365	1088.823	293.818	628.344	1225.272	284.448	646.302	1265.684	29.469	774.780	1366.933	138.095	827.282	1197.547	164.769	782.917	1197.992	59.919	797.904	1018.069	127.128	887.115	1039.777	104.471	953.952	828.776	125.017	923.545	844.372	208.828	434.821	1350.278	214.672	474.932	1254.854	72.200	390.699	1218.789	235.083	383.394	1221.016	111.616	543.348	1280.891	270.327	388.265	1021.775	94.536	319.003	1033.302	132.014	337.622	989.756	199.981	276.684	794.501	141.679	343.524	777.394	200.658	738.081	953.627	136.797	509.852	921.134	253.776	676.726	971.529	4.104	443.069	979.109	105.104	772.208	809.023	139.276	721.470	816.972	-11.414	763.731	432.981	153.518	670.224	436.848	203.663	729.010	283.800	134.945	679.435	76.261	33.317	613.865	83.963	9.560	685.569	18.014	148.331	728.994	12.759	104.726	463.918	729.378	308.618	419.348	783.800	115.115	463.842	444.226	403.999	567.593	429.984	392.047	451.069	308.512	319.026	351.572	184.737	118.796	400.093	212.394	77.824	404.841	24.327	91.051	339.591	34.858	80.232	351.756	668.912	212.624	303.332	634.004	200.499	292.979	645.252	129.220	964.808	727.760	243.051	1018.148	709.420	224.278	1001.355	700.868	164.398	929.852	1007.065	161.227	692.039	1291.186	235.068	499.406	1530.770	232.660	532.528	1531.834	100.249	272.925	697.692	130.047	998.388	757.581	141.338
2303	23.02000	02:12:59:09	538.890	1661.222	169.655	661.770	1610.676	139.548	608.749	1606.442	272.137	562.609	1368.760	77.430	565.730	1199.860	46.621	556.925	1084.913	54.165	547.357	988.220	32.759	634.050	901.510	241.328	631.109	1088.339	294.639	625.797	1224.957	285.312	652.232	1264.869	31.203	776.979	1366.342	144.146	827.922	1197.030	173.413	787.802	1197.086	67.136	799.405	1017.334	133.977	889.794	1038.698	116.158	955.284	827.774	140.754	920.391	843.915	223.348	434.029	1349.859	208.021	479.297	1254.301	67.673	388.923	1218.695	227.260	387.144	1220.401	103.423	540.617	1280.751	268.345	391.987	1021.152	87.437	321.341	1032.979	121.935	336.651	989.525	190.704	277.018	794.664	129.982	340.617	777.126	192.145	738.552	952.659	139.400	507.502	921.831	250.858	680.947	970.429	5.103	444.652	979.769	101.345	772.235	808.126	142.393	724.334	815.843	-9.320	764.121	432.111	156.584	670.098	436.110	205.721	728.958	283.015	137.134	680.057	76.467	34.190	613.684	84.200	10.127	685.163	17.831	148.590	728.541	12.800	104.945	456.348	733.327	306.749	420.119	784.476	113.188	449.690	449.595	407.311	553.826	434.914	400.770	440.527	312.799	323.473	351.787	186.280	120.168	403.078	213.105	82.154	406.018	24.640	94.326	341.866	35.974	79.684	347.993	668.416	203.744	299.805	633.930	189.532	292.501	645.504	117.796	961.363	727.629	259.771	1015.298	708.841	243.232	1001.019	699.965	182.799	930.332	1006.203	175.194	690.588	1290.717	237.563	494.734	1528.974	226.107	539.655	1531.757	96.665	272.952	698.117	117.958	999.014	756.564	159.249
2304	23.03000	02:12:59:10	538.203	1660.696	167.175	664.217	1611.712	148.581	599.254	1605.395	275.370	567.008	1368.023	75.785	570.281	1199.419	45.518	560.438	1084.858	52.788	550.448	988.279	30.792	631.874	901.701	242.595	627.685	1087.957	295.425	621.286	1224.654	285.691	657.974	1264.057	33.049	778.869	1365.669	150.291	828.155	1196.390	182.150	792.945	1196.553	74.101	800.979	1016.757	143.758	892.024	1037.642	128.019	955.553	826.539	156.350	917.688	843.461	237.341	433.230	1349.756	201.450	483.681	1253.913	63.274	387.443	1218.542	219.453	390.820	1219.850	95.549	538.010	1280.552	265.791	396.175	1020.503	80.935	324.008	1032.674	112.371	335.881	989.427	181.471	277.820	794.913	118.336	338.357	776.879	183.205	738.880	951.780	142.270	505.534	922.613	248.638	684.237	969.596	6.735	446.352	980.393	97.334	772.230	807.139	145.328	727.290	814.762	-7.114	764.320	431.215	159.554	669.771	435.403	207.823	728.652	282.229	139.223	679.749	76.468	34.852	613.440	84.336	10.702	684.772	17.699	148.859	728.014	12.861	105.164	447.819	737.725	304.725	420.454	785.741	109.431	434.951	455.216	409.767	539.043	440.136	408.658	429.635	317.139	327.516	351.242	187.967	121.572	405.093	213.887	86.607	406.430	25.154	98.015	343.479	36.866	80.135	344.356	667.929	194.972	296.438	633.974	178.552	292.292	645.764	106.505	956.641	727.299	276.278	1011.390	708.217	261.983	999.180	698.804	201.025	929.249	1004.933	189.146	689.077	1290.091	240.187	491.498	1526.970	217.865	547.662	1531.844	93.511	273.466	698.597	106.014	998.244	755.255	177.024
2305	23.04000	02:12:59:10	537.792	1660.298	164.351	665.760	1612.877	158.147	587.958	1604.689	277.848	571.488	1367.466	74.247	575.017	1199.312	44.085	564.051	1084.913	51.523	554.083	988.473	29.214	630.311	901.447	243.448	624.112	1087.734	296.191	617.999	1224.361	286.270	663.357	1263.314	35.134	780.219	1364.658	156.779	827.876	1195.431	190.795	796.731	1195.508	81.394	801.541	1015.621	150.768	893.369	1036.427	139.665	954.699	825.027	171.917	914.097	842.839	251.129	432.396	1349.737	194.527	488.217	1253.547	59.224	386.103	1218.539	211.931	394.675	1219.395	87.882	535.333	1280.452	263.421	400.430	1019.948	74.471	326.812	1032.478	102.643	334.785	989.470	172.398	279.021	795.228	106.839	336.390	776.636	174.215	739.066	950.990	146.986	503.824	923.510	247.364	687.848	968.761	8.189	448.007	981.163	93.489	771.566	806.326	149.302	730.197	813.812	-4.671	764.266	430.365	162.423	669.252	434.750	209.724	728.244	281.513	141.231	679.404	76.387	35.546	613.157	84.485	11.183	684.341	17.576	149.192	727.449	12.830	105.413	441.172	741.496	301.988	420.487	786.901	105.794	419.715	461.103	411.285	523.645	445.553	415.637	418.164	321.866	330.837	350.979	189.044	123.680	406.097	214.739	90.898	406.253	25.743	102.070	343.861	38.437	80.889	340.960	667.741	186.386	293.435	634.082	167.579	292.374	646.043	95.509	951.102	726.776	292.439	1006.045	707.619	280.362	996.207	697.710	219.097	928.000	1004.035	202.396	687.238	1289.594	242.875	488.422	1525.563	208.304	556.256	1532.297	90.776	274.511	699.008	94.245	996.412	753.838	194.627
2306	23.05000	02:12:59:10	537.745	1659.966	161.259	665.755	1613.906	169.060	575.601	1603.682	278.614	575.650	1367.346	72.842	579.376	1198.903	43.595	567.659	1084.984	50.671	557.404	988.481	28.046	628.624	901.950	243.509	620.455	1087.579	297.031	614.334	1224.366	286.837	668.645	1262.639	37.416	781.565	1363.899	163.050	827.524	1194.495	199.451	800.092	1194.408	88.846	802.082	1015.053	158.362	894.079	1035.145	151.187	953.098	823.549	186.903	909.613	842.099	264.545	432.408	1349.614	188.346	492.924	1253.166	55.315	385.032	1218.632	204.425	398.643	1219.036	80.401	532.725	1280.485	261.001	404.694	1019.444	68.385	329.923	1032.397	93.216	334.755	989.295	162.618	280.628	795.589	95.522	334.341	776.694	165.399	739.718	950.256	146.263	501.538	924.625	243.347	691.486	968.216	10.041	449.683	982.044	89.732	771.773	805.912	152.102	733.084	812.947	-2.136	764.001	429.568	165.185	668.543	434.172	211.576	727.722	280.895	143.099	679.106	76.346	36.216	612.956	84.634	11.644	683.847	17.338	149.644	726.881	12.938	105.687	434.282	745.714	299.204	420.603	788.059	102.442	404.124	467.269	411.979	507.685	451.311	421.756	406.287	326.917	333.478	349.678	190.718	125.645	406.292	215.764	95.377	405.517	26.513	106.594	344.559	39.999	82.011	337.621	667.682	177.919	290.837	634.489	156.987	292.965	646.289	84.912	944.285	726.394	308.138	999.502	706.740	298.304	992.021	696.201	236.836	926.058	1002.701	215.264	685.185	1289.267	245.738	485.427	1524.395	198.097	565.248	1532.789	88.384	276.048	699.401	82.745	993.407	752.127	211.848
2307	23.06000	02:12:59:10	538.036	1659.901	158.153	665.534	1615.160	180.049	562.607	1602.903	278.583	580.077	1366.905	71.873	583.729	1198.737	43.155	571.335	1085.115	50.311	560.785	988.569	27.201	625.915	901.680	245.838	616.663	1087.509	297.824	611.125	1224.295	287.325	673.742	1262.073	40.064	782.534	1363.186	169.493	826.625	1193.831	208.183	802.934	1193.385	96.284	801.562	1013.884	166.722	893.931	1033.797	162.313	950.244	821.931	201.539	904.194	841.358	277.523	432.661	1349.602	182.069	497.482	1252.932	51.551	383.013	1218.941	196.318	402.974	1218.645	73.241	530.183	1280.604	258.571	408.953	1018.999	62.588	333.173	1032.340	83.958	332.913	989.654	153.370	282.463	795.977	84.487	332.086	777.224	156.997	740.221	949.627	150.497	499.541	925.597	241.137	694.941	967.875	12.021	453.041	982.785	86.666	770.955	805.353	156.494	736.202	812.322	0.551	763.539	428.931	167.859	667.669	433.643	213.280	727.220	280.381	144.916	678.907	76.378	36.803	612.818	84.791	12.002	683.472	17.185	150.221	726.446	13.101	105.974	427.401	750.118	296.093	420.196	789.703	98.588	388.485	473.655	411.836	491.697	457.365	427.146	394.133	332.339	335.210	347.909	192.528	127.589	406.004	217.135	100.000	404.352	27.166	111.722	344.906	41.471	83.566	334.700	667.823	169.577	288.278	635.171	146.477	295.050	646.450	74.704	936.765	725.978	323.398	992.135	705.920	315.745	986.648	694.896	254.127	923.482	1001.373	227.920	683.269	1289.299	249.131	482.909	1523.678	187.562	574.854	1533.851	88.305	277.786	699.687	71.641	989.245	750.446	228.581
2308	23.07000	02:12:59:11	538.683	1659.992	154.991	662.697	1615.832	190.673	550.499	1601.856	276.910	584.395	1366.699	71.234	588.360	1198.747	42.858	574.755	1085.368	49.847	564.054	988.842	26.547	624.362	902.289	245.828	612.702	1087.535	298.582	607.432	1224.470	287.879	678.595	1261.649	43.042	783.198	1362.692	176.206	824.873	1193.049	216.411	805.385	1192.219	103.431	800.546	1013.163	174.818	893.292	1032.738	173.937	946.592	820.367	215.708	897.554	840.536	289.522	433.124	1349.536	175.989	502.119	1252.786	48.084	382.539	1219.348	188.498	407.317	1218.238	66.271	527.441	1280.819	256.375	413.188	1018.626	57.047	336.553	1032.427	74.972	332.921	990.089	144.270	284.571	796.374	73.744	331.186	777.232	148.269	739.459	948.756	155.411	497.126	926.419	239.236	698.493	967.570	14.210	455.150	983.736	83.359	770.353	804.413	159.881	738.791	811.803	3.682	762.943	428.405	170.483	666.617	433.244	215.038	726.547	279.896	146.765	678.769	76.488	37.373	612.776	84.982	12.283	683.238	17.286	150.261	726.020	13.226	106.275	420.721	754.696	292.745	420.193	791.330	95.727	372.672	480.401	410.368	475.068	463.630	431.202	381.739	338.123	336.291	345.710	194.558	129.291	405.402	218.448	104.612	402.230	28.320	117.480	344.613	42.869	86.143	332.062	668.178	161.445	286.526	635.596	136.152	296.663	647.020	64.944	928.191	725.547	337.840	983.601	705.194	332.468	979.845	693.575	270.776	920.083	1000.237	240.434	680.438	1288.894	251.748	481.779	1523.316	176.477	584.349	1534.990	88.702	280.492	699.579	60.965	983.938	748.768	244.778
2309	23.08000	02:12:59:11	539.471	1660.351	151.934	659.019	1616.709	201.284	537.919	1600.655	273.698	588.486	1366.584	70.871	592.696	1198.748	42.873	578.066	1085.868	48.961	567.372	989.360	25.957	622.052	902.644	246.792	608.545	1087.682	299.330	603.560	1224.766	288.457	683.405	1261.618	45.707	783.497	1362.218	183.042	823.002	1192.453	224.698	807.302	1191.563	111.612	798.947	1012.570	182.681	893.076	1032.060	185.268	941.891	818.858	229.332	890.731	839.854	301.439	433.416	1349.861	169.636	506.865	1252.739	44.843	382.111	1219.910	181.007	411.903	1218.126	59.628	524.697	1281.195	254.034	417.407	1018.224	51.477	340.038	1032.607	66.262	333.315	990.697	135.666	286.885	796.890	63.421	329.994	777.809	140.001	740.158	948.743	157.860	495.032	927.398	237.191	702.344	967.661	16.658	457.232	984.845	80.135	769.389	803.623	164.933	741.727	811.513	6.985	762.219	427.979	173.041	665.381	432.858	216.518	725.827	279.606	148.448	678.712	76.626	37.850	612.785	85.209	12.535	682.967	17.169	150.489	725.746	13.312	106.500	414.262	759.432	289.021	421.107	793.058	91.436	357.608	487.141	407.978	458.446	470.133	434.086	369.462	343.963	336.721	343.527	196.718	130.979	404.657	219.729	109.112	398.770	29.915	124.239	343.715	44.241	89.616	329.276	668.838	153.893	285.354	636.347	126.084	298.273	647.727	55.061	918.901	725.317	351.703	974.213	704.585	348.425	972.299	692.146	286.792	916.023	999.152	252.386	677.942	1288.859	255.091	482.002	1522.727	165.294	593.672	1536.263	90.104	283.107	700.165	50.604	977.621	746.965	260.269
