NO_OF_FRAMES	344
NO_OF_CAMERAS	16
NO_OF_MARKERS	35
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 12:03:12.336	11520.91516330
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn	RKneeOut	HeadFront	LKneeIn	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistL	WaistR	WaistBack	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LElbowIn	RElbowIn	LElbowOut	RElbowOut	LKneeOut
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn X	RKneeIn Y	RKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	HeadFront X	HeadFront Y	HeadFront Z	LKneeIn X	LKneeIn Y	LKneeIn Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	WaistBack X	WaistBack Y	WaistBack Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	LKneeOut X	LKneeOut Y	LKneeOut Z	
3144	31.43000	01:20:39:06	292.020	1439.955	415.467	169.649	1513.658	424.162	379.711	1352.821	1557.709	345.129	1463.378	438.421	468.745	1464.734	1530.628	264.209	1431.937	1485.286	332.096	1364.667	1221.469	408.162	1351.248	857.386	185.983	1427.302	886.558	492.563	1413.306	1284.656	194.934	1489.767	1296.781	390.221	1589.242	1306.941	387.845	1613.693	1185.742	498.916	1500.885	929.025	210.185	1567.627	958.139	369.388	1597.788	1039.271	428.435	1604.725	26.384	271.016	1594.645	19.568	477.238	1535.251	72.227	204.110	1535.735	57.877	447.145	1368.572	30.155	187.991	1389.649	33.072	486.102	1404.737	28.139	143.813	1430.015	20.797	607.508	1116.178	911.682	79.622	1455.035	738.498	546.097	1153.638	950.409	151.091	1445.659	787.374	590.474	1167.554	867.784	85.184	1521.733	774.300	522.627	1318.445	1013.840	192.957	1516.155	975.783	612.495	1360.760	976.323	111.308	1582.943	1001.813	478.819	1450.852	439.790
3145	31.44000	01:20:39:06	291.954	1439.870	415.460	169.942	1513.624	424.344	380.038	1351.973	1557.569	345.115	1463.185	438.415	469.494	1463.603	1530.663	264.992	1431.514	1484.989	332.106	1364.226	1221.379	407.586	1350.420	857.337	186.299	1427.921	886.613	492.813	1411.648	1284.462	195.934	1490.243	1296.942	392.030	1588.371	1306.835	389.702	1612.917	1185.734	499.585	1499.564	928.918	211.324	1568.152	958.302	370.879	1597.217	1039.237	428.415	1604.698	26.475	271.043	1594.608	19.623	477.190	1535.109	72.248	204.110	1535.774	57.882	447.098	1368.516	30.088	187.903	1389.677	33.103	486.058	1404.694	28.115	143.725	1430.044	20.750	605.910	1112.163	911.741	79.927	1456.447	738.769	544.703	1149.910	950.491	150.815	1446.430	788.002	589.040	1163.489	867.821	86.009	1523.114	774.510	521.711	1314.760	1014.166	193.983	1516.830	976.109	611.813	1356.498	976.606	112.663	1584.157	1002.023	478.780	1450.105	439.650
3146	31.45000	01:20:39:06	291.910	1439.759	415.453	170.167	1513.929	424.418	380.379	1351.136	1557.445	345.145	1462.926	438.369	470.362	1462.368	1530.677	265.707	1431.130	1484.765	332.174	1363.759	1221.332	407.089	1349.581	857.287	186.624	1428.553	886.616	493.097	1409.976	1284.249	197.012	1490.703	1297.085	393.888	1587.490	1306.807	391.711	1612.007	1185.839	500.316	1498.244	928.776	212.494	1568.619	958.413	372.373	1596.639	1039.180	428.438	1604.672	26.532	271.116	1594.560	19.702	477.181	1534.990	72.250	204.084	1535.822	57.923	447.091	1368.453	30.067	187.813	1389.712	33.152	485.995	1404.682	28.105	143.648	1430.068	20.729	604.052	1108.193	911.718	80.207	1457.801	739.072	543.217	1146.168	950.426	150.422	1447.232	788.438	587.612	1159.525	867.734	86.786	1524.451	774.759	520.889	1311.207	1014.403	194.965	1517.554	976.221	611.128	1352.365	976.867	113.940	1585.419	1002.176	478.741	1449.349	439.476
3147	31.46000	01:20:39:06	291.961	1439.703	415.361	170.399	1514.237	424.531	380.722	1350.299	1557.331	345.180	1462.720	438.314	471.143	1461.131	1530.718	266.418	1430.771	1484.551	332.190	1363.316	1221.252	406.520	1348.683	857.225	186.949	1429.170	886.664	493.416	1408.295	1284.022	198.099	1491.186	1297.228	395.755	1586.582	1306.774	393.632	1611.182	1185.786	501.053	1496.895	928.657	213.671	1568.926	958.526	373.873	1595.998	1039.142	428.422	1604.646	26.591	271.192	1594.526	19.734	477.144	1534.832	72.174	204.061	1535.894	57.966	447.048	1368.393	29.995	187.737	1389.715	33.143	485.951	1404.633	28.098	143.565	1430.076	20.654	601.873	1104.430	911.472	80.465	1459.313	739.388	541.631	1142.609	950.230	150.712	1448.083	788.614	586.190	1155.742	867.513	87.687	1525.834	775.016	520.079	1307.835	1014.625	195.902	1518.095	976.335	610.417	1348.319	977.098	115.473	1586.587	1002.530	478.742	1448.596	439.315
3148	31.47000	01:20:39:07	292.040	1439.652	415.351	170.648	1514.547	424.688	381.068	1349.464	1557.241	345.231	1462.462	438.286	471.939	1459.854	1530.772	267.199	1430.415	1484.258	332.257	1362.891	1221.195	406.163	1347.871	857.102	187.321	1429.794	886.697	493.737	1406.590	1283.816	199.167	1491.659	1297.400	397.619	1585.664	1306.725	395.540	1610.351	1185.765	501.771	1495.558	928.513	214.709	1569.057	958.482	375.422	1595.397	1039.131	428.411	1604.625	26.656	271.246	1594.483	19.803	477.111	1534.718	72.214	204.061	1535.964	57.987	446.981	1368.332	29.941	187.658	1389.756	33.174	485.925	1404.602	28.076	143.464	1430.111	20.617	600.107	1100.786	911.239	80.836	1460.555	739.756	540.029	1139.190	949.824	151.080	1448.953	788.831	584.825	1152.130	867.197	88.283	1527.527	775.446	519.231	1304.509	1014.715	196.899	1518.845	976.806	609.713	1344.431	977.308	116.871	1587.759	1002.775	478.749	1447.823	439.162
3149	31.48000	01:20:39:07	292.005	1439.529	415.305	170.923	1514.853	424.854	381.409	1348.621	1557.097	345.280	1462.163	438.248	472.811	1458.581	1530.765	268.036	1430.074	1483.998	332.312	1362.472	1221.082	406.290	1346.615	856.951	187.724	1430.438	886.706	494.068	1404.918	1283.580	200.337	1492.137	1297.649	399.505	1584.730	1306.683	397.430	1609.507	1185.741	502.500	1494.186	928.401	215.790	1569.031	958.544	376.981	1594.774	1039.135	428.425	1604.603	26.729	271.313	1594.437	19.845	477.093	1534.607	72.234	204.055	1536.015	58.017	446.954	1368.261	29.858	187.605	1389.796	33.216	485.858	1404.573	28.061	143.382	1430.133	20.591	598.391	1097.326	910.841	81.184	1461.918	740.080	538.559	1135.935	949.260	151.462	1449.835	789.000	583.378	1148.544	866.733	89.152	1528.924	775.778	518.335	1301.324	1014.831	197.966	1519.448	976.806	609.037	1340.606	977.493	118.321	1588.948	1003.076	478.744	1447.110	438.967
3150	31.49000	01:20:39:07	291.958	1439.390	415.302	171.215	1515.149	425.007	381.751	1347.770	1556.988	345.345	1461.921	438.220	473.676	1457.085	1530.921	268.851	1429.735	1483.722	332.395	1362.051	1221.005	407.117	1346.235	856.403	188.102	1430.999	886.740	494.438	1403.243	1283.371	201.553	1492.605	1297.848	401.406	1583.790	1306.607	399.346	1608.573	1185.644	503.265	1492.810	928.306	216.728	1568.745	958.495	378.561	1594.176	1039.055	428.429	1604.574	26.805	271.418	1594.401	19.898	477.065	1534.459	72.220	204.040	1536.072	58.055	446.949	1368.199	29.815	187.510	1389.836	33.232	485.817	1404.538	28.026	143.292	1430.166	20.567	596.665	1093.996	910.365	81.579	1463.263	740.450	537.011	1132.790	948.734	151.759	1450.660	789.273	581.925	1145.405	866.317	90.011	1530.259	776.101	517.136	1298.164	1014.792	197.128	1519.511	977.945	608.354	1336.848	977.659	119.836	1590.133	1003.371	478.775	1446.415	438.890
3151	31.50000	01:20:39:07	292.056	1439.317	415.286	171.491	1515.444	425.161	382.106	1346.930	1556.878	345.437	1461.696	438.227	474.510	1455.829	1530.854	269.635	1429.427	1483.479	332.497	1361.648	1220.917	406.926	1345.358	856.282	188.495	1431.561	886.732	494.820	1401.566	1283.123	202.679	1493.056	1298.114	403.294	1582.846	1306.540	401.415	1608.319	1185.873	504.052	1491.437	928.159	218.001	1569.062	958.551	380.116	1593.508	1039.041	428.424	1604.546	26.866	271.485	1594.366	19.922	477.025	1534.349	72.229	204.035	1536.133	58.097	446.888	1368.157	29.777	187.439	1389.863	33.263	485.752	1404.496	28.035	143.179	1430.176	20.538	594.946	1090.808	909.749	81.963	1464.559	740.783	535.652	1129.600	948.295	152.129	1451.509	789.526	580.438	1142.138	865.609	90.946	1531.574	776.333	516.145	1295.163	1014.748	198.247	1520.197	978.172	607.651	1333.266	977.823	121.343	1591.291	1003.694	478.782	1445.761	438.710
3152	31.51000	01:20:39:08	292.044	1439.231	415.235	171.831	1515.790	425.286	382.521	1346.111	1556.783	345.540	1461.489	438.244	475.460	1454.563	1530.891	270.477	1429.141	1483.229	332.349	1361.019	1221.060	406.755	1344.604	856.134	188.856	1432.061	886.881	495.206	1399.869	1282.877	203.890	1493.591	1298.296	405.195	1581.866	1306.461	403.431	1607.712	1185.968	504.816	1490.108	928.039	219.266	1569.410	958.647	381.693	1592.809	1039.005	428.410	1604.529	26.946	271.578	1594.317	19.952	477.006	1534.234	72.237	204.016	1536.216	58.137	446.821	1368.087	29.669	187.358	1389.895	33.301	485.700	1404.468	28.027	143.090	1430.208	20.501	593.212	1087.768	909.064	82.396	1465.859	741.113	534.049	1126.767	947.529	152.534	1452.337	789.777	578.999	1139.172	864.946	91.904	1532.811	776.581	515.174	1292.228	1014.710	199.334	1520.821	978.408	606.924	1329.782	977.865	122.861	1592.401	1003.938	478.803	1445.136	438.559
3153	31.52000	01:20:39:08	292.115	1439.180	415.223	172.155	1516.141	425.428	382.908	1345.261	1556.695	345.680	1461.322	438.233	476.613	1453.356	1531.195	271.375	1428.848	1483.036	332.465	1360.554	1221.000	406.623	1343.780	856.031	189.254	1432.545	887.039	495.555	1398.198	1282.633	205.094	1494.051	1298.479	407.125	1580.887	1306.403	405.381	1606.996	1186.026	505.613	1488.747	927.874	220.503	1569.634	958.667	383.232	1592.245	1038.906	428.420	1604.512	26.986	271.668	1594.287	19.959	476.997	1534.147	72.219	204.012	1536.290	58.166	446.790	1368.055	29.647	187.274	1389.952	33.346	485.660	1404.427	28.016	142.977	1430.244	20.447	591.600	1084.833	908.286	82.847	1467.153	741.434	532.474	1123.899	946.691	152.901	1453.137	790.061	577.531	1136.304	864.242	92.934	1534.035	776.837	514.237	1289.383	1014.605	200.441	1521.420	978.585	606.218	1326.438	977.914	124.499	1593.509	1004.149	478.896	1444.545	438.439
3154	31.53000	01:20:39:08	292.190	1439.178	415.204	172.504	1516.566	425.660	383.321	1344.486	1556.616	345.804	1461.111	438.252	477.598	1452.053	1531.273	272.279	1428.566	1482.854	332.636	1360.098	1220.972	406.469	1343.058	855.906	189.397	1432.981	887.455	496.002	1396.560	1282.419	206.326	1494.470	1298.675	409.040	1579.919	1306.343	407.319	1606.065	1185.944	506.400	1487.413	927.752	222.388	1569.847	959.201	384.798	1591.565	1039.048	428.420	1604.497	27.036	272.059	1594.382	19.848	476.979	1534.055	72.184	203.997	1536.400	58.230	446.766	1368.003	29.578	187.183	1390.002	33.391	485.621	1404.414	28.007	142.878	1430.280	20.423	590.035	1082.043	907.485	83.328	1468.384	741.844	530.980	1121.137	945.977	152.789	1453.572	790.563	576.046	1133.568	863.468	94.042	1535.516	777.108	513.286	1286.644	1014.479	201.250	1522.210	978.768	605.488	1323.170	977.818	126.090	1594.537	1004.424	479.017	1443.960	438.317
3155	31.54000	01:20:39:08	292.310	1439.227	415.201	172.673	1516.939	425.881	383.750	1343.707	1556.588	345.976	1460.909	438.336	478.596	1450.833	1531.321	273.125	1428.334	1482.728	332.811	1359.629	1220.926	406.382	1342.285	855.742	189.821	1433.420	887.606	496.468	1394.877	1282.143	207.618	1494.913	1298.872	410.982	1578.889	1306.301	409.240	1605.162	1185.913	507.499	1486.075	927.999	223.558	1570.007	959.138	386.357	1591.045	1038.917	428.465	1604.485	27.096	272.117	1594.359	19.894	476.997	1533.967	72.194	203.978	1536.466	58.261	446.748	1367.962	29.523	187.124	1390.070	33.440	485.591	1404.398	27.978	142.808	1430.310	20.394	588.515	1079.339	906.703	83.860	1469.700	742.226	529.513	1118.456	945.207	153.176	1454.353	790.861	574.653	1130.952	862.737	95.171	1536.413	777.411	512.391	1283.954	1014.329	202.353	1522.709	979.012	604.750	1320.047	977.751	127.743	1595.581	1004.651	479.135	1443.438	438.201
3156	31.55000	01:20:39:09	292.456	1439.308	415.204	173.110	1517.372	426.044	384.179	1342.948	1556.589	346.140	1460.722	438.344	479.584	1449.585	1531.363	274.061	1428.104	1482.586	332.975	1359.236	1220.905	406.356	1341.625	855.584	190.265	1433.816	887.754	496.902	1393.217	1281.940	208.936	1495.338	1299.104	412.889	1577.869	1306.295	411.130	1604.187	1185.863	508.298	1484.760	927.868	224.715	1570.231	959.102	387.922	1590.304	1038.911	428.474	1604.468	27.171	272.168	1594.321	19.904	476.983	1533.878	72.190	203.961	1536.582	58.331	446.715	1367.890	29.472	187.071	1390.158	33.466	485.573	1404.370	27.941	142.705	1430.346	20.356	587.046	1076.757	905.885	84.401	1470.902	742.652	528.157	1115.872	944.433	153.588	1455.023	791.124	573.261	1128.439	861.961	96.280	1537.536	777.647	511.518	1281.377	1014.243	203.547	1523.306	979.268	604.050	1317.055	977.718	129.446	1596.625	1004.870	479.298	1442.910	438.089
3157	31.56000	01:20:39:09	292.646	1439.404	415.186	173.550	1517.770	426.215	384.640	1342.192	1556.578	346.321	1460.497	438.384	480.656	1448.337	1531.479	275.043	1427.860	1482.460	333.304	1358.784	1220.874	406.344	1340.893	855.430	190.711	1434.171	887.910	497.526	1391.699	1281.676	210.224	1495.760	1299.344	414.794	1576.823	1306.243	413.048	1603.125	1185.828	509.136	1483.497	927.753	225.779	1570.732	959.165	389.655	1589.343	1039.175	428.489	1604.462	27.217	272.224	1594.295	19.912	476.987	1533.795	72.182	203.960	1536.689	58.365	446.694	1367.868	29.409	186.993	1390.213	33.512	485.538	1404.335	27.928	142.643	1430.392	20.341	585.576	1074.357	905.042	84.964	1472.131	743.007	526.787	1113.376	943.607	154.010	1455.693	791.455	571.888	1126.040	861.104	97.364	1538.938	777.871	510.626	1278.883	1014.072	205.141	1523.691	979.511	603.328	1314.118	977.672	131.023	1597.584	1005.221	479.467	1442.437	437.989
3158	31.57000	01:20:39:09	292.795	1439.480	415.209	174.385	1518.255	426.277	385.121	1341.458	1556.607	346.483	1460.353	438.418	481.716	1447.107	1531.471	275.984	1427.654	1482.425	333.602	1358.297	1220.818	406.344	1340.208	855.275	191.223	1434.509	888.038	498.089	1390.073	1281.485	211.543	1496.128	1299.541	416.714	1575.784	1306.202	414.965	1602.050	1185.740	509.969	1482.279	927.691	227.632	1570.796	959.767	391.220	1588.587	1039.232	428.490	1604.436	27.273	272.235	1594.269	19.943	477.000	1533.735	72.190	203.912	1536.774	58.427	446.681	1367.808	29.376	186.944	1390.295	33.563	485.495	1404.313	27.933	142.567	1430.431	20.304	584.120	1072.013	904.096	85.547	1473.310	743.374	525.477	1110.991	942.755	154.518	1456.347	791.739	570.550	1123.746	860.291	98.602	1539.782	778.142	509.804	1276.422	1013.993	205.783	1524.356	979.870	602.645	1311.215	977.633	132.759	1598.557	1005.545	479.657	1441.973	437.861
3159	31.58000	01:20:39:09	292.990	1439.541	415.231	174.885	1518.638	426.452	385.581	1340.765	1556.655	346.641	1460.121	438.444	482.742	1445.858	1531.522	276.928	1427.474	1482.332	333.920	1357.818	1220.781	406.391	1339.545	855.160	191.748	1434.880	888.159	498.620	1388.450	1281.274	212.962	1496.377	1299.699	418.622	1574.716	1306.133	416.837	1600.974	1185.666	510.795	1481.054	927.527	228.646	1570.843	959.497	392.756	1587.890	1039.250	428.516	1604.429	27.324	272.262	1594.240	19.957	477.019	1533.646	72.189	203.926	1536.860	58.494	446.654	1367.790	29.313	186.872	1390.386	33.621	485.490	1404.289	27.909	142.476	1430.481	20.274	582.820	1069.848	903.200	86.137	1474.473	743.710	524.194	1108.736	941.811	155.155	1457.096	791.990	569.189	1121.549	859.378	99.746	1540.827	778.433	508.935	1274.042	1013.811	207.117	1524.881	980.031	602.001	1308.460	977.626	134.432	1599.426	1005.769	479.830	1441.512	437.754
3160	31.59000	01:20:39:10	293.227	1439.703	415.191	175.325	1518.993	426.608	386.047	1340.079	1556.743	346.375	1459.087	438.528	483.853	1444.571	1531.548	277.959	1427.300	1482.300	334.345	1357.306	1220.716	407.880	1340.496	854.430	192.377	1435.259	888.223	499.160	1386.884	1281.106	214.311	1496.619	1299.911	420.537	1573.666	1306.124	418.726	1599.892	1185.602	512.197	1479.679	927.648	229.636	1571.323	959.459	394.283	1587.122	1039.259	428.547	1604.414	27.371	272.282	1594.213	19.971	477.024	1533.564	72.169	203.915	1536.888	58.559	446.640	1367.745	29.254	186.807	1390.462	33.693	485.462	1404.263	27.881	142.401	1430.549	20.250	581.530	1067.792	902.298	86.796	1475.629	744.088	522.830	1106.537	940.852	155.663	1457.750	792.265	567.916	1119.487	858.432	100.893	1541.933	778.785	508.143	1271.769	1013.745	208.910	1525.130	980.159	601.347	1305.950	977.630	136.163	1600.310	1006.175	480.063	1441.115	437.624
3161	31.60000	01:20:39:10	293.445	1439.759	415.189	175.759	1519.367	426.781	386.533	1339.409	1556.827	346.659	1459.043	438.568	484.910	1443.326	1531.540	278.964	1427.134	1482.277	334.765	1356.808	1220.682	407.811	1339.711	854.365	192.913	1435.582	888.334	499.771	1385.311	1280.870	215.644	1496.869	1300.094	422.420	1572.589	1306.133	420.587	1598.852	1185.598	512.923	1478.507	927.439	231.096	1571.582	959.718	395.821	1586.387	1039.347	428.574	1604.398	27.439	272.315	1594.202	19.991	477.040	1533.503	72.154	203.899	1536.949	58.641	446.623	1367.709	29.219	186.914	1390.774	33.751	485.454	1404.238	27.877	142.449	1430.668	20.169	580.295	1065.809	901.440	87.418	1476.723	744.505	521.585	1104.472	939.966	156.214	1458.330	792.506	566.684	1117.444	857.540	102.004	1542.908	779.076	507.344	1269.516	1013.562	210.080	1525.495	980.369	600.714	1303.334	977.615	137.852	1601.098	1006.439	480.293	1440.711	437.524
3162	31.61000	01:20:39:10	293.687	1439.853	415.179	176.194	1519.706	426.951	386.996	1338.734	1556.932	346.930	1458.988	438.578	486.080	1442.073	1531.575	279.992	1426.977	1482.228	335.161	1356.291	1220.563	407.756	1338.841	854.360	193.483	1435.890	888.477	500.350	1383.696	1280.681	217.049	1497.050	1300.254	424.283	1571.496	1306.134	422.438	1597.760	1185.558	513.817	1477.336	927.386	232.540	1571.402	959.913	397.372	1585.661	1039.421	428.583	1604.404	27.499	272.331	1594.186	19.994	477.072	1533.428	72.164	203.905	1536.999	58.707	446.655	1367.664	29.159	186.858	1390.920	33.831	485.431	1404.218	27.849	142.360	1430.741	20.128	579.070	1063.916	900.693	88.104	1477.824	744.867	520.283	1102.348	939.040	156.850	1458.958	792.731	565.524	1115.456	856.637	103.213	1543.921	779.385	506.578	1267.390	1013.330	210.938	1526.023	980.594	600.081	1300.792	977.539	139.549	1601.916	1006.763	480.506	1440.341	437.384
3163	31.62000	01:20:39:10	293.931	1439.946	415.162	176.680	1520.041	427.110	387.511	1338.095	1557.040	347.224	1458.897	438.598	487.154	1440.789	1531.558	281.049	1426.848	1482.242	335.613	1355.786	1220.499	407.720	1338.113	854.312	194.072	1436.171	888.644	500.909	1382.155	1280.450	218.407	1497.205	1300.414	426.169	1570.393	1306.133	424.270	1596.661	1185.514	514.698	1476.248	927.330	233.548	1571.836	959.832	398.912	1584.968	1039.475	428.612	1604.373	27.543	272.372	1594.160	20.004	477.083	1533.372	72.153	203.889	1537.088	58.764	446.632	1367.642	29.101	186.806	1390.998	33.883	485.423	1404.180	27.838	142.268	1430.816	20.110	577.864	1062.105	899.905	88.798	1478.834	745.210	519.170	1100.546	938.124	157.576	1459.616	792.906	564.465	1113.576	855.795	104.351	1545.085	779.720	505.772	1265.319	1013.091	212.751	1526.232	980.766	599.455	1298.341	977.392	141.272	1602.595	1006.981	480.779	1439.938	437.214
3164	31.63000	01:20:39:11	294.191	1440.022	415.191	177.153	1520.379	427.307	388.007	1337.461	1557.187	347.532	1458.810	438.627	488.267	1439.544	1531.564	282.065	1426.696	1482.274	336.084	1355.255	1220.423	407.786	1337.394	854.228	194.745	1436.456	888.759	501.510	1380.617	1280.235	219.824	1497.310	1300.559	428.007	1569.284	1306.130	426.123	1595.612	1185.537	515.511	1475.192	927.261	235.012	1572.003	960.079	400.384	1584.287	1039.547	428.643	1604.362	27.591	272.412	1594.134	20.007	477.117	1533.318	72.159	203.869	1537.161	58.835	446.619	1367.602	29.049	186.722	1391.143	33.945	485.394	1404.167	27.797	142.149	1430.911	20.052	576.759	1060.401	899.136	89.504	1479.890	745.546	517.909	1098.528	937.230	158.220	1460.141	793.161	563.505	1111.725	854.958	105.575	1545.779	780.009	505.009	1263.277	1012.851	213.886	1526.447	980.957	598.840	1295.938	977.255	142.978	1603.250	1007.265	481.042	1439.552	437.089
3165	31.64000	01:20:39:11	294.428	1440.109	415.223	177.601	1520.719	427.507	388.541	1336.810	1557.339	347.846	1458.748	438.717	489.420	1438.222	1531.571	283.107	1426.522	1482.296	336.613	1354.691	1220.341	407.892	1336.734	854.161	195.465	1436.748	888.838	502.148	1379.112	1280.025	221.205	1497.370	1300.681	429.817	1568.178	1306.147	427.930	1594.602	1185.535	516.345	1474.148	927.093	236.433	1571.762	960.268	401.868	1583.585	1039.610	428.668	1604.359	27.649	272.460	1594.120	20.012	477.141	1533.223	72.138	203.875	1537.252	58.930	446.620	1367.560	29.000	186.670	1391.238	34.069	485.367	1404.143	27.743	142.078	1430.986	20.034	575.725	1058.806	898.415	90.281	1480.867	745.914	516.590	1096.863	936.221	158.867	1460.668	793.432	562.628	1109.974	854.126	106.798	1546.693	780.233	504.247	1261.345	1012.520	214.723	1526.866	981.110	598.252	1293.573	977.120	144.769	1603.899	1007.455	481.326	1439.195	436.994
3166	31.65000	01:20:39:11	294.674	1440.162	415.192	178.076	1521.041	427.658	389.035	1336.152	1557.502	348.161	1458.626	438.733	490.377	1436.808	1531.462	284.191	1426.340	1482.310	337.161	1354.121	1220.241	408.093	1336.149	854.059	196.077	1436.932	889.007	502.759	1377.600	1279.797	222.549	1497.419	1300.883	431.592	1567.055	1306.169	429.687	1593.561	1185.555	517.278	1473.122	927.106	237.412	1572.156	960.207	403.327	1582.901	1039.679	428.699	1604.357	27.689	272.492	1594.065	20.013	477.156	1533.170	72.125	203.896	1537.322	58.966	446.624	1367.540	28.971	186.592	1391.376	34.137	485.361	1404.114	27.702	141.967	1431.051	20.009	574.710	1057.234	897.566	91.035	1481.751	746.262	515.214	1094.980	935.151	159.630	1461.221	793.616	561.722	1108.288	853.320	108.050	1547.485	780.430	503.519	1259.456	1012.322	216.524	1527.046	981.337	597.652	1291.265	976.977	146.409	1604.479	1007.698	481.597	1438.796	436.888
3167	31.66000	01:20:39:11	294.917	1440.184	415.225	178.568	1521.342	427.829	389.555	1335.506	1557.592	348.500	1458.521	438.765	491.580	1435.512	1531.428	285.252	1426.162	1482.331	337.781	1353.552	1220.093	408.400	1335.666	853.898	196.729	1437.184	889.139	503.413	1376.185	1279.541	223.981	1497.349	1301.039	433.341	1565.961	1306.188	431.445	1592.533	1185.548	518.259	1472.067	927.494	238.927	1572.364	960.498	404.795	1582.265	1039.762	428.735	1604.340	27.725	272.529	1594.063	20.025	477.171	1533.109	72.115	203.881	1537.414	59.036	446.601	1367.513	28.897	186.529	1391.489	34.269	485.338	1404.106	27.685	141.905	1431.136	19.993	573.745	1055.755	896.651	91.844	1482.691	746.540	514.168	1093.300	934.359	160.339	1461.733	793.815	560.654	1106.679	852.489	109.235	1548.533	780.737	502.822	1257.597	1012.154	217.785	1527.216	981.498	597.104	1289.021	976.841	148.078	1605.015	1007.995	481.856	1438.408	436.744
3168	31.67000	01:20:39:12	295.164	1440.249	415.218	179.025	1521.629	427.991	390.058	1334.854	1557.679	348.850	1458.367	438.784	492.669	1434.196	1531.354	286.291	1425.975	1482.388	338.370	1353.005	1219.998	408.733	1335.195	853.755	197.532	1437.460	889.177	504.104	1374.761	1279.267	225.276	1497.276	1301.180	435.046	1564.875	1306.192	433.152	1591.541	1185.546	518.741	1471.282	926.447	240.592	1572.267	960.845	406.228	1581.615	1039.809	428.752	1604.318	27.797	272.572	1594.037	20.041	477.221	1533.044	72.087	203.904	1537.479	59.079	446.613	1367.462	28.840	186.447	1391.627	34.393	485.318	1404.080	27.686	141.820	1431.213	19.971	572.780	1054.325	895.841	92.656	1483.514	746.831	512.718	1091.779	933.200	161.154	1462.224	793.963	559.630	1105.145	851.625	110.509	1549.087	781.010	502.171	1255.782	1012.002	218.386	1527.511	981.719	596.348	1286.921	976.511	149.805	1605.464	1008.255	482.194	1438.053	436.674
3169	31.68000	01:20:39:12	295.483	1440.328	415.191	179.554	1521.929	428.142	390.605	1334.173	1557.748	349.200	1458.274	438.814	493.798	1432.890	1531.294	287.382	1425.735	1482.365	338.975	1352.471	1219.841	409.169	1334.791	853.625	198.312	1437.676	889.222	504.762	1373.386	1279.051	226.637	1497.189	1301.301	436.736	1563.769	1306.221	434.853	1590.591	1185.554	519.638	1470.176	926.715	241.290	1572.420	960.639	407.735	1580.591	1039.768	428.783	1604.326	27.852	272.591	1594.018	20.042	477.262	1532.983	72.051	203.897	1537.564	59.158	446.601	1367.449	28.807	186.372	1391.773	34.530	485.328	1404.063	27.649	141.718	1431.302	19.935	571.865	1052.877	894.972	93.457	1484.347	747.136	511.833	1090.131	932.388	161.954	1462.659	794.068	558.423	1103.598	850.688	111.758	1549.777	781.187	501.520	1254.010	1011.801	220.353	1527.574	981.809	595.767	1284.896	976.314	151.363	1605.935	1008.537	482.515	1437.677	436.603
