NO_OF_FRAMES	276
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-26, 15:45:55.236	1309907.60930455
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RINDX	RPNKY	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1170	11.69000	06:20:26:14	132.633	1547.841	-134.519	87.849	1529.246	-286.713	213.839	1534.919	-259.885	164.011	1251.296	-102.152	208.330	1047.980	-61.285	238.926	887.130	-61.241	248.091	796.286	-0.974	228.093	761.543	-293.900	211.043	907.092	-344.942	199.911	1068.754	-342.054	112.882	1102.990	-64.305	-0.077	1210.288	-169.116	-79.927	1055.674	-214.300	-30.632	1061.792	-84.735	-190.280	908.746	-156.202	-173.951	956.811	-87.318	-280.483	771.632	-28.819	-247.657	738.422	-108.876	312.445	1291.235	-139.282	269.642	1140.220	-66.544	438.955	1326.124	-194.393	500.156	1220.567	-137.847	274.680	1201.088	-287.582	553.030	1350.649	-94.193	634.630	1339.007	-106.242	639.220	1325.233	-199.382	513.779	1516.673	-176.384	459.318	1471.264	-119.397	111.381	748.364	-239.280	357.801	791.153	-239.766	119.704	785.715	-28.139	357.229	818.024	-28.980	46.935	626.755	-217.938	71.715	695.168	-70.258	-189.360	379.714	-176.647	-115.348	312.734	-184.878	-282.010	250.533	-147.892	-452.840	72.846	-21.482	-437.877	24.209	25.791	-446.085	6.224	-211.012	-454.541	23.006	-174.134	-507.975	13.153	-142.481	494.178	627.305	-254.440	440.552	709.813	-68.420	653.898	422.689	-310.123	566.088	362.406	-320.607	729.148	245.987	-241.895	827.909	86.900	-40.757	788.339	40.885	1.225	874.447	6.069	-218.145	853.098	19.726	-201.106	905.580	18.903	-145.046	316.169	1477.127	-211.793	391.725	1479.316	-258.202	-335.640	581.536	-39.312	-304.206	635.034	25.081	-111.471	926.683	-52.721	92.288	1153.383	-304.464	203.399	1416.352	-136.607	64.294	1420.380	-163.270	411.557	1532.455	-218.647	-315.769	672.327	-6.947
1171	11.70000	06:20:26:15	148.437	1538.574	-155.420	105.723	1510.950	-307.290	229.982	1518.133	-280.384	177.896	1240.362	-107.661	219.351	1037.201	-60.646	251.288	874.859	-58.210	261.916	783.859	4.076	240.879	745.636	-288.884	223.231	890.054	-342.331	213.062	1051.735	-342.584	124.773	1093.201	-65.844	12.997	1198.303	-173.470	-65.557	1041.671	-215.426	-17.252	1050.308	-85.995	-175.199	895.014	-155.132	-159.350	944.050	-87.061	-264.374	758.505	-26.258	-231.576	724.925	-106.250	328.398	1277.253	-145.242	281.622	1128.673	-67.703	457.556	1305.106	-200.673	513.888	1198.392	-141.212	289.032	1183.857	-290.461	571.020	1324.238	-99.206	653.496	1310.829	-113.770	656.375	1294.327	-207.120	535.517	1488.235	-188.925	481.256	1446.022	-130.212	124.088	734.060	-234.020	370.803	776.780	-235.227	133.364	773.231	-22.923	370.707	805.624	-24.782	59.409	617.413	-213.367	85.913	683.308	-65.579	-181.349	375.429	-174.116	-108.841	306.924	-182.869	-277.080	248.317	-146.256	-451.758	73.236	-21.014	-437.337	24.224	25.699	-446.282	6.342	-210.909	-456.774	24.590	-174.438	-507.960	13.058	-142.449	508.690	622.634	-251.106	455.251	698.160	-64.312	666.865	419.583	-317.158	577.947	360.194	-330.650	737.822	240.729	-246.443	830.128	83.997	-40.819	789.111	38.760	1.718	875.696	5.958	-217.871	854.252	19.823	-200.153	907.034	17.461	-143.954	336.898	1451.294	-221.121	411.985	1450.248	-267.831	-318.412	568.241	-34.928	-286.672	622.151	28.658	-96.643	914.816	-51.855	105.986	1137.499	-307.077	218.765	1406.810	-149.812	79.303	1410.058	-177.029	433.582	1505.150	-230.430	-298.645	659.220	-3.474
1172	11.71000	06:20:26:15	164.592	1528.747	-178.635	122.470	1491.937	-328.722	246.805	1500.006	-301.227	191.883	1229.175	-113.320	230.313	1026.464	-59.967	263.437	862.707	-54.654	275.345	771.556	9.587	253.636	729.713	-283.332	235.089	872.642	-339.138	225.942	1034.367	-343.086	137.035	1083.114	-67.488	26.324	1185.999	-178.189	-49.411	1026.828	-216.599	-3.629	1038.567	-87.218	-160.028	881.141	-153.691	-144.463	931.266	-86.413	-247.904	745.222	-23.342	-215.127	711.308	-102.988	344.253	1262.852	-151.037	293.728	1117.122	-69.214	475.779	1283.633	-207.451	527.264	1176.037	-144.698	303.459	1166.096	-293.468	588.919	1298.153	-106.908	671.661	1282.177	-121.582	673.440	1262.776	-214.576	556.744	1459.374	-201.822	502.329	1420.251	-141.406	136.612	720.145	-228.323	383.794	762.177	-230.209	146.578	760.617	-17.559	383.749	793.411	-20.019	71.878	607.822	-208.760	99.342	671.142	-60.393	-173.042	370.695	-171.937	-102.020	300.693	-180.940	-271.940	245.840	-144.793	-450.502	73.667	-20.673	-436.551	24.255	25.559	-446.040	6.251	-211.044	-456.721	24.621	-174.449	-507.855	13.013	-142.419	522.378	617.828	-247.694	469.288	686.017	-59.218	679.447	416.375	-322.961	589.356	357.786	-338.495	746.694	236.152	-249.931	832.553	81.518	-40.685	790.687	37.436	2.791	876.691	5.829	-217.819	855.163	19.847	-199.325	908.435	16.431	-143.065	357.513	1424.763	-231.636	432.058	1421.316	-278.241	-301.001	554.710	-30.413	-268.670	608.996	32.677	-81.733	902.918	-50.974	119.422	1121.330	-309.686	233.997	1396.792	-164.483	94.714	1399.614	-192.375	454.537	1475.628	-242.960	-281.130	645.832	0.454
1173	11.72000	06:20:26:15	181.228	1518.342	-203.768	139.138	1471.490	-350.945	262.669	1479.293	-324.084	205.564	1217.900	-119.338	240.983	1015.955	-59.530	275.352	850.642	-50.720	287.679	759.516	15.801	266.036	713.722	-276.972	246.807	855.210	-335.580	238.692	1016.724	-343.480	149.474	1073.026	-69.387	39.637	1173.348	-183.252	-35.298	1012.490	-217.696	9.857	1026.922	-88.660	-145.187	867.218	-151.906	-129.675	918.266	-85.594	-231.213	731.950	-19.854	-198.536	697.628	-99.438	359.979	1247.438	-157.012	305.762	1105.757	-71.028	493.447	1261.811	-214.502	540.173	1153.497	-148.515	317.212	1148.202	-296.670	606.114	1271.777	-115.206	688.903	1253.120	-129.633	689.430	1230.791	-222.159	577.351	1430.270	-214.755	522.639	1394.172	-152.892	148.590	706.147	-222.642	396.513	747.206	-224.700	159.039	748.374	-11.642	396.245	781.513	-14.609	84.031	597.920	-204.110	112.030	659.139	-55.117	-164.704	365.643	-170.263	-94.991	294.228	-178.864	-266.956	243.367	-144.014	-449.139	74.143	-20.504	-435.653	24.283	25.338	-445.922	6.267	-211.181	-456.538	24.664	-174.500	-507.577	13.025	-142.486	534.941	612.692	-244.024	482.542	673.650	-53.555	691.592	413.283	-327.708	600.354	355.306	-344.695	754.585	231.806	-253.051	835.047	78.896	-40.731	792.615	35.618	3.605	877.369	6.172	-218.014	856.921	20.869	-199.514	909.845	15.604	-142.803	377.433	1398.799	-242.435	451.555	1392.531	-289.195	-283.411	541.332	-25.579	-250.254	595.620	37.028	-66.604	890.729	-50.007	132.780	1104.976	-312.371	249.449	1386.795	-179.959	110.240	1388.952	-209.373	475.390	1447.315	-255.757	-263.393	632.520	4.834
1174	11.73000	06:20:26:15	198.455	1506.478	-230.590	156.388	1449.433	-374.059	279.823	1457.530	-347.198	218.977	1206.475	-125.681	251.540	1005.764	-59.459	286.887	838.773	-46.526	298.969	747.840	22.018	278.025	697.990	-270.552	258.613	837.662	-331.655	251.501	998.837	-343.503	161.588	1063.228	-71.329	52.427	1160.810	-188.253	-21.640	998.212	-218.856	23.407	1015.302	-90.205	-130.032	853.355	-149.740	-114.795	905.429	-84.432	-214.178	718.733	-15.902	-182.153	684.127	-95.598	374.897	1232.889	-163.289	317.690	1094.635	-73.242	510.315	1239.822	-222.013	552.758	1130.763	-152.736	330.578	1130.275	-299.989	621.666	1245.342	-124.972	705.016	1224.018	-137.624	704.655	1198.815	-229.542	597.335	1401.167	-227.026	542.091	1367.977	-164.589	160.173	692.479	-216.869	408.721	732.454	-218.572	170.252	736.358	-6.046	407.936	769.960	-8.587	95.833	588.021	-199.490	123.458	647.525	-49.929	-156.420	360.264	-168.860	-87.940	287.751	-176.897	-261.464	240.293	-143.318	-447.571	74.471	-20.503	-434.626	24.377	25.049	-445.611	6.155	-211.417	-456.187	24.697	-174.635	-507.223	13.147	-142.601	546.493	606.976	-239.352	495.386	661.766	-47.423	703.105	410.765	-331.729	610.764	353.351	-349.823	761.906	227.954	-255.383	837.639	76.387	-40.442	794.139	33.794	4.458	878.117	6.148	-217.829	857.956	21.119	-198.946	911.117	14.836	-142.259	396.686	1373.378	-254.057	470.048	1364.261	-300.787	-265.714	528.200	-20.402	-231.514	582.415	41.600	-51.818	878.385	-49.196	146.022	1088.410	-315.196	264.775	1376.240	-196.714	125.956	1377.597	-227.156	495.761	1419.357	-268.668	-245.386	619.260	9.628
1175	11.74000	06:20:26:16	216.028	1492.954	-258.725	173.820	1425.571	-397.672	297.220	1434.146	-370.826	232.252	1195.488	-132.780	262.128	996.035	-59.915	297.569	827.487	-41.758	309.119	736.514	28.305	289.727	682.643	-263.916	270.221	820.085	-327.398	263.790	980.942	-343.692	173.420	1053.512	-73.287	65.034	1148.320	-193.671	-8.374	984.162	-220.129	36.889	1003.837	-91.981	-115.411	840.124	-147.186	-99.725	892.897	-82.937	-196.775	705.629	-11.410	-165.730	671.067	-91.496	389.860	1218.333	-170.391	329.514	1083.966	-75.901	526.716	1217.536	-230.160	564.201	1108.792	-157.420	343.685	1112.284	-303.929	637.033	1219.237	-133.546	720.162	1195.102	-145.583	718.285	1167.180	-236.990	616.273	1371.886	-240.021	560.575	1341.843	-176.393	171.393	679.330	-211.074	420.513	718.207	-211.842	180.373	724.914	-0.448	418.439	759.128	-1.977	107.168	578.227	-194.874	133.894	636.180	-44.821	-148.179	354.588	-167.859	-80.910	280.927	-175.075	-256.045	236.987	-142.861	-446.012	74.841	-20.681	-433.510	24.490	24.639	-446.029	6.545	-211.560	-455.852	24.760	-174.891	-506.825	13.365	-142.777	557.220	602.158	-234.621	507.889	651.224	-40.716	714.013	409.046	-335.042	620.389	352.251	-354.896	769.247	224.787	-256.686	839.645	74.434	-40.323	795.187	32.787	5.227	878.744	5.798	-217.375	857.985	20.740	-198.329	911.988	14.273	-141.705	414.900	1348.250	-265.782	487.971	1336.089	-312.218	-247.700	515.306	-14.833	-212.073	569.427	46.522	-36.350	866.346	-48.289	158.866	1071.715	-318.202	280.369	1364.702	-214.499	141.867	1365.635	-245.967	515.106	1391.677	-281.657	-226.585	606.497	15.777
1176	11.75000	06:20:26:16	233.943	1477.627	-288.082	191.454	1400.076	-421.586	314.808	1408.873	-394.164	245.383	1184.875	-140.385	272.825	986.790	-61.007	307.021	817.053	-36.742	317.952	725.906	34.923	301.091	667.651	-256.949	281.562	802.722	-323.011	275.695	962.956	-343.916	185.192	1044.398	-75.548	77.403	1136.181	-199.578	4.932	970.243	-221.420	50.507	992.682	-93.863	-101.038	827.662	-144.359	-84.714	880.949	-81.203	-178.922	693.051	-6.482	-149.740	658.711	-87.230	404.818	1203.731	-177.105	341.201	1073.828	-79.039	542.239	1195.156	-237.871	574.951	1087.015	-162.217	356.099	1094.071	-307.937	651.390	1193.539	-141.912	734.076	1166.627	-153.282	731.409	1136.002	-243.539	633.925	1342.781	-252.750	577.846	1315.934	-188.280	182.316	666.782	-205.317	431.554	704.636	-204.501	189.305	713.664	4.574	427.543	748.764	5.019	118.060	568.794	-190.325	143.515	625.329	-39.748	-140.170	348.665	-167.188	-73.968	273.982	-173.129	-250.556	233.447	-142.535	-444.153	75.041	-20.972	-432.289	24.462	24.122	-445.896	6.652	-211.858	-455.329	24.817	-175.220	-506.319	13.682	-143.005	567.037	598.134	-229.402	519.207	641.865	-32.993	724.130	408.535	-338.163	629.592	351.770	-358.373	775.624	222.615	-258.063	840.553	73.732	-40.914	794.857	32.918	4.804	879.116	6.148	-217.484	859.182	21.271	-197.949	912.389	14.012	-141.457	432.156	1323.368	-277.308	504.978	1308.533	-323.491	-229.656	503.062	-8.723	-192.614	556.793	51.127	-20.593	854.813	-47.315	171.327	1055.063	-321.373	295.999	1352.329	-233.577	158.028	1352.609	-265.000	533.283	1364.013	-294.672	-207.889	593.971	21.138
1177	11.76000	06:20:26:16	252.141	1460.345	-318.255	208.395	1373.142	-445.163	332.432	1381.925	-417.829	258.366	1174.849	-148.847	283.196	978.446	-62.620	315.536	807.701	-31.158	325.960	715.705	41.568	312.316	653.020	-249.527	292.587	785.455	-318.407	287.200	944.728	-344.037	196.591	1036.152	-78.335	89.617	1123.976	-205.988	17.472	956.824	-222.570	63.857	982.062	-95.983	-86.971	815.605	-141.319	-69.719	869.837	-78.863	-160.949	681.102	-1.348	-133.624	646.861	-82.659	419.277	1188.807	-186.494	352.694	1064.458	-82.600	557.013	1172.791	-245.879	585.049	1065.795	-167.001	368.295	1075.555	-312.374	664.869	1168.561	-150.204	747.166	1139.235	-160.454	743.904	1105.541	-249.689	650.578	1314.108	-265.342	594.235	1290.484	-199.914	192.864	654.495	-199.350	442.266	691.836	-196.290	197.420	703.276	10.025	435.489	739.471	12.174	128.429	559.568	-185.701	152.332	615.126	-34.763	-132.598	342.843	-166.467	-67.175	267.309	-171.059	-245.169	229.814	-142.255	-442.198	75.202	-21.304	-430.938	24.412	23.562	-445.510	6.722	-212.236	-454.489	24.880	-175.605	-505.527	14.169	-143.353	575.684	594.643	-223.571	529.415	633.304	-25.083	733.255	409.605	-340.810	637.760	353.254	-361.822	781.163	222.226	-259.892	840.279	73.788	-41.714	793.452	33.348	3.785	879.511	6.199	-217.565	859.652	21.406	-197.980	912.394	13.839	-141.310	448.128	1298.926	-288.412	520.541	1280.983	-334.302	-211.623	491.336	-1.970	-172.827	544.906	56.567	-5.756	844.224	-46.724	183.445	1038.279	-324.674	311.924	1338.956	-253.229	174.015	1338.836	-285.397	549.979	1336.607	-307.656	-188.605	582.213	27.071
1178	11.77000	06:20:26:16	270.378	1440.898	-348.534	225.013	1344.508	-468.089	349.755	1353.597	-440.847	270.852	1164.523	-157.863	293.398	970.807	-64.899	323.714	799.084	-25.450	333.325	706.199	48.301	323.155	638.995	-241.822	303.175	768.206	-313.556	298.121	926.487	-344.282	207.337	1028.563	-81.758	101.500	1111.692	-213.213	29.824	943.566	-223.755	76.852	972.203	-98.201	-72.862	804.000	-138.051	-55.268	859.722	-76.022	-143.992	669.978	3.730	-118.006	635.765	-78.415	432.967	1174.228	-195.660	363.796	1055.704	-86.372	570.900	1150.358	-253.996	594.856	1045.249	-171.780	379.051	1056.876	-317.433	677.515	1144.425	-158.245	759.336	1112.525	-167.507	754.532	1076.054	-255.703	665.906	1285.945	-277.774	609.551	1265.642	-211.450	202.716	642.907	-193.617	452.355	679.967	-187.925	205.015	693.503	15.470	442.416	731.012	19.634	138.018	551.139	-181.005	160.380	605.614	-29.721	-125.322	337.324	-165.625	-60.700	261.051	-169.074	-239.916	226.472	-141.984	-440.076	75.269	-21.786	-429.424	24.401	22.939	-444.957	6.776	-212.742	-453.408	24.985	-176.170	-504.255	14.709	-143.879	583.061	591.617	-217.101	538.621	625.936	-16.773	741.400	412.097	-342.428	645.031	356.302	-364.761	786.025	223.192	-261.783	839.579	73.860	-42.128	791.547	33.633	2.886	879.854	6.314	-217.611	859.909	21.494	-198.183	912.052	13.785	-141.037	462.711	1275.135	-298.944	534.305	1253.748	-345.111	-193.653	480.343	5.145	-153.698	534.104	62.292	8.810	834.225	-45.866	195.210	1021.261	-328.019	327.784	1324.264	-273.531	189.790	1323.813	-306.212	565.517	1309.460	-320.215	-171.048	571.176	32.952
1179	11.78000	06:20:26:17	288.294	1419.458	-377.937	241.312	1314.757	-489.908	366.495	1322.853	-463.690	282.770	1153.979	-167.791	302.785	963.407	-67.701	331.662	791.093	-19.896	340.189	697.428	55.007	333.515	625.565	-234.216	313.226	751.191	-308.422	308.993	907.811	-344.036	217.113	1021.810	-85.978	113.202	1099.244	-221.109	42.323	930.146	-224.637	88.960	963.225	-100.552	-59.084	793.137	-134.521	-41.744	850.068	-73.887	-127.731	659.732	8.906	-102.388	625.337	-73.452	446.511	1158.875	-204.566	374.170	1047.517	-90.535	583.863	1128.799	-256.619	604.380	1025.371	-176.382	391.734	1037.172	-320.655	689.506	1121.337	-166.015	770.700	1087.277	-174.184	764.631	1047.897	-261.324	680.353	1257.968	-290.394	623.967	1241.341	-223.132	212.278	631.721	-187.659	461.871	669.006	-179.280	212.241	684.391	20.983	449.241	723.325	27.388	146.982	543.478	-176.000	167.858	596.583	-24.205	-118.350	332.316	-164.338	-54.559	255.235	-166.911	-234.748	223.319	-141.488	-437.790	75.397	-22.354	-427.986	24.343	21.891	-444.245	6.856	-213.298	-452.110	25.064	-176.854	-503.033	15.620	-144.516	589.394	589.373	-209.855	547.210	619.327	-8.258	748.407	415.287	-342.725	651.419	360.023	-366.427	790.561	224.838	-263.250	838.701	73.876	-42.553	789.844	33.820	1.888	880.179	6.377	-217.634	860.107	21.565	-198.345	911.642	13.760	-140.720	476.298	1251.184	-309.138	545.265	1226.375	-357.095	-175.871	469.942	12.169	-135.920	524.378	68.343	22.936	825.183	-44.401	206.684	1003.870	-331.548	343.434	1307.932	-293.904	204.556	1306.883	-327.457	579.371	1282.744	-332.691	-153.821	561.007	38.891
1180	11.79000	06:20:26:17	305.667	1396.229	-405.576	257.341	1285.202	-510.449	382.287	1292.615	-484.510	294.732	1142.711	-178.515	312.648	956.068	-70.843	339.189	784.517	-14.592	346.885	689.390	61.579	343.318	612.782	-226.642	323.130	733.286	-303.231	319.567	888.769	-343.461	226.861	1015.082	-90.759	124.578	1086.562	-229.618	53.231	916.751	-225.629	100.521	954.653	-103.154	-45.595	782.611	-130.655	-28.923	840.973	-71.762	-112.533	650.557	14.034	-87.277	615.588	-68.245	460.127	1143.275	-215.543	384.078	1039.622	-95.423	596.529	1106.854	-265.162	613.693	1006.584	-180.547	403.161	1016.816	-323.176	701.291	1099.788	-174.302	781.715	1063.662	-180.247	774.531	1021.120	-266.225	692.949	1231.265	-303.016	637.181	1218.026	-234.909	221.409	621.172	-181.545	470.524	658.596	-170.898	218.576	676.307	26.513	455.975	716.101	35.000	155.345	536.611	-170.619	174.374	588.384	-18.571	-111.642	327.882	-162.595	-48.670	250.328	-164.518	-229.686	220.496	-140.768	-435.438	75.508	-22.987	-426.403	24.284	21.138	-443.435	6.867	-213.923	-450.478	25.062	-177.657	-501.510	16.519	-145.282	594.990	587.614	-201.995	555.379	612.777	0.169	754.521	418.393	-341.939	656.872	363.910	-367.200	794.786	226.466	-263.948	838.660	73.963	-42.631	788.957	34.062	1.304	880.450	6.403	-217.691	860.351	21.655	-198.431	911.559	13.693	-140.548	488.438	1227.986	-318.872	556.184	1200.294	-366.391	-158.634	460.113	19.688	-119.568	515.838	74.749	36.363	817.077	-42.621	218.102	985.811	-335.063	358.917	1289.575	-314.073	219.596	1288.707	-346.866	591.892	1255.668	-345.564	-137.759	551.869	44.845
1181	11.80000	06:20:26:17	321.954	1371.635	-431.309	272.129	1255.296	-529.542	397.522	1262.451	-503.877	306.547	1131.006	-189.871	322.970	948.990	-74.151	346.260	779.838	-9.648	353.444	682.026	68.122	352.380	600.392	-218.918	332.076	715.744	-298.653	329.902	869.586	-342.494	236.402	1008.481	-95.834	135.706	1073.615	-238.471	64.636	903.352	-226.883	111.579	946.292	-105.965	-33.101	772.956	-127.058	-17.047	832.480	-70.314	-98.529	642.050	18.957	-72.442	606.390	-62.123	472.683	1127.829	-226.098	394.196	1031.978	-100.947	608.020	1083.750	-274.833	622.930	988.812	-184.400	413.934	997.015	-327.368	712.524	1079.308	-181.917	792.067	1041.759	-186.218	784.217	995.613	-270.333	704.590	1204.984	-315.803	649.404	1195.412	-246.928	229.707	611.336	-175.311	478.799	648.777	-162.565	225.448	668.735	32.213	462.656	708.952	42.337	163.240	530.190	-164.875	181.281	581.001	-12.761	-105.422	324.103	-160.349	-43.210	245.967	-161.721	-224.851	218.127	-139.764	-432.921	75.553	-23.515	-424.616	24.145	20.573	-442.605	6.854	-214.480	-448.862	25.102	-178.387	-500.036	17.499	-145.964	600.514	585.738	-193.533	563.060	606.519	8.667	759.840	421.251	-340.277	661.627	367.151	-366.719	798.658	227.719	-263.761	839.297	73.549	-42.657	789.170	34.263	1.268	880.729	6.351	-217.639	860.739	21.712	-198.311	911.897	13.483	-140.378	499.591	1205.569	-328.234	566.414	1173.998	-374.785	-142.333	451.394	26.813	-104.881	508.522	81.546	48.426	810.355	-39.622	229.034	967.279	-338.914	373.339	1269.673	-333.335	234.137	1268.942	-366.579	602.721	1229.314	-358.588	-122.565	543.780	50.929
1182	11.81000	06:20:26:17	337.004	1346.173	-455.435	286.193	1225.086	-547.446	411.562	1232.452	-521.912	317.849	1119.287	-201.262	331.977	942.276	-76.846	353.437	776.454	-5.331	360.119	675.221	74.738	360.988	588.580	-211.198	340.050	698.256	-292.890	339.875	850.387	-341.115	245.893	1001.912	-101.247	146.412	1060.345	-247.431	75.567	890.198	-228.042	122.210	938.124	-108.983	-21.289	763.512	-123.522	-5.745	824.711	-68.552	-85.723	634.635	23.998	-58.734	598.046	-56.392	484.517	1112.650	-236.264	404.179	1023.998	-106.936	619.404	1062.728	-283.257	632.153	972.211	-187.821	424.856	976.726	-331.087	722.685	1060.211	-189.317	802.420	1021.356	-191.927	793.089	971.395	-274.266	715.269	1179.322	-328.567	660.713	1173.407	-258.623	237.758	602.193	-168.997	487.164	639.619	-154.835	232.018	661.774	37.863	468.963	702.175	49.127	170.425	524.583	-158.827	187.758	574.357	-6.703	-99.457	320.832	-157.567	-37.056	241.988	-157.065	-219.996	215.913	-138.399	-430.444	75.557	-23.951	-422.907	23.990	20.135	-441.828	6.870	-214.903	-446.852	24.830	-178.916	-498.302	18.519	-146.403	606.073	583.375	-184.819	570.105	599.826	17.113	764.483	423.453	-338.031	665.744	369.579	-365.292	801.991	228.642	-262.778	840.936	73.153	-42.000	790.224	34.343	1.679	880.967	6.319	-217.526	860.311	21.219	-198.106	912.529	13.203	-140.143	509.768	1182.927	-339.267	575.611	1147.959	-384.495	-127.373	443.854	34.357	-91.326	502.404	88.588	60.075	803.893	-37.247	239.992	948.574	-342.031	387.076	1248.912	-351.740	247.600	1248.228	-385.513	613.542	1203.539	-370.750	-108.857	536.783	57.130
1183	11.82000	06:20:26:18	350.979	1320.490	-478.305	299.322	1194.677	-563.904	424.826	1202.548	-538.372	328.418	1107.719	-212.033	340.062	936.184	-79.379	360.270	774.135	-1.385	365.838	669.328	80.884	369.080	577.743	-203.631	347.399	681.367	-286.416	349.547	831.614	-339.283	255.098	995.216	-106.849	156.434	1047.141	-256.176	86.130	877.476	-229.096	132.468	930.068	-112.214	-9.996	754.605	-120.280	4.950	817.332	-67.146	-74.009	628.348	29.062	-45.883	590.459	-50.385	496.014	1097.224	-247.287	413.984	1015.963	-113.000	630.129	1042.418	-291.370	640.979	956.582	-190.960	434.971	956.852	-334.648	732.294	1042.031	-196.668	811.785	1002.069	-197.762	801.338	948.313	-277.920	724.887	1154.361	-341.012	671.331	1152.513	-268.691	245.339	594.282	-162.393	495.106	631.035	-147.340	238.473	655.769	43.584	475.084	695.806	55.650	177.310	519.578	-152.668	194.411	568.627	-0.654	-93.459	317.410	-154.095	-31.928	238.565	-153.163	-215.442	213.997	-136.654	-428.092	75.624	-24.207	-421.309	23.856	19.835	-441.012	6.793	-215.188	-444.998	24.752	-179.488	-496.681	19.626	-146.889	611.290	580.857	-176.533	576.773	593.100	25.309	768.323	425.161	-335.430	669.150	371.337	-362.976	804.695	229.193	-261.336	842.468	72.433	-41.499	791.640	34.158	2.435	881.204	6.249	-217.325	860.718	21.264	-197.652	913.340	12.906	-139.843	519.349	1160.613	-350.916	584.559	1122.595	-394.764	-113.822	437.422	42.243	-78.709	497.180	95.901	70.942	798.009	-35.161	250.220	930.046	-345.002	399.816	1228.148	-369.350	260.468	1227.188	-404.445	625.142	1177.586	-383.713	-95.685	531.001	63.814
